,DateTime,SRD_wpm2,HMD_pct,TMP_F,RNF_in,WND_deg,WNS_mph
0,2015-07-25 08:00:00,,,,,,
1,2015-07-25 08:15:00,,,,,,
2,2015-07-25 08:30:00,,,,,,
3,2015-07-25 08:45:00,,,,,,
4,2015-07-25 09:00:00,,,,,,
5,2015-07-25 09:15:00,,,,,,
6,2015-07-25 09:30:00,,,,,,
7,2015-07-25 09:45:00,,,,,,
8,2015-07-25 10:00:00,,,,,,
9,2015-07-25 10:15:00,,,,,,
10,2015-07-25 10:30:00,1.0,,,,,
11,2015-07-25 10:45:00,978.0,,,,,
12,2015-07-25 11:00:00,,,,,,
13,2015-07-25 11:30:00,339.0,,,,,
14,2015-07-25 11:45:00,370.0,,,,,
15,2015-07-25 12:00:00,403.0,,,,,
16,2015-07-25 12:15:00,491.0,,,,,
17,2015-07-25 12:30:00,344.0,,,,,
18,2015-07-25 12:45:00,305.0,,,,,
19,2015-07-25 13:00:00,678.0,,,,,
20,2015-07-25 13:15:00,375.0,,,,,
21,2015-07-25 13:30:00,205.0,,,,,
22,2015-07-25 13:45:00,304.0,,,,,
23,2015-07-25 14:00:00,369.0,,,,,
24,2015-07-25 14:15:00,251.0,,,,,
25,2015-07-25 14:30:00,348.0,,,,,
26,2015-07-25 14:45:00,212.0,,,,,
27,2015-07-25 15:00:00,182.0,,,,,
28,2015-07-25 15:15:00,237.0,,,,,
29,2015-07-25 15:30:00,246.0,,,,,
30,2015-07-25 15:45:00,221.0,,,,,
31,2015-07-25 16:00:00,184.0,,,,,
32,2015-07-25 16:15:00,179.0,,,,,
33,2015-07-25 16:30:00,147.0,,,,,
34,2015-07-25 16:45:00,142.0,,,,,
35,2015-07-25 17:00:00,103.0,,,,,
36,2015-07-25 17:15:00,47.0,,,,,
37,2015-07-25 17:30:00,47.0,,,,,
38,2015-07-25 17:45:00,18.0,,,,,
39,2015-07-25 18:00:00,10.0,,,,,
40,2015-07-25 18:15:00,0.0,,,,,
41,2015-07-25 18:30:00,0.0,,,,,
42,2015-07-25 18:45:00,0.0,,,,,
43,2015-07-25 19:00:00,0.0,,,,,
44,2015-07-25 19:15:00,0.0,,,,,
45,2015-07-25 19:30:00,0.0,,,,,
46,2015-07-25 19:45:00,0.0,,,,,
47,2015-07-25 20:00:00,0.0,,,,,
48,2015-07-25 20:15:00,0.0,,,,,
49,2015-07-25 20:30:00,0.0,,,,,
50,2015-07-25 20:45:00,0.0,,,,,
51,2015-07-25 21:00:00,0.0,,,,,
52,2015-07-25 21:15:00,0.0,,,,,
53,2015-07-25 21:30:00,0.0,,,,,
54,2015-07-25 21:45:00,0.0,,,,,
55,2015-07-25 22:00:00,0.0,,,,,
56,2015-07-25 22:15:00,0.0,,,,,
57,2015-07-25 22:30:00,0.0,,,,,
58,2015-07-25 22:45:00,0.0,,,,,
59,2015-07-25 23:00:00,0.0,,,,,
60,2015-07-25 23:15:00,0.0,,,,,
61,2015-07-25 23:30:00,0.0,,,,,
62,2015-07-25 23:45:00,0.0,,,,,
63,2015-07-26 00:00:00,0.0,,,,,
64,2015-07-26 00:15:00,0.0,,,,,
65,2015-07-26 00:30:00,0.0,,,,,
66,2015-07-26 00:45:00,0.0,,,,,
67,2015-07-26 01:00:00,0.0,,,,,
68,2015-07-26 01:15:00,0.0,,,,,
69,2015-07-26 01:30:00,0.0,,,,,
70,2015-07-26 01:45:00,0.0,,,,,
71,2015-07-26 02:00:00,0.0,,,,,
72,2015-07-26 02:15:00,0.0,,,,,
73,2015-07-26 02:30:00,0.0,,,,,
74,2015-07-26 02:45:00,0.0,,,,,
75,2015-07-26 03:00:00,0.0,,,,,
76,2015-07-26 03:15:00,0.0,,,,,
77,2015-07-26 03:30:00,0.0,,,,,
78,2015-07-26 03:45:00,0.0,,,,,
79,2015-07-26 04:00:00,0.0,,,,,
80,2015-07-26 04:15:00,0.0,,,,,
81,2015-07-26 04:30:00,0.0,,,,,
82,2015-07-26 04:45:00,0.0,,,,,
83,2015-07-26 05:00:00,0.0,,,,,
84,2015-07-26 05:15:00,0.0,,,,,
85,2015-07-26 05:30:00,0.0,,,,,
86,2015-07-26 05:45:00,0.0,,,,,
87,2015-07-26 06:00:00,0.0,,,,,
88,2015-07-26 06:15:00,0.0,,,,,
89,2015-07-26 06:30:00,0.0,,,,,
90,2015-07-26 06:45:00,0.0,,,,,
91,2015-07-26 07:00:00,7.0,,,,,
92,2015-07-26 07:15:00,10.0,,,,,
93,2015-07-26 07:30:00,53.0,,,,,
94,2015-07-26 07:45:00,29.0,,,,,
95,2015-07-26 08:00:00,63.0,,,,,
96,2015-07-26 08:15:00,69.0,,,,,
97,2015-07-26 08:30:00,134.0,,,,,
98,2015-07-26 08:45:00,250.0,,,,,
99,2015-07-26 09:00:00,175.0,,,,,
100,2015-07-26 09:15:00,175.0,,,,,
101,2015-07-26 09:30:00,80.0,,,,,
102,2015-07-26 09:45:00,191.0,,,,,
103,2015-07-26 10:00:00,232.0,,,,,
104,2015-07-26 10:15:00,208.0,,,,,
105,2015-07-26 10:30:00,114.0,,,,,
106,2015-07-26 10:45:00,361.0,,,,,
107,2015-07-26 11:00:00,328.0,,,,,
108,2015-07-26 11:15:00,356.0,,,,,
109,2015-07-26 11:30:00,713.0,,,,,
110,2015-07-26 11:45:00,245.0,,,,,
111,2015-07-26 12:00:00,471.0,,,,,
112,2015-07-26 12:15:00,277.0,,,,,
113,2015-07-26 12:30:00,421.0,,,,,
114,2015-07-26 12:45:00,472.0,,,,,
115,2015-07-26 13:00:00,394.0,,,,,
116,2015-07-26 13:15:00,485.0,,,,,
117,2015-07-26 13:30:00,333.0,,,,,
118,2015-07-26 13:45:00,325.0,,,,,
119,2015-07-26 14:00:00,201.0,,,,,
120,2015-07-26 14:15:00,163.0,,,,,
121,2015-07-26 14:30:00,260.0,,,,,
122,2015-07-26 14:45:00,97.0,,,,,
