OID,SHED_NAME,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
0,Tafuna Plain,1,702,7020000.000000000000000,10.239999771100001,73.870002746599994,63.630002975499998,45.889957402199997,18.810674981999998,32214.750096299998404
