OID,SHED_NAME,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
0,Fagatuitui - Vaaogeoge,1,504,5040000.000000000000000,0.000000000000000,195.940002440999990,195.940002440999990,157.609900928999991,49.626775244100003,79435.390068099994096
1,Vatia,2,488,4880000.000000000000000,0.000000000000000,192.580001831000004,192.580001831000004,160.130122935000003,40.775198377000002,78143.499992400000338
2,Tula,3,162,1620000.000000000000000,0.000000000000000,106.120002747000001,106.120002747000001,79.508148099200000,40.324732139900000,12880.319992099999581
3,Onenoa,4,91,910000.000000000000000,0.000000000000000,105.660003661999994,105.660003661999994,88.152967096699996,24.033245636299998,8021.920005799999672
4,Afono,5,337,3370000.000000000000000,0.000000000000000,179.660003662000008,179.660003662000008,155.558219750999996,40.125272558900001,52423.120056200001272
5,Masefau,6,360,3600000.000000000000000,0.000000000000000,175.990005493000012,175.990005493000012,133.388527785000008,41.338545271299999,48019.870002700001351
6,Aoa,7,218,2180000.000000000000000,0.000000000000000,113.980003357000001,113.980003357000001,91.292614543100001,14.177325825700001,19901.789970400001039
7,Masausi,8,157,1570000.000000000000000,0.000000000000000,130.529998779000010,130.529998779000010,104.444521958999999,33.037129453299997,16397.789947500001290
8,Sailele,9,69,690000.000000000000000,0.000000000000000,108.830001831000004,108.830001831000004,78.139420329700002,36.095327363800003,5391.620002749999912
9,Alao,10,134,1340000.000000000000000,0.000000000000000,105.430000304999993,105.430000304999993,93.347686596800003,12.655400350100001,12508.590003999999681
10,Pago Pago Harbor,11,1049,10490000.000000000000000,0.000000000000000,223.860000609999986,223.860000609999986,182.045605225999992,31.872300951500002,190965.839882000000216
11,Fagaitua,12,480,4800000.000000000000000,0.000000000000000,175.350006103999988,175.350006103999988,128.980791489000012,22.659608134599999,61910.779914899998403
12,Auasi,13,95,950000.000000000000000,0.000000000000000,92.559997558600003,92.559997558600003,85.580210394600002,12.815982181400001,8130.119987490000312
13,Amouli,14,196,1960000.000000000000000,0.000000000000000,100.440002441000004,100.440002441000004,88.839132659300006,6.998598746020000,17412.470001199999388
14,Alega,15,133,1330000.000000000000000,0.000000000000000,178.639999390000014,178.639999390000014,156.603759421000007,23.870393031300001,20828.300003100001049
15,Laulii - Aumi,16,268,2680000.000000000000000,122.660003661999994,178.860000609999986,56.199996948200003,155.984776197999992,14.829211974400000,41803.920021099998849
16,Fagasa,17,352,3520000.000000000000000,0.000000000000000,223.750000000000000,223.750000000000000,192.335085262000007,38.301943858700000,67701.950012200002675
17,Aasu,18,841,8410000.000000000000000,0.000000000000000,215.729995728000006,215.729995728000006,184.119964237000005,39.938377073700003,154844.889923000009730
18,Fagaalu,19,245,2450000.000000000000000,0.000000000000000,223.520004271999994,223.520004271999994,184.173020654999988,37.150088760300001,45122.390060400000948
19,Aoloau Sisifo,20,159,1590000.000000000000000,0.000000000000000,203.910003662000008,203.910003662000008,159.602452499999998,50.119133445099997,25376.789947500001290
20,Aoloau Sasae,21,529,5290000.000000000000000,0.000000000000000,214.720001220999990,214.720001220999990,185.980283452000009,36.514194107999998,98383.569946300005540
21,Fagamalo,22,212,2120000.000000000000000,0.000000000000000,193.020004271999994,193.020004271999994,153.613018971999992,42.994838260700000,32565.960021999999299
22,Matuu - Faganeanea,23,263,2630000.000000000000000,0.000000000000000,219.649993896000012,219.649993896000012,177.484676868999998,27.806384996999999,46678.470016500003112
23,Nuuuli Pala,24,1758,17580000.000000000000000,0.000000000000000,225.270004271999994,225.270004271999994,172.489340177999992,44.793910769900002,303236.260033000027761
24,Maloata,25,281,2810000.000000000000000,0.000000000000000,211.679992676000012,211.679992676000012,181.934839431999990,32.643326604499997,51123.689880400001130
25,Fagalii,26,203,2030000.000000000000000,0.000000000000000,176.690002440999990,176.690002440999990,140.782807937000001,33.001740370599997,28578.910011299998587
26,Afao - Asili,27,279,2790000.000000000000000,122.480003357000001,214.240005493000012,91.760002136200001,177.829032377999994,25.522058436300000,49614.300033599996823
27,Leone,28,1465,14650000.000000000000000,120.059997558999996,215.309997559000010,95.250000000000000,155.756935171999999,31.203474813700002,228183.910027000005357
28,Poloa,29,109,1090000.000000000000000,0.000000000000000,153.000000000000000,153.000000000000000,120.501375741000004,35.222115849900000,13134.649955700000646
29,Nua - Seetaga,30,311,3110000.000000000000000,120.150001525999997,195.949996948000006,75.799995422400002,152.565595007000013,19.684770315200002,47447.900047299997823
30,Tafuna Plain,31,1424,14240000.000000000000000,0.000000000000000,210.160003662000008,210.160003662000008,135.833623692999993,26.933930353099999,193427.080138999997871
31,Amanave,32,102,1020000.000000000000000,108.589996338000006,148.350006103999988,39.760009765600003,125.715195898999994,8.706563256100001,12822.949981699999626
32,Fagatele - Larsen,33,319,3190000.000000000000000,0.000000000000000,132.570007323999988,132.570007323999988,123.440626808000005,14.458176084300000,39377.559951800001727
