SHED_NAME,actual_et,direct_net_infiltation,direct_soil_moisture,interception,net_infiltration,rainfall,runoff
Fagatuitui - Vaaogeoge,1.1368102674648468,0.0,0.0,1.7597913463231671,7.767035230214476,14.602881205065358,4.6741808136228125
Vatia,1.3596271871977144,0.1370083691148224,0.009927077128774478,1.5966894676477295,7.74506880337556,14.36532992101594,4.42255514277872
Tula,0.5883576370185668,0.13288311659243976,0.003309025709585732,0.2751620323479581,1.1444155105688452,2.3678229829475885,0.5564218644538035
Onenoa,0.3104987492275087,0.040520857200324785,0.0011030085698635838,0.20767445376523783,0.7153653983896436,1.4746875274509392,0.3354855719736032
Afono,1.0124368608408594,0.09974322472811603,0.0033090257095883062,0.7679439793139683,5.319227579043347,9.63749507549941,3.08380055248497
Masefau,1.0492442579228072,0.2102076925785765,0.0011030085698652196,0.9389176626043453,4.863655620196042,8.828603763525399,2.455232732523382
Aoa,0.7129608387561811,0.09687172683498196,0.0011030085698623523,0.45526678686152583,1.8319685514716715,3.658644491570681,1.0094734324107688
Masausi,0.4798638787033026,0.1243642133810816,0.0022060171397257885,0.45183091594497954,1.487451170801084,3.0150114337993754,0.8228535833127816
Sailele,0.17435624090630264,0.0479275599371761,0.0022060171397227193,0.13331329233010109,0.5177503856359588,0.9911873986120611,0.22390338682449756
Alao,0.508069646941701,0.12739748697015477,0.0022060171397267625,0.30035474912819693,1.0795163251535824,2.299489763865351,0.5386854874365206
Pago Pago Harbor,3.9676523472657483,1.0813822277305483,0.09044670272875094,2.449136773443952,19.090497273957812,35.1066964259088,10.295325733228948
Fagaitua,1.576776488777064,0.34224700823370446,0.007721059989041095,1.4911205189602048,5.6812827980109475,11.38300613310719,3.114543233979927
Auasi,0.31613696330985414,0.0507439082761296,0.0,0.2125313676550793,0.6872239734425033,1.4945986700354568,0.3452435221592214
Amouli,0.7108688018656774,0.1617948095417605,0.0011030085698644845,0.4170990136688868,1.4916536416285706,3.2010430118629083,0.790588746710128
Alega,0.35220166725677704,0.029937490368278055,0.0,0.3969194732021655,2.2114255615824776,3.8291438906631954,0.9766460685449051
Laulii - Aumi,0.9263157864980238,0.0737875959046541,0.0033090257095901446,0.6682025930584691,4.146144870827101,7.685230585302064,2.0975766959437747
Fagasa,1.044876341314222,0.1359219061399182,0.01103008569865955,0.8707131288706143,6.789264088581723,12.447694346099613,4.266174265166908
Aasu,2.547924060503996,0.14689867839477766,0.0033090257095937654,2.5673167912206067,17.681754988164787,28.465086584574564,6.540234161212974
Fagaalu,0.7983870183636649,0.14238369661537104,0.01323610283833778,0.6595072049445369,4.381907446231603,8.295356120959147,2.7237087032025347
Aoloau Sisifo,0.414918733306723,0.0,0.0,0.5431618639517248,2.371231285908585,4.664794209741053,1.9587336513653448
Aoloau Sasae,1.4615378289290775,0.018942333482134338,0.0,1.729539498745434,10.614347061214117,18.08478509538447,4.8842635016066165
Fagamalo,0.5889606186692232,0.03969911586534237,0.0011030085698648523,0.6807695374779046,2.8971255366195674,5.98625729929037,2.0841126355855386
Matuu - Faganeanea,0.7641330851376917,0.09112137477310867,0.00661805141919904,0.8315342620324607,4.437802407473851,8.581171373673143,2.7125646268236223
Nuuuli Pala,8.159138229557874,4.80887469139212,0.15662721692046522,3.632997706560084,35.378259049348785,55.748044012451025,12.78070002574554
Maloata,0.8030803189056003,0.08163366246981651,0.0,1.0469665416538918,4.873919124393239,9.396947315151758,3.2786286306313848
Fagalii,0.6700574861850596,0.14153070322525138,0.002206017139725623,0.6834645524280732,2.4708439836545764,5.253001085478053,1.8765448043892916
Afao - Asili,0.8849217154844079,0.04021017677135236,0.0011030085698637306,0.9842880795325021,4.700779865732826,9.119816396569796,2.860987303745277
Leone,8.372857169059893,2.7442613998563608,0.01654512854795164,2.8698683630938144,27.152304222225876,41.946265136698905,6.5921840304810955
Poloa,0.39195409361731837,0.11930324244226695,0.0011030085698623523,0.33540284531372405,1.0569726649813764,2.4144765699274853,0.8638395477693162
Nua - Seetaga,1.0590904452013685,0.04938536993802483,0.0011030085698625724,1.1106542539438957,3.7294392636108946,8.722231436282494,3.1095171943748614
Tafuna Plain,11.863588829218816,3.210368909160632,0.1213309426848227,0.7572135474514712,22.769804834043203,35.55985651460241,2.452670077340152
Amanave,0.40985040966230984,0.053767990234434106,0.0044120342794509515,0.3275053067512127,0.9077870822827262,2.3574363119058277,0.8433952826926936
Fagatele - Larsen,1.6901363559058693,0.09982043527659885,0.0011030085698649438,0.8490445251853411,4.317704983947725,7.239241955558634,0.47054161749623025
