,Variable,total_[m3pd],total_[MGD],pct_of_pcip
0,actual_et,223115.43241550424,58.940861756261626,0.14367117531603946
1,direct_net_infiltation,58367.702987778,15.419115906005343,0.03758483399362046
2,direct_soil_moisture,1919.3429823964834,0.5070367753746683,0.001235926440094751
3,interception,125950.28681095674,33.27254579710658,0.08110342499224168
4,net_infiltration,853841.7927276378,225.56113901236864,0.5498160865299669
5,rainfall,1494591.211176514,394.82922811016186,0.9624151660063796
6,runoff,371718.23044049717,98.19756793816951,0.23936127804162374
