02/14/18,10:40,0.00
02/15/18,11:29,0.01
02/15/18,11:30,0.02
02/15/18,11:31,0.04
02/15/18,11:32,0.02
02/15/18,11:33,0.01
02/15/18,11:34,0.01
02/15/18,11:38,0.01
02/15/18,19:49,0.01
02/15/18,19:51,0.01
02/15/18,19:52,0.01
02/15/18,19:54,0.01
02/15/18,19:55,0.01
02/15/18,19:56,0.01
02/15/18,19:59,0.01
02/15/18,20:01,0.01
02/15/18,20:09,0.01
02/16/18,16:12,0.01
02/16/18,16:27,0.01
02/16/18,16:58,0.01
02/16/18,16:59,0.01
02/16/18,17:04,0.01
02/16/18,17:06,0.01
02/16/18,17:10,0.01
02/16/18,17:13,0.01
02/16/18,17:14,0.01
02/16/18,17:15,0.01
02/16/18,17:19,0.01
02/16/18,17:48,0.01
02/16/18,18:14,0.01
02/16/18,18:19,0.01
02/16/18,18:29,0.01
02/17/18,03:49,0.01
02/17/18,03:58,0.01
02/17/18,10:12,0.01
02/17/18,10:17,0.01
02/17/18,10:18,0.02
02/17/18,10:20,0.01
02/17/18,10:21,0.01
02/17/18,10:23,0.01
02/17/18,10:26,0.01
02/17/18,10:32,0.01
02/17/18,10:44,0.01
02/17/18,10:45,0.02
02/17/18,10:46,0.02
02/17/18,10:47,0.03
02/17/18,10:48,0.04
02/17/18,10:49,0.05
02/17/18,10:50,0.05
02/17/18,10:51,0.04
02/17/18,10:52,0.05
02/17/18,10:53,0.03
02/17/18,10:54,0.04
02/17/18,10:55,0.03
02/17/18,10:56,0.05
02/17/18,10:57,0.03
02/17/18,10:58,0.02
02/17/18,10:59,0.01
02/17/18,11:00,0.02
02/17/18,11:01,0.02
02/17/18,11:02,0.03
02/17/18,11:03,0.03
02/17/18,11:04,0.02
02/17/18,11:05,0.02
02/17/18,11:06,0.01
02/17/18,11:07,0.01
02/17/18,11:08,0.01
02/17/18,11:09,0.01
02/17/18,11:10,0.01
02/17/18,11:11,0.02
02/17/18,11:12,0.02
02/17/18,11:13,0.01
02/17/18,11:14,0.01
02/17/18,11:20,0.01
02/17/18,17:38,0.01
02/17/18,17:46,0.01
02/17/18,19:28,0.01
02/18/18,11:12,0.01
02/18/18,11:18,0.01
02/18/18,11:22,0.01
02/18/18,11:24,0.01
02/18/18,11:26,0.01
02/18/18,11:27,0.01
02/18/18,11:33,0.01
02/18/18,11:54,0.01
02/18/18,11:57,0.01
02/18/18,12:01,0.01
02/18/18,12:16,0.01
02/18/18,13:11,0.01
02/18/18,13:17,0.01
02/20/18,04:24,0.01
02/20/18,04:25,0.03
02/20/18,04:26,0.04
02/20/18,04:27,0.05
02/20/18,04:28,0.02
02/20/18,04:29,0.01
02/20/18,04:30,0.01
02/20/18,07:28,0.01
02/21/18,22:36,0.01
02/21/18,22:37,0.02
02/21/18,22:38,0.03
02/21/18,22:39,0.02
02/21/18,22:40,0.02
02/21/18,22:41,0.02
02/21/18,22:42,0.01
02/21/18,22:43,0.01
02/21/18,22:44,0.02
02/21/18,22:45,0.01
02/21/18,22:46,0.01
02/21/18,22:47,0.01
02/21/18,22:48,0.01
02/21/18,22:49,0.01
02/21/18,22:50,0.01
02/21/18,22:51,0.01
02/21/18,23:01,0.01
02/22/18,20:25,0.01
02/22/18,20:33,0.01
02/22/18,20:34,0.01
02/22/18,20:35,0.01
02/22/18,20:36,0.01
02/22/18,20:37,0.01
02/22/18,20:39,0.01
02/22/18,20:43,0.01
02/22/18,20:45,0.01
02/22/18,20:46,0.01
02/22/18,20:47,0.01
02/22/18,20:48,0.01
02/22/18,20:53,0.01
02/22/18,21:02,0.01
02/22/18,21:06,0.01
02/22/18,21:09,0.01
02/22/18,21:12,0.01
02/22/18,21:18,0.01
02/22/18,21:32,0.01
02/22/18,23:14,0.02
02/22/18,23:15,0.01
02/22/18,23:16,0.01
02/22/18,23:53,0.01
02/23/18,00:00,0.01
02/23/18,00:04,0.01
02/23/18,00:05,0.01
02/23/18,00:06,0.02
02/23/18,00:07,0.01
02/23/18,00:08,0.01
02/23/18,00:09,0.02
02/23/18,00:11,0.01
02/23/18,00:12,0.01
02/23/18,00:14,0.02
02/23/18,00:16,0.01
02/23/18,00:17,0.01
02/23/18,00:18,0.01
02/23/18,00:20,0.01
02/23/18,00:22,0.01
02/23/18,00:23,0.01
02/23/18,00:24,0.01
02/23/18,00:25,0.01
02/23/18,00:27,0.01
02/23/18,00:33,0.01
02/23/18,00:35,0.01
02/23/18,00:37,0.01
02/23/18,00:39,0.01
02/23/18,00:40,0.01
02/23/18,00:43,0.01
02/23/18,00:46,0.01
02/23/18,00:50,0.01
02/23/18,00:53,0.01
02/23/18,00:56,0.01
02/23/18,00:58,0.01
02/23/18,00:59,0.02
02/23/18,01:00,0.01
02/23/18,01:02,0.01
02/23/18,01:06,0.01
02/23/18,01:09,0.01
02/23/18,01:12,0.01
02/23/18,01:15,0.01
02/23/18,01:18,0.01
02/23/18,01:19,0.04
02/23/18,01:20,0.04
02/23/18,01:21,0.01
02/23/18,01:22,0.01
02/23/18,01:23,0.01
02/23/18,01:24,0.01
02/23/18,01:25,0.01
02/23/18,01:26,0.01
02/23/18,01:27,0.04
02/23/18,01:28,0.05
02/23/18,01:29,0.04
02/23/18,01:30,0.01
02/23/18,01:31,0.01
02/23/18,01:32,0.01
02/23/18,01:33,0.01
02/23/18,01:34,0.01
02/23/18,01:35,0.01
02/23/18,01:36,0.01
02/23/18,01:37,0.01
02/23/18,01:39,0.01
02/23/18,01:40,0.02
02/23/18,01:41,0.01
02/23/18,01:42,0.02
02/23/18,01:43,0.01
02/23/18,01:44,0.01
02/23/18,01:45,0.01
02/23/18,01:46,0.01
02/23/18,01:47,0.01
02/23/18,01:49,0.01
02/23/18,01:50,0.01
02/23/18,01:51,0.01
02/23/18,01:53,0.01
02/23/18,01:55,0.01
02/23/18,01:57,0.01
02/23/18,01:59,0.01
02/23/18,02:02,0.01
02/23/18,02:04,0.01
02/23/18,02:07,0.01
02/23/18,02:09,0.01
02/23/18,02:11,0.01
02/23/18,02:13,0.01
02/23/18,02:15,0.01
02/23/18,02:17,0.01
02/23/18,02:20,0.01
02/23/18,02:22,0.01
02/23/18,02:25,0.01
02/23/18,02:29,0.01
02/23/18,02:32,0.01
02/23/18,02:34,0.01
02/23/18,02:36,0.01
02/23/18,02:37,0.01
02/23/18,02:38,0.01
02/23/18,02:39,0.01
02/23/18,02:41,0.01
02/23/18,02:45,0.01
02/23/18,02:46,0.01
02/23/18,02:47,0.01
02/23/18,02:49,0.01
02/23/18,02:50,0.01
02/23/18,02:51,0.01
02/23/18,02:52,0.02
02/23/18,02:53,0.02
02/23/18,02:54,0.02
