,ASPA_solar_rad,Unnamed: 1
0,                    ,Solar Rad (wat/m2)
1,                    ,wat/m2
2,Date and Time   ,SRD
3,2017-04-16 07:15:00,24
4,2017-04-16 07:30:00,63
5,2017-04-16 07:45:00,83
6,2017-04-16 08:00:00,90
7,2017-04-16 08:15:00,254
8,2017-04-16 08:30:00,92
9,2017-04-16 08:45:00,362
10,2017-04-16 09:00:00,120
11,2017-04-16 09:15:00,400
12,2017-04-16 09:30:00,358
13,2017-04-16 09:45:00,537
14,2017-04-16 10:00:00,513
15,2017-04-16 10:15:00,537
16,2017-04-16 10:30:00,614
17,2017-04-16 10:45:00,609
18,2017-04-16 11:00:00,667
19,2017-04-16 11:15:00,208
20,2017-04-16 11:30:00,703
21,2017-04-16 11:45:00,133
22,2017-04-16 12:00:00,227
23,2017-04-16 12:15:00,173
24,2017-04-16 12:30:00,828
25,2017-04-16 12:45:00,191
26,2017-04-16 13:00:00,388
27,2017-04-16 13:15:00,215
28,2017-04-16 13:30:00,287
29,2017-04-16 13:45:00,125
30,2017-04-16 14:00:00,287
31,2017-04-16 14:15:00,156
32,2017-04-16 14:30:00,591
33,2017-04-16 14:45:00,134
34,2017-04-16 15:00:00,111
35,2017-04-16 15:15:00,80
36,2017-04-16 15:30:00,125
37,2017-04-16 15:45:00,75
38,2017-04-16 16:00:00,86
39,2017-04-16 16:15:00,56
40,2017-04-16 16:30:00,47
41,2017-04-16 16:45:00,67
42,2017-04-16 17:00:00,112
43,2017-04-16 17:15:00,29
44,2017-04-16 17:30:00,41
45,2017-04-16 17:45:00,46
46,2017-04-16 18:00:00,10
47,2017-04-16 18:15:00,2
48,2017-04-16 18:30:00,0
49,2017-04-16 18:45:00,0
50,2017-04-16 19:00:00,0
51,2017-04-16 20:30:00,0
52,2017-04-16 20:45:00,0
53,2017-04-16 21:00:00,0
54,2017-04-16 21:15:00,0
55,2017-04-16 21:30:00,0
56,2017-04-16 21:45:00,0
57,2017-04-16 22:00:00,0
58,2017-04-16 22:15:00,0
59,2017-04-16 22:30:00,0
60,2017-04-16 22:45:00,0
61,2017-04-16 23:00:00,0
62,2017-04-16 23:15:00,0
63,2017-04-16 23:30:00,0
64,2017-04-16 23:45:00,0
65,2017-04-17 00:00:00,0
66,2017-04-17 00:15:00,0
67,2017-04-17 00:30:00,0
68,2017-04-17 00:45:00,0
69,2017-04-17 01:00:00,0
70,2017-04-17 01:15:00,0
71,2017-04-17 01:30:00,0
72,2017-04-17 01:45:00,0
73,2017-04-17 02:00:00,0
74,2017-04-17 02:15:00,0
75,2017-04-17 02:30:00,0
76,2017-04-17 02:45:00,0
77,2017-04-17 03:00:00,0
78,2017-04-17 03:15:00,0
79,2017-04-17 03:30:00,0
80,2017-04-17 03:45:00,0
81,2017-04-17 04:00:00,0
82,2017-04-17 04:15:00,0
83,2017-04-17 04:30:00,0
84,2017-04-17 04:45:00,0
85,2017-04-17 05:00:00,0
86,2017-04-17 05:15:00,0
87,2017-04-17 05:30:00,0
88,2017-04-17 05:45:00,0
89,2017-04-17 06:00:00,0
90,2017-04-17 06:15:00,0
91,2017-04-17 06:30:00,1
92,2017-04-17 06:45:00,12
93,2017-04-17 07:00:00,43
94,2017-04-17 07:15:00,73
95,2017-04-17 07:30:00,97
96,2017-04-17 07:45:00,131
97,2017-04-17 08:00:00,169
98,2017-04-17 08:15:00,207
99,2017-04-17 08:30:00,268
100,2017-04-17 08:45:00,334
101,2017-04-17 09:00:00,370
102,2017-04-17 09:15:00,375
103,2017-04-17 09:30:00,423
104,2017-04-17 09:45:00,448
105,2017-04-17 10:00:00,466
106,2017-04-17 10:15:00,500
107,2017-04-17 10:30:00,529
108,2017-04-17 10:45:00,553
109,2017-04-17 11:00:00,574
110,2017-04-17 11:15:00,592
111,2017-04-17 11:30:00,606
112,2017-04-17 11:45:00,620
113,2017-04-17 12:00:00,630
114,2017-04-17 12:15:00,637
115,2017-04-17 12:30:00,645
116,2017-04-17 12:45:00,674
117,2017-04-17 13:00:00,643
118,2017-04-17 13:15:00,650
119,2017-04-17 13:30:00,602
120,2017-04-17 13:45:00,359
121,2017-04-17 14:00:00,416
122,2017-04-17 14:15:00,106
123,2017-04-17 14:30:00,90
