,ASPA_solar_rad,Unnamed: 1
125,2015-07-26 14:45:00,97
126,2015-07-26 15:00:00,142
127,2015-07-26 15:15:00,249
128,2015-07-26 15:30:00,207
129,2015-07-26 15:45:00,118
130,2015-07-26 16:00:00,73
131,2015-07-26 16:15:00,68
132,2015-07-26 16:30:00,85
133,2015-07-26 16:45:00,69
134,2015-07-26 17:00:00,30
135,2015-07-26 17:15:00,52
136,2015-07-26 17:30:00,42
137,2015-07-26 17:45:00,20
138,2015-07-26 18:00:00,6
139,2015-07-26 18:15:00,0
140,2015-07-26 18:30:00,0
141,2015-07-26 18:45:00,0
142,2015-07-26 19:00:00,0
143,2015-07-26 19:15:00,0
144,2015-07-26 19:30:00,0
145,2015-07-26 19:45:00,0
146,2015-07-26 20:00:00,0
147,2015-07-26 20:15:00,0
148,2015-07-26 20:30:00,0
149,2015-07-26 20:45:00,0
150,2015-07-26 21:00:00,0
151,2015-07-26 21:15:00,0
152,2015-07-26 21:30:00,0
153,2015-07-26 21:45:00,0
154,2015-07-26 22:00:00,0
155,2015-07-26 22:15:00,0
156,2015-07-26 22:30:00,0
157,2015-07-26 22:45:00,0
158,2015-07-26 23:00:00,0
159,2015-07-26 23:15:00,0
160,2015-07-26 23:30:00,0
161,2015-07-26 23:45:00,0
162,2015-07-27 00:00:00,0
163,2015-07-27 00:15:00,0
164,2015-07-27 00:30:00,0
165,2015-07-27 00:45:00,0
166,2015-07-27 01:00:00,0
167,2015-07-27 01:15:00,0
168,2015-07-27 01:30:00,0
169,2015-07-27 01:45:00,0
170,2015-07-27 02:00:00,0
171,2015-07-27 02:15:00,0
172,2015-07-27 02:30:00,0
173,2015-07-27 02:45:00,0
174,2015-07-27 03:00:00,0
175,2015-07-27 03:15:00,0
176,2015-07-27 03:30:00,0
177,2015-07-27 03:45:00,0
178,2015-07-27 04:00:00,0
179,2015-07-27 04:15:00,0
180,2015-07-27 04:30:00,0
181,2015-07-27 04:45:00,0
182,2015-07-27 05:00:00,0
183,2015-07-27 05:15:00,0
184,2015-07-27 05:30:00,0
185,2015-07-27 05:45:00,0
186,2015-07-27 06:00:00,0
187,2015-07-27 06:15:00,0
188,2015-07-27 06:30:00,0
189,2015-07-27 06:45:00,0
190,2015-07-27 07:00:00,10
191,2015-07-27 07:15:00,26
192,2015-07-27 07:30:00,124
193,2015-07-27 07:45:00,185
194,2015-07-27 08:00:00,108
195,2015-07-27 08:15:00,97
196,2015-07-27 08:30:00,51
197,2015-07-27 08:45:00,153
198,2015-07-27 09:00:00,151
199,2015-07-27 09:15:00,210
200,2015-07-27 09:30:00,149
201,2015-07-27 09:45:00,202
202,2015-07-27 10:00:00,267
203,2015-07-27 10:15:00,267
204,2015-07-27 10:30:00,210
205,2015-07-27 10:45:00,270
206,2015-07-27 11:00:00,263
207,2015-07-27 11:15:00,311
208,2015-07-27 11:30:00,287
209,2015-07-27 11:45:00,292
210,2015-07-27 12:00:00,348
211,2015-07-27 12:15:00,400
212,2015-07-27 12:30:00,305
213,2015-07-27 12:45:00,244
214,2015-07-27 13:00:00,310
215,2015-07-27 13:15:00,125
216,2015-07-27 13:30:00,237
217,2015-07-27 13:45:00,292
218,2015-07-27 14:00:00,217
219,2015-07-27 14:15:00,349
220,2015-07-27 14:30:00,168
221,2015-07-27 14:45:00,213
222,2015-07-27 15:00:00,251
223,2015-07-27 15:15:00,131
224,2015-07-27 15:30:00,205
225,2015-07-27 15:45:00,224
226,2015-07-27 16:00:00,147
227,2015-07-27 16:15:00,108
228,2015-07-27 16:30:00,130
229,2015-07-27 16:45:00,92
230,2015-07-27 17:00:00,65
231,2015-07-27 17:15:00,95
232,2015-07-27 17:30:00,28
233,2015-07-27 17:45:00,34
234,2015-07-27 18:00:00,14
235,2015-07-27 18:15:00,0
236,2015-07-27 18:30:00,0
237,2015-07-27 18:45:00,0
238,2015-07-27 19:00:00,0
239,2015-07-27 19:15:00,0
240,2015-07-27 19:30:00,0
241,2015-07-27 19:45:00,0
242,2015-07-27 20:00:00,0
243,2015-07-27 20:15:00,0
244,2015-07-27 20:30:00,0
245,2015-07-27 20:45:00,0
246,2015-07-27 21:00:00,0
247,2015-07-27 21:15:00,0
248,2015-07-27 21:30:00,0
249,2015-07-27 21:45:00,0
250,2015-07-27 22:00:00,0
251,2015-07-27 22:15:00,0
252,2015-07-27 22:30:00,0
253,2015-07-27 22:45:00,0
254,2015-07-27 23:00:00,0
255,2015-07-27 23:15:00,0
256,2015-07-27 23:30:00,0
257,2015-07-27 23:45:00,0
258,2015-07-28 00:00:00,0
259,2015-07-28 00:15:00,0
260,2015-07-28 00:30:00,0
261,2015-07-28 00:45:00,0
262,2015-07-28 01:00:00,0
263,2015-07-28 01:15:00,0
264,2015-07-28 01:30:00,0
265,2015-07-28 01:45:00,0
266,2015-07-28 02:00:00,0
267,2015-07-28 02:15:00,0
268,2015-07-28 02:30:00,0
269,2015-07-28 02:45:00,0
270,2015-07-28 03:00:00,0
271,2015-07-28 03:15:00,0
272,2015-07-28 03:30:00,0
273,2015-07-28 03:45:00,0
274,2015-07-28 04:00:00,0
275,2015-07-28 04:15:00,0
276,2015-07-28 04:30:00,0
277,2015-07-28 04:45:00,0
278,2015-07-28 05:00:00,0
279,2015-07-28 05:15:00,0
280,2015-07-28 05:30:00,0
281,2015-07-28 05:45:00,0
282,2015-07-28 06:00:00,0
283,2015-07-28 06:15:00,0
284,2015-07-28 06:30:00,0
285,2015-07-28 06:45:00,1
286,2015-07-28 07:00:00,17
287,2015-07-28 07:15:00,37
288,2015-07-28 07:30:00,59
289,2015-07-28 07:45:00,63
290,2015-07-28 08:00:00,86
291,2015-07-28 08:15:00,135
292,2015-07-28 08:30:00,150
293,2015-07-28 08:45:00,185
294,2015-07-28 09:00:00,234
295,2015-07-28 09:15:00,263
296,2015-07-28 09:30:00,332
297,2015-07-28 09:45:00,268
298,2015-07-28 10:00:00,199
299,2015-07-28 10:15:00,249
300,2015-07-28 10:30:00,470
301,2015-07-28 10:45:00,309
302,2015-07-28 11:00:00,342
303,2015-07-28 11:15:00,327
304,2015-07-28 11:30:00,312
305,2015-07-28 11:45:00,519
306,2015-07-28 12:00:00,384
307,2015-07-28 12:15:00,307
308,2015-07-28 12:30:00,427
309,2015-07-28 12:45:00,299
310,2015-07-28 13:00:00,399
311,2015-07-28 13:15:00,277
312,2015-07-28 13:30:00,344
313,2015-07-28 13:45:00,339
314,2015-07-28 14:00:00,252
315,2015-07-28 14:15:00,307
316,2015-07-28 14:30:00,255
317,2015-07-28 14:45:00,342
318,2015-07-28 15:00:00,251
319,2015-07-28 15:15:00,199
320,2015-07-28 15:30:00,233
321,2015-07-28 15:45:00,219
322,2015-07-28 16:00:00,166
323,2015-07-28 16:15:00,133
324,2015-07-28 16:30:00,161
325,2015-07-28 16:45:00,135
326,2015-07-28 17:00:00,78
327,2015-07-28 17:15:00,53
328,2015-07-28 17:30:00,29
329,2015-07-28 17:45:00,28
330,2015-07-28 18:00:00,17
331,2015-07-28 18:15:00,1
332,2015-07-28 18:30:00,0
333,2015-07-28 18:45:00,0
334,2015-07-28 19:00:00,0
335,2015-07-28 19:15:00,0
336,2015-07-28 19:30:00,0
337,2015-07-28 19:45:00,0
338,2015-07-28 20:00:00,0
339,2015-07-28 20:15:00,0
340,2015-07-28 20:30:00,0
341,2015-07-28 20:45:00,0
342,2015-07-28 21:00:00,0
343,2015-07-28 21:15:00,0
344,2015-07-28 21:30:00,0
345,2015-07-28 21:45:00,0
346,2015-07-28 22:00:00,0
347,2015-07-28 22:15:00,0
348,2015-07-28 22:30:00,0
349,2015-07-28 22:45:00,0
350,2015-07-28 23:00:00,0
351,2015-07-28 23:15:00,0
352,2015-07-28 23:30:00,0
353,2015-07-28 23:45:00,0
354,2015-07-29 00:00:00,0
355,2015-07-29 00:15:00,0
356,2015-07-29 00:30:00,0
357,2015-07-29 00:45:00,0
358,2015-07-29 01:00:00,0
359,2015-07-29 01:15:00,0
360,2015-07-29 01:30:00,0
361,2015-07-29 01:45:00,0
362,2015-07-29 02:00:00,0
363,2015-07-29 02:15:00,0
364,2015-07-29 02:30:00,0
365,2015-07-29 02:45:00,0
366,2015-07-29 03:00:00,0
367,2015-07-29 03:15:00,0
368,2015-07-29 03:30:00,0
369,2015-07-29 03:45:00,0
370,2015-07-29 04:00:00,0
371,2015-07-29 04:15:00,0
372,2015-07-29 04:30:00,0
373,2015-07-29 04:45:00,0
374,2015-07-29 05:00:00,0
375,2015-07-29 05:15:00,0
376,2015-07-29 05:30:00,0
377,2015-07-29 05:45:00,0
378,2015-07-29 06:00:00,0
379,2015-07-29 06:15:00,0
380,2015-07-29 06:30:00,0
381,2015-07-29 06:45:00,0
382,2015-07-29 07:00:00,15
383,2015-07-29 07:15:00,25
384,2015-07-29 07:30:00,30
385,2015-07-29 07:45:00,58
386,2015-07-29 08:00:00,76
387,2015-07-29 08:15:00,116
388,2015-07-29 08:30:00,145
389,2015-07-29 08:45:00,141
390,2015-07-29 09:00:00,166
391,2015-07-29 09:15:00,491
392,2015-07-29 09:30:00,168
393,2015-07-29 09:45:00,657
394,2015-07-29 10:00:00,509
395,2015-07-29 10:15:00,259
396,2015-07-29 10:30:00,183
397,2015-07-29 10:45:00,727
398,2015-07-29 11:00:00,305
399,2015-07-29 11:15:00,695
400,2015-07-29 11:30:00,452
401,2015-07-29 11:45:00,467
402,2015-07-29 12:00:00,223
403,2015-07-29 12:15:00,274
404,2015-07-29 12:30:00,554
405,2015-07-29 12:45:00,410
406,2015-07-29 13:00:00,288
407,2015-07-29 13:15:00,287
408,2015-07-29 13:30:00,290
409,2015-07-29 13:45:00,233
410,2015-07-29 14:00:00,174
411,2015-07-29 14:15:00,212
412,2015-07-29 14:30:00,210
413,2015-07-29 14:45:00,222
414,2015-07-29 15:00:00,163
415,2015-07-29 15:15:00,106
416,2015-07-29 15:30:00,102
417,2015-07-29 15:45:00,145
418,2015-07-29 16:00:00,96
419,2015-07-29 16:15:00,62
420,2015-07-29 16:30:00,52
421,2015-07-29 16:45:00,65
422,2015-07-29 17:00:00,69
423,2015-07-29 17:15:00,50
424,2015-07-29 17:30:00,39
425,2015-07-29 17:45:00,24
426,2015-07-29 18:00:00,8
427,2015-07-29 18:15:00,1
428,2015-07-29 18:30:00,0
429,2015-07-29 18:45:00,0
430,2015-07-29 19:00:00,0
431,2015-07-29 19:15:00,0
432,2015-07-29 19:30:00,0
433,2015-07-29 19:45:00,0
434,2015-07-29 20:00:00,0
435,2015-07-29 20:15:00,0
436,2015-07-29 20:30:00,0
437,2015-07-29 20:45:00,0
438,2015-07-29 21:00:00,0
439,2015-07-29 21:15:00,0
440,2015-07-29 21:30:00,0
441,2015-07-29 21:45:00,0
442,2015-07-29 22:00:00,0
443,2015-07-29 22:15:00,0
444,2015-07-29 22:30:00,0
445,2015-07-29 22:45:00,0
446,2015-07-29 23:00:00,0
447,2015-07-29 23:15:00,0
448,2015-07-29 23:30:00,0
449,2015-07-29 23:45:00,0
450,2015-07-30 00:00:00,0
451,2015-07-30 00:15:00,0
452,2015-07-30 00:30:00,0
453,2015-07-30 00:45:00,0
454,2015-07-30 01:00:00,0
455,2015-07-30 01:15:00,0
456,2015-07-30 01:30:00,0
457,2015-07-30 01:45:00,0
458,2015-07-30 02:00:00,0
459,2015-07-30 02:15:00,0
460,2015-07-30 02:30:00,0
461,2015-07-30 02:45:00,0
462,2015-07-30 03:00:00,0
463,2015-07-30 03:15:00,0
464,2015-07-30 03:30:00,0
465,2015-07-30 03:45:00,0
466,2015-07-30 04:00:00,0
467,2015-07-30 04:15:00,0
468,2015-07-30 04:30:00,0
469,2015-07-30 04:45:00,0
470,2015-07-30 05:00:00,0
471,2015-07-30 05:15:00,0
472,2015-07-30 05:30:00,0
473,2015-07-30 05:45:00,0
474,2015-07-30 06:00:00,0
475,2015-07-30 06:15:00,0
476,2015-07-30 06:30:00,0
477,2015-07-30 06:45:00,0
478,2015-07-30 07:00:00,1
479,2015-07-30 07:15:00,9
480,2015-07-30 07:30:00,18
481,2015-07-30 07:45:00,20
482,2015-07-30 08:00:00,36
483,2015-07-30 08:15:00,65
484,2015-07-30 08:30:00,83
485,2015-07-30 08:45:00,89
486,2015-07-30 09:00:00,89
487,2015-07-30 09:15:00,106
488,2015-07-30 09:30:00,124
489,2015-07-30 09:45:00,239
490,2015-07-30 10:00:00,292
491,2015-07-30 10:15:00,290
492,2015-07-30 10:30:00,722
493,2015-07-30 10:45:00,536
494,2015-07-30 11:00:00,592
495,2015-07-30 11:15:00,351
496,2015-07-30 11:30:00,328
497,2015-07-30 11:45:00,321
498,2015-07-30 12:00:00,134
499,2015-07-30 12:15:00,207
500,2015-07-30 12:30:00,163
501,2015-07-30 12:45:00,144
502,2015-07-30 13:00:00,194
503,2015-07-30 13:15:00,371
504,2015-07-30 13:30:00,195
505,2015-07-30 13:45:00,177
506,2015-07-30 14:00:00,131
507,2015-07-30 14:15:00,152
508,2015-07-30 14:30:00,111
509,2015-07-30 14:45:00,147
510,2015-07-30 15:00:00,150
511,2015-07-30 15:15:00,78
512,2015-07-30 15:30:00,62
513,2015-07-30 15:45:00,59
514,2015-07-30 16:00:00,52
515,2015-07-30 16:15:00,51
516,2015-07-30 16:30:00,46
517,2015-07-30 16:45:00,28
518,2015-07-30 17:00:00,41
519,2015-07-30 17:15:00,20
520,2015-07-30 17:30:00,12
521,2015-07-30 17:45:00,3
522,2015-07-30 18:00:00,0
523,2015-07-30 18:15:00,0
524,2015-07-30 18:30:00,0
525,2015-07-30 18:45:00,0
526,2015-07-30 19:00:00,0
527,2015-07-30 19:15:00,0
528,2015-07-30 19:30:00,0
529,2015-07-30 19:45:00,0
530,2015-07-30 20:00:00,0
531,2015-07-30 20:15:00,0
532,2015-07-30 20:30:00,0
533,2015-07-30 20:45:00,0
534,2015-07-30 21:00:00,0
535,2015-07-30 21:15:00,0
536,2015-07-30 21:30:00,0
537,2015-07-30 21:45:00,0
538,2015-07-30 22:00:00,0
539,2015-07-30 22:15:00,0
540,2015-07-30 22:30:00,0
541,2015-07-30 22:45:00,0
542,2015-07-30 23:00:00,0
543,2015-07-30 23:15:00,0
544,2015-07-30 23:30:00,0
545,2015-07-30 23:45:00,0
546,2015-07-31 00:00:00,0
547,2015-07-31 00:15:00,0
548,2015-07-31 00:30:00,0
549,2015-07-31 00:45:00,0
550,2015-07-31 01:00:00,0
551,2015-07-31 01:15:00,0
552,2015-07-31 01:30:00,0
553,2015-07-31 01:45:00,0
554,2015-07-31 02:00:00,0
555,2015-07-31 02:15:00,0
556,2015-07-31 02:30:00,0
557,2015-07-31 02:45:00,0
558,2015-07-31 03:00:00,0
559,2015-07-31 03:15:00,0
560,2015-07-31 03:30:00,0
561,2015-07-31 03:45:00,0
562,2015-07-31 04:00:00,0
563,2015-07-31 04:15:00,0
564,2015-07-31 04:30:00,0
565,2015-07-31 04:45:00,0
566,2015-07-31 05:00:00,0
567,2015-07-31 05:15:00,0
568,2015-07-31 05:30:00,0
569,2015-07-31 05:45:00,0
570,2015-07-31 06:00:00,0
571,2015-07-31 06:15:00,0
572,2015-07-31 06:30:00,0
573,2015-07-31 06:45:00,0
574,2015-07-31 07:00:00,3
575,2015-07-31 07:15:00,8
576,2015-07-31 07:30:00,18
577,2015-07-31 07:45:00,31
578,2015-07-31 08:00:00,43
579,2015-07-31 08:15:00,52
580,2015-07-31 08:30:00,61
581,2015-07-31 08:45:00,83
582,2015-07-31 09:00:00,67
583,2015-07-31 09:15:00,124
584,2015-07-31 09:30:00,120
585,2015-07-31 09:45:00,91
586,2015-07-31 10:00:00,101
587,2015-07-31 10:15:00,194
588,2015-07-31 10:30:00,234
589,2015-07-31 10:45:00,301
590,2015-07-31 11:00:00,101
591,2015-07-31 11:15:00,217
592,2015-07-31 11:30:00,235
593,2015-07-31 11:45:00,194
594,2015-07-31 12:00:00,276
595,2015-07-31 12:15:00,279
596,2015-07-31 12:30:00,281
597,2015-07-31 12:45:00,278
598,2015-07-31 13:00:00,262
599,2015-07-31 13:15:00,234
600,2015-07-31 13:30:00,147
601,2015-07-31 13:45:00,173
602,2015-07-31 14:00:00,167
603,2015-07-31 14:15:00,196
604,2015-07-31 14:30:00,279
605,2015-07-31 14:45:00,360
606,2015-07-31 15:00:00,131
607,2015-07-31 15:15:00,145
608,2015-07-31 15:30:00,43
609,2015-07-31 15:45:00,103
610,2015-07-31 16:00:00,177
611,2015-07-31 16:15:00,191
612,2015-07-31 16:30:00,47
613,2015-07-31 16:45:00,50
614,2015-07-31 17:00:00,36
615,2015-07-31 17:15:00,30
616,2015-07-31 17:30:00,10
617,2015-07-31 17:45:00,12
618,2015-07-31 18:00:00,1
619,2015-07-31 18:15:00,0
620,2015-07-31 18:30:00,0
621,2015-07-31 18:45:00,0
622,2015-07-31 19:00:00,0
623,2015-07-31 19:15:00,0
624,2015-07-31 19:30:00,0
625,2015-07-31 19:45:00,0
626,2015-07-31 20:00:00,0
627,2015-07-31 20:15:00,0
628,2015-07-31 20:30:00,0
629,2015-07-31 20:45:00,0
630,2015-07-31 21:00:00,0
631,2015-07-31 21:15:00,0
632,2015-07-31 21:30:00,0
633,2015-07-31 21:45:00,0
634,2015-07-31 22:00:00,0
635,2015-07-31 22:15:00,0
636,2015-07-31 22:30:00,0
637,2015-07-31 22:45:00,0
638,2015-07-31 23:00:00,0
639,2015-07-31 23:15:00,0
640,2015-07-31 23:30:00,0
641,2015-07-31 23:45:00,0
642,2015-08-01 00:00:00,0
643,2015-08-01 00:15:00,0
644,2015-08-01 00:30:00,0
645,2015-08-01 00:45:00,0
646,2015-08-01 01:00:00,0
647,2015-08-01 01:15:00,0
648,2015-08-01 01:30:00,0
649,2015-08-01 01:45:00,0
650,2015-08-01 02:00:00,0
651,2015-08-01 02:15:00,0
652,2015-08-01 02:30:00,0
653,2015-08-01 02:45:00,0
654,2015-08-01 03:00:00,0
655,2015-08-01 03:15:00,0
656,2015-08-01 03:30:00,0
657,2015-08-01 03:45:00,0
658,2015-08-01 04:00:00,0
659,2015-08-01 04:15:00,0
660,2015-08-01 04:30:00,0
661,2015-08-01 04:45:00,0
662,2015-08-01 05:00:00,0
663,2015-08-01 05:15:00,0
664,2015-08-01 05:30:00,0
665,2015-08-01 05:45:00,0
666,2015-08-01 06:00:00,0
667,2015-08-01 06:15:00,0
668,2015-08-01 06:30:00,0
669,2015-08-01 06:45:00,0
670,2015-08-01 07:00:00,7
671,2015-08-01 07:15:00,17
672,2015-08-01 07:30:00,28
673,2015-08-01 07:45:00,31
674,2015-08-01 08:00:00,63
675,2015-08-01 08:15:00,46
676,2015-08-01 08:30:00,86
677,2015-08-01 08:45:00,133
678,2015-08-01 09:00:00,94
679,2015-08-01 09:15:00,175
680,2015-08-01 09:30:00,250
681,2015-08-01 09:45:00,437
682,2015-08-01 10:00:00,347
683,2015-08-01 10:15:00,353
684,2015-08-01 10:30:00,505
685,2015-08-01 10:45:00,448
686,2015-08-01 11:00:00,421
687,2015-08-01 11:15:00,509
688,2015-08-01 11:30:00,365
689,2015-08-01 11:45:00,541
690,2015-08-01 12:00:00,542
691,2015-08-01 12:15:00,453
692,2015-08-01 12:30:00,844
693,2015-08-01 12:45:00,839
694,2015-08-01 13:00:00,866
695,2015-08-01 13:15:00,836
696,2015-08-01 13:30:00,828
697,2015-08-01 13:45:00,812
698,2015-08-01 14:00:00,778
699,2015-08-01 14:15:00,750
700,2015-08-01 14:30:00,678
701,2015-08-01 14:45:00,643
702,2015-08-01 15:00:00,651
703,2015-08-01 15:15:00,420
704,2015-08-01 15:30:00,362
705,2015-08-01 15:45:00,472
706,2015-08-01 16:00:00,259
707,2015-08-01 16:15:00,152
708,2015-08-01 16:30:00,118
709,2015-08-01 16:45:00,147
710,2015-08-01 17:00:00,92
711,2015-08-01 17:15:00,42
712,2015-08-01 17:30:00,41
713,2015-08-01 17:45:00,10
714,2015-08-01 18:00:00,8
715,2015-08-01 18:15:00,0
716,2015-08-01 18:30:00,0
717,2015-08-01 18:45:00,0
718,2015-08-01 19:00:00,0
719,2015-08-01 19:15:00,0
720,2015-08-01 19:30:00,0
721,2015-08-01 19:45:00,0
722,2015-08-01 20:00:00,0
723,2015-08-01 20:15:00,0
724,2015-08-01 20:30:00,0
725,2015-08-01 20:45:00,0
726,2015-08-01 21:00:00,0
727,2015-08-01 21:15:00,0
728,2015-08-01 21:30:00,0
729,2015-08-01 21:45:00,0
730,2015-08-01 22:00:00,0
731,2015-08-01 22:15:00,0
732,2015-08-01 22:30:00,0
733,2015-08-01 22:45:00,0
734,2015-08-01 23:00:00,0
735,2015-08-01 23:15:00,0
736,2015-08-01 23:30:00,0
737,2015-08-01 23:45:00,0
738,2015-08-02 00:00:00,0
739,2015-08-02 00:15:00,0
740,2015-08-02 00:30:00,0
741,2015-08-02 00:45:00,0
742,2015-08-02 01:00:00,0
743,2015-08-02 01:15:00,0
744,2015-08-02 01:30:00,0
745,2015-08-02 01:45:00,0
746,2015-08-02 02:00:00,0
747,2015-08-02 02:15:00,0
748,2015-08-02 02:30:00,0
749,2015-08-02 02:45:00,0
750,2015-08-02 03:00:00,0
751,2015-08-02 03:15:00,0
752,2015-08-02 03:30:00,0
753,2015-08-02 03:45:00,0
754,2015-08-02 04:00:00,0
755,2015-08-02 04:15:00,0
756,2015-08-02 04:30:00,0
757,2015-08-02 04:45:00,0
758,2015-08-02 05:00:00,0
759,2015-08-02 05:15:00,0
760,2015-08-02 05:30:00,0
761,2015-08-02 05:45:00,0
762,2015-08-02 06:00:00,0
763,2015-08-02 06:15:00,0
764,2015-08-02 06:30:00,0
765,2015-08-02 06:45:00,0
766,2015-08-02 07:00:00,8
767,2015-08-02 07:15:00,8
768,2015-08-02 07:30:00,15
769,2015-08-02 07:45:00,20
770,2015-08-02 08:00:00,23
771,2015-08-02 08:15:00,62
772,2015-08-02 08:30:00,65
773,2015-08-02 08:45:00,87
774,2015-08-02 09:00:00,70
775,2015-08-02 09:15:00,89
776,2015-08-02 09:30:00,67
777,2015-08-02 09:45:00,96
778,2015-08-02 10:00:00,92
779,2015-08-02 10:15:00,160
780,2015-08-02 10:30:00,235
781,2015-08-02 10:45:00,221
782,2015-08-02 11:00:00,237
783,2015-08-02 11:15:00,228
784,2015-08-02 11:30:00,293
785,2015-08-02 11:45:00,240
786,2015-08-02 12:00:00,310
787,2015-08-02 12:15:00,199
788,2015-08-02 12:30:00,296
789,2015-08-02 12:45:00,97
790,2015-08-02 13:00:00,244
791,2015-08-02 13:15:00,320
792,2015-08-02 13:30:00,277
793,2015-08-02 13:45:00,196
794,2015-08-02 14:00:00,86
795,2015-08-02 14:15:00,67
796,2015-08-02 14:30:00,158
797,2015-08-02 14:45:00,239
798,2015-08-02 15:00:00,189
799,2015-08-02 15:15:00,174
800,2015-08-02 15:30:00,83
801,2015-08-02 15:45:00,107
802,2015-08-02 16:00:00,109
803,2015-08-02 16:15:00,86
804,2015-08-02 16:30:00,70
805,2015-08-02 16:45:00,69
806,2015-08-02 17:00:00,28
807,2015-08-02 17:15:00,23
808,2015-08-02 17:30:00,7
809,2015-08-02 17:45:00,6
810,2015-08-02 18:00:00,0
811,2015-08-02 18:15:00,0
812,2015-08-02 18:30:00,0
813,2015-08-02 18:45:00,0
814,2015-08-02 19:00:00,0
815,2015-08-02 19:15:00,0
816,2015-08-02 19:30:00,0
817,2015-08-02 19:45:00,0
818,2015-08-02 20:00:00,0
819,2015-08-02 20:15:00,0
820,2015-08-02 20:30:00,0
821,2015-08-02 20:45:00,0
