,Alava3_WX,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
26,2017-05-01 05:45:00,0,100,69.8,0,83,0,0,69.8
27,2017-05-01 06:00:00,0,100,69.4,0,84,0,0,69.4
28,2017-05-01 06:15:00,0,100,69.4,0,107,1,0,69.4
29,2017-05-01 06:30:00,0,100,69.6,0,107,3,0,69.6
30,2017-05-01 06:45:00,6,100,69.8,0,111,2,0,69.8
31,2017-05-01 07:00:00,11,100,69.4,0,208,2,0,69.4
32,2017-05-01 07:15:00,17,100,69.3,0,117,2,0,69.3
33,2017-05-01 07:30:00,33,100,69.6,0,110,1,0,69.6
34,2017-05-01 07:45:00,41,100,70.2,0,86,1,0,70.2
35,2017-05-01 08:00:00,73,100,70.6,0,104,3,0,70.6
36,2017-05-01 08:15:00,100,100,71.1,0,122,0,0,71.1
37,2017-05-01 08:30:00,167,100,71.4,0,132,0,0,71.4
38,2017-05-01 08:45:00,256,100,72,0,132,0,0,72
39,2017-05-01 09:00:00,231,100,71.8,0,153,0,0,71.8
40,2017-05-01 09:15:00,316,100,72.1,0,168,0,0,72.1
41,2017-05-01 09:30:00,454,100,73,0,118,0,0,73
42,2017-05-01 09:45:00,363,100,73.9,0,111,0,0,73.9
43,2017-05-01 10:00:00,501,100,74,0,86,0,0,74
44,2017-05-01 10:15:00,517,100,75.4,0,74,1,0,75.4
45,2017-05-01 10:30:00,650,99.7,75.8,0,62,0,0,75.7
46,2017-05-01 10:45:00,859,79.3,77.1,0,351,1,0,70.3
47,2017-05-01 11:00:00,838,95.2,78.1,0,282,1,0,76.6
48,2017-05-01 11:15:00,698,92,78.4,0,249,0,0,75.9
49,2017-05-01 11:30:00,704,91.3,78,0,273,1,0,75.2
50,2017-05-01 11:45:00,635,90.5,78.1,0,172,2,0,75.1
51,2017-05-01 12:00:00,788,91.5,78,0,190,1,0,75.3
52,2017-05-01 12:15:00,910,90.4,80.2,0,252,1,0,77.1
53,2017-05-01 12:30:00,911,88.2,81.7,0,175,2,0,77.9
54,2017-05-01 12:45:00,782,87,82.2,0,183,2,0,78
55,2017-05-01 13:00:00,863,87.2,81.6,0,217,2,0,77.5
56,2017-05-01 13:15:00,509,87.1,81.6,0,166,1,0,77.4
57,2017-05-01 13:30:00,331,88.2,79.5,0,214,3,0,75.7
58,2017-05-01 13:45:00,384,90.2,78.6,0,158,3,0,75.5
59,2017-05-01 14:00:00,375,91.3,79,0,177,4,0,76.2
60,2017-05-01 14:15:00,386,91.3,79,0,176,2,0,76.2
61,2017-05-01 14:30:00,454,91.4,79.1,0,231,4,0,76.4
62,2017-05-01 14:45:00,346,90.8,79.3,0,184,2,0,76.4
63,2017-05-01 15:00:00,257,90.7,78.7,0,145,2,0,75.7
64,2017-05-01 15:15:00,188,90.1,77.5,0,203,1,0,74.4
65,2017-05-01 15:30:00,340,92.2,77.4,0,190,4,0,74.9
66,2017-05-01 15:45:00,331,93.5,77.8,0,158,2,0,75.7
67,2017-05-01 16:00:00,316,93.1,78.5,0,189,1,0,76.3
68,2017-05-01 16:15:00,298,92.2,78.7,0,141,2,0,76.2
69,2017-05-01 16:30:00,120,84,77.5,0,201,2,0,72.3
70,2017-05-01 16:45:00,207,87.6,76.5,0,156,2,0,72.6
71,2017-05-01 17:00:00,198,83,77,0,149,2,0,71.5
72,2017-05-01 17:15:00,100,84.6,76.8,0,129,2,0,71.9
73,2017-05-01 17:30:00,110,95.3,76,0,176,3,0,74.5
74,2017-05-01 17:45:00,47,96.3,75.5,0,86,2,0,74.3
75,2017-05-01 18:00:00,9,97,74.7,0,134,4,0,73.8
76,2017-05-01 18:15:00,0,98,74.1,0.02,108,2,0,73.5
77,2017-05-01 18:30:00,0,98.6,73.4,0,90,1,0,73
78,2017-05-01 18:45:00,0,99.3,73.3,0,160,3,0,73.1
79,2017-05-01 19:00:00,0,99.5,73.2,0,105,1,0,73
80,2017-05-01 19:15:00,0,99.8,73.4,0,159,5,0,73.3
81,2017-05-01 19:30:00,0,99.9,73.2,0,149,2,0,73.2
82,2017-05-01 19:45:00,0,100,73.2,0,135,1,0,73.2
83,2017-05-01 20:00:00,0,100,73,0,163,2,0,73
84,2017-05-01 20:15:00,0,100,72.7,0,224,1,0,72.7
85,2017-05-01 20:30:00,0,100,72.5,0,152,1,0,72.5
86,2017-05-01 20:45:00,0,100,72.3,0,131,3,0,72.3
87,2017-05-01 21:00:00,0,100,72.3,0,107,3,0,72.3
88,2017-05-01 21:15:00,0,100,72.3,0,105,1,0,72.3
89,2017-05-01 21:30:00,0,100,72.2,0,91,2,0,72.2
90,2017-05-01 21:45:00,0,100,72.2,0,104,2,0,72.2
91,2017-05-01 22:00:00,0,100,72.1,0,84,2,0,72.1
92,2017-05-01 22:15:00,0,100,72.2,0,96,3,0,72.2
93,2017-05-01 22:30:00,0,100,72.1,0,196,1,0,72.1
94,2017-05-01 22:45:00,0,100,72.2,0,146,0,0,72.2
95,2017-05-01 23:00:00,0,100,71.9,0,151,5,0,71.9
96,2017-05-01 23:15:00,0,100,71.3,0,216,2,0,71.3
97,2017-05-01 23:30:00,0,100,71.1,0,225,0,0,71.1
98,2017-05-01 23:45:00,0,100,71.3,0,189,1,0,71.3
99,2017-05-02 00:00:00,0,100,71.4,0,146,2,0,71.4
100,2017-05-02 00:15:00,0,100,71.6,0,145,2,0,71.6
101,2017-05-02 00:30:00,0,100,71.6,0,98,1,0,71.6
102,2017-05-02 00:45:00,0,100,71.6,0,230,0,0,71.6
103,2017-05-02 01:00:00,0,100,71.5,0,230,0,0,71.5
104,2017-05-02 01:15:00,0,100,71.6,0,170,1,0,71.6
105,2017-05-02 01:30:00,0,100,71.5,0,160,0,0,71.5
106,2017-05-02 01:45:00,0,100,71.3,0,160,0,0,71.3
107,2017-05-02 02:00:00,0,100,71.3,0,155,1,0,71.3
108,2017-05-02 02:15:00,0,100,71.5,0,124,1,0,71.5
109,2017-05-02 02:30:00,0,100,71.4,0,98,4,0,71.4
110,2017-05-02 02:45:00,0,100,71.1,0.17,93,2,0,71.1
111,2017-05-02 03:00:00,0,100,70.1,0.19,213,2,0,70.1
112,2017-05-02 03:15:00,0,100,69.5,0.03,258,0,0,69.5
113,2017-05-02 03:30:00,0,100,69.5,0,258,1,0,69.5
114,2017-05-02 03:45:00,0,100,70.2,0,165,1,0,70.2
115,2017-05-02 04:00:00,0,100,70.5,0.14,132,3,0,70.5
116,2017-05-02 04:15:00,0,100,70.3,0.01,112,0,0,70.3
117,2017-05-02 04:30:00,0,100,70.1,0,112,0,0,70.1
118,2017-05-02 04:45:00,0,100,70.3,0,112,1,0,70.3
119,2017-05-02 05:00:00,0,100,70.5,0,146,1,0,70.5
120,2017-05-02 05:15:00,0,100,70.5,0,176,1,0,70.5
121,2017-05-02 05:30:00,0,100,70.4,0,203,0,0,70.4
122,2017-05-02 05:45:00,0,100,70.4,0,203,0,0,70.4
123,2017-05-02 06:00:00,0,100,70.6,0,203,0,0,70.6
124,2017-05-02 06:15:00,0,100,70.7,0,203,0,0,70.7
125,2017-05-02 06:30:00,0,100,70.9,0.03,203,0,0,70.9
126,2017-05-02 06:45:00,1,100,70.5,0.02,96,2,0,70.5
127,2017-05-02 07:00:00,21,100,70,0,98,0,0,70
128,2017-05-02 07:15:00,54,100,69.8,0,98,1,0,69.8
129,2017-05-02 07:30:00,64,100,70.1,0,100,0,0,70.1
130,2017-05-02 07:45:00,27,100,69.8,0,144,1,0,69.8
131,2017-05-02 08:00:00,43,100,70,0,139,3,0,70
132,2017-05-02 08:15:00,18,100,69.8,0.03,103,2,0,69.8
133,2017-05-02 08:30:00,10,100,69.7,0,115,0,0,69.7
134,2017-05-02 08:45:00,12,100,69.8,0,115,0,0,69.8
135,2017-05-02 09:00:00,25,100,69.8,0,134,0,0,69.8
136,2017-05-02 09:15:00,39,100,70,0,173,1,0,70
137,2017-05-02 09:30:00,64,100,70.4,0,121,1,0,70.4
138,2017-05-02 09:45:00,211,100,70.9,0,108,1,0,70.9
139,2017-05-02 10:00:00,349,100,72.3,0,91,1,0,72.3
140,2017-05-02 10:15:00,283,100,72.5,0,101,0,0,72.5
141,2017-05-02 10:30:00,112,100,71.6,0,107,0,0,71.6
142,2017-05-02 10:45:00,58,100,70.1,0,182,2,0,70.1
143,2017-05-02 11:00:00,141,100,68.8,0,312,1,0,68.8
144,2017-05-02 11:15:00,188,100,69.9,0,303,0,0,69.9
145,2017-05-02 11:30:00,185,100,69.9,0,252,0,0,69.9
146,2017-05-02 11:45:00,119,100,69.7,0,252,0,0,69.7
147,2017-05-02 12:00:00,116,100,69.4,0,252,0,0,69.4
148,2017-05-02 12:15:00,64,100,69.3,0,90,2,0,69.3
149,2017-05-02 12:30:00,80,100,69.2,0,175,0,0,69.2
150,2017-05-02 12:45:00,148,100,69.6,0,180,1,0,69.6
151,2017-05-02 13:00:00,217,100,69.8,0,208,2,0,69.8
152,2017-05-02 13:15:00,245,100,70.1,0,216,1,0,70.1
153,2017-05-02 13:30:00,189,100,70.2,0,216,0,0,70.2
154,2017-05-02 13:45:00,221,100,70.2,0,216,0,0,70.2
155,2017-05-02 14:00:00,202,100,70.2,0,216,0,0,70.2
156,2017-05-02 14:15:00,323,100,70.7,0,216,0,0,70.7
157,2017-05-02 14:30:00,493,100,72.2,0,216,0,0,72.2
158,2017-05-02 14:45:00,553,100,73.9,0,216,0,0,73.9
159,2017-05-02 15:00:00,412,99.9,74.8,0,216,0,0,74.8
160,2017-05-02 15:15:00,330,98.9,74.3,0,216,0,0,74
161,2017-05-02 15:30:00,287,97.4,73.6,0,216,0,0,72.8
162,2017-05-02 15:45:00,271,96.9,73.5,0,216,0,0,72.5
163,2017-05-02 16:00:00,171,96.7,72.8,0,216,0,0,71.8
164,2017-05-02 16:15:00,128,97.1,71.9,0,216,0,0,71
165,2017-05-02 16:30:00,102,97.9,71.4,0,216,0,0,70.8
166,2017-05-02 16:45:00,82,98.8,71,0,216,0,0,70.6
167,2017-05-02 17:00:00,65,99.3,70.7,0,216,0,0,70.5
168,2017-05-02 17:15:00,48,99.5,70.6,0,216,0,0,70.4
169,2017-05-02 17:30:00,31,99.6,70.5,0,216,0,0,70.4
170,2017-05-02 17:45:00,19,99.8,70.3,0,216,0,0,70.2
171,2017-05-02 18:00:00,17,99.9,70.1,0,216,0,0,70.1
172,2017-05-02 18:15:00,6,99.9,69.9,0,216,0,0,69.9
173,2017-05-02 18:30:00,0,99.9,69.6,0,216,1,0,69.6
174,2017-05-02 18:45:00,0,100,69.6,0,216,0,0,69.6
175,2017-05-02 19:00:00,0,100,69.6,0,216,0,0,69.6
176,2017-05-02 19:15:00,0,100,69.8,0,216,0,0,69.8
177,2017-05-02 19:30:00,0,100,70.1,0,216,1,0,70.1
178,2017-05-02 19:45:00,0,100,70.1,0,217,1,0,70.1
179,2017-05-02 20:00:00,0,100,70.2,0,216,0,0,70.2
180,2017-05-02 20:15:00,0,100,70.2,0,227,1,0,70.2
181,2017-05-02 20:30:00,0,100,70.2,0,180,4,0,70.2
182,2017-05-02 20:45:00,0,100,70.2,0,199,3,0,70.2
183,2017-05-02 21:00:00,0,100,70.3,0,182,0,0,70.3
184,2017-05-02 21:15:00,0,100,70.4,0,160,1,0,70.4
185,2017-05-02 21:30:00,0,100,70.7,0,115,4,0,70.7
186,2017-05-02 21:45:00,0,100,70.8,0,142,3,0,70.8
187,2017-05-02 22:00:00,0,100,70.9,0,242,3,0,70.9
188,2017-05-02 22:15:00,0,100,70.9,0,172,3,0,70.9
189,2017-05-02 22:30:00,0,100,70.7,0,234,3,0,70.7
190,2017-05-02 22:45:00,0,100,70.6,0,118,2,0,70.6
191,2017-05-02 23:00:00,0,100,70.7,0,176,3,0,70.7
192,2017-05-02 23:15:00,0,100,70.7,0,165,3,0,70.7
193,2017-05-02 23:30:00,0,100,70.8,0,155,4,0,70.8
194,2017-05-02 23:45:00,0,100,70.8,0,218,2,0,70.8
195,2017-05-03 00:00:00,0,100,70.8,0,120,3,0,70.8
196,2017-05-03 00:15:00,0,100,70.9,0,90,2,0,70.9
197,2017-05-03 00:30:00,0,100,70.8,0,138,4,0,70.8
198,2017-05-03 00:45:00,0,100,70.8,0,234,2,0,70.8
199,2017-05-03 01:00:00,0,100,70.8,0,160,1,0,70.8
200,2017-05-03 01:15:00,0,100,70.6,0,156,2,0,70.6
201,2017-05-03 01:30:00,0,100,70.4,0,141,4,0,70.4
202,2017-05-03 01:45:00,0,100,70.2,0,117,3,0,70.2
203,2017-05-03 02:00:00,0,100,70,0,112,2,0,70
204,2017-05-03 02:15:00,0,100,70.1,0,144,5,0,70.1
205,2017-05-03 02:30:00,0,100,70.2,0,152,3,0,70.2
206,2017-05-03 02:45:00,0,100,70.3,0.01,264,3,0,70.3
207,2017-05-03 03:00:00,0,100,70.4,0,98,2,0,70.4
208,2017-05-03 03:15:00,0,100,70.5,0,129,1,0,70.5
209,2017-05-03 03:30:00,0,100,70.4,0,197,1,0,70.4
210,2017-05-03 03:45:00,0,100,70.3,0,225,2,0,70.3
211,2017-05-03 04:00:00,0,100,70.1,0,206,2,0,70.1
212,2017-05-03 04:15:00,0,100,70,0,176,3,0,70
213,2017-05-03 04:30:00,0,100,69.7,0,166,1,0,69.7
214,2017-05-03 04:45:00,0,100,70,0,176,0,0,70
215,2017-05-03 05:00:00,0,100,70.1,0,155,1,0,70.1
216,2017-05-03 05:15:00,0,100,70.1,0,177,0,0,70.1
217,2017-05-03 05:30:00,0,100,70,0.11,189,3,0,70
218,2017-05-03 05:45:00,0,100,69.1,0.01,201,4,0,69.1
219,2017-05-03 06:00:00,0,100,69.2,0,155,2,0,69.2
220,2017-05-03 06:15:00,0,100,69,0,153,2,0,69
221,2017-05-03 06:30:00,0,100,69,0,145,3,0,69
222,2017-05-03 06:45:00,1,100,69.4,0,168,2,0,69.4
223,2017-05-03 07:00:00,12,100,69.4,0,148,2,0,69.4
224,2017-05-03 07:15:00,20,100,69.5,0,179,1,0,69.5
225,2017-05-03 07:30:00,35,100,69.6,0,228,0,0,69.6
226,2017-05-03 07:45:00,53,100,69.8,0,228,0,0,69.8
227,2017-05-03 08:00:00,39,100,69.8,0,155,3,0,69.8
228,2017-05-03 08:15:00,59,100,70.2,0,101,1,0,70.2
229,2017-05-03 08:30:00,53,100,70.6,0,88,0,0,70.6
230,2017-05-03 08:45:00,44,100,70.7,0,87,0,0,70.7
231,2017-05-03 09:00:00,121,100,71.1,0,87,0,0,71.1
232,2017-05-03 09:15:00,107,100,71.7,0,87,0,0,71.7
233,2017-05-03 09:30:00,135,100,71.8,0,87,0,0,71.8
234,2017-05-03 09:45:00,127,100,71.5,0,87,0,0,71.5
235,2017-05-03 10:00:00,96,100,71.2,0,98,1,0,71.2
236,2017-05-03 10:15:00,161,100,71.4,0,111,0,0,71.4
237,2017-05-03 10:30:00,203,100,71.5,0,111,0,0,71.5
238,2017-05-03 10:45:00,206,100,71.1,0,111,0,0,71.1
239,2017-05-03 11:00:00,202,100,71.2,0,111,0,0,71.2
240,2017-05-03 11:15:00,179,100,71,0,111,0,0,71
241,2017-05-03 11:30:00,202,100,70.8,0,107,0,0,70.8
242,2017-05-03 11:45:00,243,100,71.2,0,101,1,0,71.2
243,2017-05-03 12:00:00,194,100,70.9,0,100,1,0,70.9
244,2017-05-03 12:15:00,221,100,70.8,0,100,3,0,70.8
245,2017-05-03 12:30:00,216,100,70.8,0,88,1,0,70.8
246,2017-05-03 12:45:00,280,100,71.4,0,83,1,0,71.4
247,2017-05-03 13:00:00,289,100,71.9,0,96,1,0,71.9
248,2017-05-03 13:15:00,258,100,71.9,0,131,1,0,71.9
249,2017-05-03 13:30:00,228,100,71.8,0,151,1,0,71.8
250,2017-05-03 13:45:00,187,100,71.4,0,125,1,0,71.4
251,2017-05-03 14:00:00,151,100,70.7,0,112,1,0,70.7
252,2017-05-03 14:15:00,109,100,70,0,76,1,0,70
253,2017-05-03 14:30:00,196,100,69.7,0,57,1,0,69.7
254,2017-05-03 14:45:00,220,100,70.5,0,49,0,0,70.5
255,2017-05-03 15:00:00,198,100,70.7,0,28,0,0,70.7
256,2017-05-03 15:15:00,202,100,70.7,0,18,0,0,70.7
257,2017-05-03 15:30:00,217,99.9,71,0,22,0,0,71
258,2017-05-03 15:45:00,264,99.9,71.7,0,22,0,0,71.7
259,2017-05-03 16:00:00,208,99.7,72,0,42,1,0,71.9
260,2017-05-03 16:15:00,130,99.5,71.6,0,84,0,0,71.4
261,2017-05-03 16:30:00,126,99.4,71,0,84,0,0,70.8
262,2017-05-03 16:45:00,120,99.5,70.4,0,84,1,0,70.2
263,2017-05-03 17:00:00,119,99.7,70.6,0,97,1,0,70.5
264,2017-05-03 17:15:00,69,99.7,70.2,0,118,1,0,70.1
265,2017-05-03 17:30:00,32,99.9,69.7,0,114,1,0,69.7
266,2017-05-03 17:45:00,20,99.9,69.4,0,88,2,0,69.4
267,2017-05-03 18:00:00,8,100,69.5,0,101,0,0,69.5
268,2017-05-03 18:15:00,1,100,69.5,0,129,1,0,69.5
269,2017-05-03 18:30:00,0,100,69.2,0,168,1,0,69.2
270,2017-05-03 18:45:00,0,100,69,0,168,0,0,69
271,2017-05-03 19:00:00,0,100,69.4,0.08,141,2,0,69.4
272,2017-05-03 19:15:00,0,100,69.5,0,293,1,0,69.5
273,2017-05-03 19:30:00,0,100,69.7,0.02,296,0,0,69.7
274,2017-05-03 19:45:00,0,100,69.6,0.01,296,0,0,69.6
275,2017-05-03 20:00:00,0,100,69.4,0,279,3,0,69.4
276,2017-05-03 20:15:00,0,100,69.5,0,235,0,0,69.5
277,2017-05-03 20:30:00,0,100,69.7,0,146,2,0,69.7
278,2017-05-03 20:45:00,0,100,69.9,0,148,0,0,69.9
279,2017-05-03 21:00:00,0,100,69.5,0,148,1,0,69.5
280,2017-05-03 21:15:00,0,100,69.2,0,93,1,0,69.2
281,2017-05-03 21:30:00,0,100,69.5,0,77,3,0,69.5
282,2017-05-03 21:45:00,0,100,69.6,0.01,90,1,0,69.6
283,2017-05-03 22:00:00,0,100,69.9,0,88,0,0,69.9
284,2017-05-03 22:15:00,0,100,69.8,0,76,1,0,69.8
285,2017-05-03 22:30:00,0,100,70,0,67,0,0,70
286,2017-05-03 22:45:00,0,100,69.9,0,70,2,0,69.9
287,2017-05-03 23:00:00,0,100,69.7,0,69,5,1,69.7
288,2017-05-03 23:15:00,0,100,69.4,0.01,87,8,1,69.4
289,2017-05-03 23:30:00,0,100,69,0.11,190,3,0,69
290,2017-05-03 23:45:00,0,100,68.4,0.15,153,2,0,68.4
291,2017-05-04 00:00:00,0,100,68.1,0.01,165,1,0,68.1
292,2017-05-04 00:15:00,0,100,68.1,0.01,98,4,0,68.1
293,2017-05-04 00:30:00,0,100,68.4,0,146,3,0,68.4
294,2017-05-04 00:45:00,0,100,68.5,0,193,3,0,68.5
295,2017-05-04 01:00:00,0,100,68.6,0,186,6,0,68.6
296,2017-05-04 01:15:00,0,100,68.9,0,196,6,0,68.9
297,2017-05-04 01:30:00,0,100,69.2,0,159,4,0,69.2
298,2017-05-04 01:45:00,0,100,69.2,0.15,165,5,0,69.2
299,2017-05-04 02:00:00,0,100,68.9,0.25,153,8,1,68.9
300,2017-05-04 02:15:00,0,100,68.8,0.05,117,4,0,68.8
301,2017-05-04 02:30:00,0,100,68.1,0.09,136,6,0,68.1
302,2017-05-04 02:45:00,0,100,66.6,0.16,144,5,1,66.6
303,2017-05-04 03:00:00,0,100,66.2,0.09,127,4,0,66.2
304,2017-05-04 03:15:00,0,100,65.8,0.03,138,6,0,65.8
305,2017-05-04 03:30:00,0,100,65.9,0,162,6,1,65.9
306,2017-05-04 03:45:00,0,100,65.8,0,148,6,1,65.8
307,2017-05-04 04:00:00,0,100,65.9,0.01,155,3,0,65.9
308,2017-05-04 04:15:00,0,100,65.8,0.01,155,3,0,65.8
309,2017-05-04 04:30:00,0,100,65.7,0.01,141,3,0,65.7
310,2017-05-04 04:45:00,0,100,66,0.01,204,1,0,66
311,2017-05-04 05:00:00,0,100,66.5,0.01,138,2,0,66.5
312,2017-05-04 05:15:00,0,100,67.1,0,128,1,0,67.1
313,2017-05-04 05:30:00,0,100,67.5,0,122,0,0,67.5
314,2017-05-04 05:45:00,0,100,67.5,0,128,1,0,67.5
315,2017-05-04 06:00:00,0,100,67.4,0,148,1,0,67.4
316,2017-05-04 06:15:00,0,100,67.6,0,112,1,0,67.6
317,2017-05-04 06:30:00,0,100,67.7,0.01,104,1,0,67.7
318,2017-05-04 06:45:00,5,100,67.9,0,80,3,0,67.9
319,2017-05-04 07:00:00,10,100,68,0,77,3,0,68
320,2017-05-04 07:15:00,19,100,68.3,0,110,0,0,68.3
321,2017-05-04 07:30:00,30,100,68.5,0,186,0,0,68.5
322,2017-05-04 07:45:00,43,100,68.8,0,189,1,0,68.8
323,2017-05-04 08:00:00,58,100,68.9,0,156,2,0,68.9
324,2017-05-04 08:15:00,78,100,69.3,0,189,0,0,69.3
325,2017-05-04 08:30:00,109,100,69.8,0,186,0,0,69.8
326,2017-05-04 08:45:00,146,100,70.1,0,186,0,0,70.1
327,2017-05-04 09:00:00,143,100,70.5,0,107,2,0,70.5
328,2017-05-04 09:15:00,160,100,70.6,0,79,1,0,70.6
329,2017-05-04 09:30:00,182,100,71.1,0,79,0,0,71.1
330,2017-05-04 09:45:00,164,100,71.3,0,80,0,0,71.3
331,2017-05-04 10:00:00,177,100,71.5,0,80,3,0,71.5
332,2017-05-04 10:15:00,185,100,71.6,0,118,1,0,71.6
333,2017-05-04 10:30:00,363,100,71.8,0,110,2,0,71.8
334,2017-05-04 10:45:00,404,100,71.4,0,129,3,0,71.4
335,2017-05-04 11:00:00,277,100,70.5,0,175,2,0,70.5
336,2017-05-04 11:15:00,288,100,70.4,0,115,1,0,70.4
337,2017-05-04 11:30:00,334,100,70.4,0,180,1,0,70.4
338,2017-05-04 11:45:00,379,100,70.6,0,156,2,0,70.6
339,2017-05-04 12:00:00,450,100,71.6,0,122,1,0,71.6
340,2017-05-04 12:15:00,436,100,72.2,0,211,1,0,72.2
341,2017-05-04 12:30:00,360,100,72.6,0,159,0,0,72.6
342,2017-05-04 12:45:00,288,100,71.8,0,124,1,0,71.8
343,2017-05-04 13:00:00,460,100,71.9,0,162,0,0,71.9
344,2017-05-04 13:15:00,451,99.9,72.7,0,132,2,0,72.7
345,2017-05-04 13:30:00,306,99.5,72.6,0,112,0,0,72.4
346,2017-05-04 13:45:00,326,99.2,72,0,124,1,0,71.8
347,2017-05-04 14:00:00,470,99.1,72.6,0,101,2,0,72.3
348,2017-05-04 14:15:00,500,98.8,72.7,0,100,2,0,72.3
349,2017-05-04 14:30:00,327,98.1,73,0,107,1,0,72.4
350,2017-05-04 14:45:00,283,97.8,72.6,0,105,2,0,71.9
351,2017-05-04 15:00:00,282,97.6,71.6,0,145,1,0,70.9
352,2017-05-04 15:15:00,379,98.1,72.5,0,91,1,0,71.9
353,2017-05-04 15:30:00,282,97.3,72.5,0,136,1,0,71.7
354,2017-05-04 15:45:00,273,96.9,72.3,0,141,2,0,71.3
355,2017-05-04 16:00:00,258,96.9,71.9,0,100,2,0,70.9
356,2017-05-04 16:15:00,121,96.8,71.4,0,107,2,0,70.4
357,2017-05-04 16:30:00,128,97.7,70.8,0,103,1,0,70.1
358,2017-05-04 16:45:00,126,98.5,71.2,0,151,1,0,70.7
359,2017-05-04 17:00:00,45,98.6,70.8,0.01,83,3,0,70.4
360,2017-05-04 17:15:00,51,99.3,70.6,0,100,0,0,70.4
361,2017-05-04 17:30:00,45,99.5,70.4,0,104,2,0,70.2
362,2017-05-04 17:45:00,29,99.8,70.2,0,86,2,0,70.1
363,2017-05-04 18:00:00,9,99.9,70.1,0,88,0,0,70.1
364,2017-05-04 18:15:00,1,99.9,70.1,0,76,2,0,70.1
365,2017-05-04 18:30:00,0,100,69.9,0,117,3,0,69.9
366,2017-05-04 18:45:00,0,100,69.8,0,120,1,0,69.8
367,2017-05-04 19:00:00,0,100,69.8,0,107,2,0,69.8
368,2017-05-04 19:15:00,0,100,69.8,0,97,3,0,69.8
369,2017-05-04 19:30:00,0,100,69.8,0,90,3,0,69.8
370,2017-05-04 19:45:00,0,100,69.8,0,90,3,0,69.8
371,2017-05-04 20:00:00,0,100,69.8,0,90,2,0,69.8
372,2017-05-04 20:15:00,0,100,69.9,0,135,3,0,69.9
373,2017-05-04 20:30:00,0,100,70,0,128,3,0,70
374,2017-05-04 20:45:00,0,100,69.9,0.01,100,3,0,69.9
375,2017-05-04 21:00:00,0,100,69.4,0,111,1,0,69.4
376,2017-05-04 21:15:00,0,100,69.7,0,101,7,0,69.7
377,2017-05-04 21:30:00,0,100,69.6,0,131,4,0,69.6
378,2017-05-04 21:45:00,0,100,69.6,0,121,3,0,69.6
379,2017-05-04 22:00:00,0,100,69.9,0,155,2,0,69.9
380,2017-05-04 22:15:00,0,100,70.1,0,148,2,0,70.1
381,2017-05-04 22:30:00,0,100,70.3,0,159,3,0,70.3
382,2017-05-04 22:45:00,0,100,70.7,0,156,2,0,70.7
383,2017-05-04 23:00:00,0,100,70.9,0,101,1,0,70.9
384,2017-05-04 23:15:00,0,100,71,0,115,1,0,71
385,2017-05-04 23:30:00,0,100,70.8,0,96,3,0,70.8
386,2017-05-04 23:45:00,0,100,70.5,0,91,1,0,70.5
387,2017-05-05 00:00:00,0,100,70.4,0,142,1,0,70.4
388,2017-05-05 00:15:00,0,100,70.2,0,139,1,0,70.2
389,2017-05-05 00:30:00,0,100,70.1,0,172,1,0,70.1
390,2017-05-05 00:45:00,0,100,70.2,0,111,1,0,70.2
