Aasu Wx Data Raw,,,,,,,,,,,
,,,,,,,,,,,
Timestamp,Record,Voltage,Air Temp (C),Air Temp (F),Relative Humidity,Rain (in),Wind Speed (MPH),Wind Direction (D1),Wind Direction (SD1),Solar Rad (W_AVG),slrMJ_Tot
6/2/2017 13:30,3623,13.39,36.37,82.3,90.1,0,5.552,74.14,18.37,719.1,0.6472224
6/2/2017 13:45,3624,13.37,36.47,81.4,85.5,0,6.139,72.71,17.32,751.5,0.6763822
6/2/2017 14:00,3625,13.36,36.48,81.1,87.7,0,6.16,75.32,21.85,518.5,0.466629
6/2/2017 14:15,3626,13.36,36.04,81.7,88.3,0,5.196,70.43,20.46,614.8,0.5533367
6/2/2017 14:30,3627,13.36,36.16,80.5,91.7,0,6.419,80.8,23.7,406.1,0.3655233
6/2/2017 14:45,3628,13.36,35.82,80,92.2,0,5.496,83.4,20.72,411.6,0.3704136
6/2/2017 15:00,3629,13.37,35.13,80.4,89.7,0,6.372,85.1,42.88,482.4,0.4341589
6/2/2017 15:15,3630,13.38,35.16,80.7,88.7,0,4.729,70.39,28.62,426.5,0.3838078
6/2/2017 15:30,3631,13.39,35.41,81.3,90.5,0,3.702,87.3,18.89,326.1,0.2934681
6/2/2017 15:45,3632,13.38,35.28,80.2,91.4,0,4.067,84.9,20.21,253.4,0.2280751
6/2/2017 16:00,3633,13.38,34.94,80.9,90.9,0,4.984,93.2,18.45,352.7,0.3174506
6/2/2017 16:15,3634,13.43,34.69,80.2,92.1,0,3.517,81.2,21.68,162.5,0.1462117
6/2/2017 16:30,3635,13.48,29.92,80,91.7,0,2.843,98.9,20.74,140.5,0.1264197
6/2/2017 16:45,3636,13.49,28.77,79.77,92.8,0,3.72,92.5,13.18,147.7,0.1329565
6/2/2017 17:00,3637,13.5,28.14,79.68,92.2,0,3.253,77.55,16.08,110.9,0.09984691
6/2/2017 17:15,3638,13.52,27.96,79.4,89.1,0,4.112,77.16,17.56,86.8,0.07812801
6/2/2017 17:30,3639,13.52,27.53,79.14,91.4,0,2.66,64.88,15.22,63.06,0.05675266
6/2/2017 17:45,3640,13.53,27.16,78.7,93.6,0,2.239,71.77,18.83,38.58,0.03472163
6/2/2017 18:00,3641,13.4,26.18,78.22,95.6,0,2.716,78.89,22.1,13.1,0.01179104
6/2/2017 18:15,3642,13.29,25.49,77.96,93.9,0,4.17,75.33,12.47,0.849,0.000764045
6/2/2017 18:30,3643,13.24,25,77.48,94.9,0,2.217,37.47,16.73,0.045,4.03E-05
6/2/2017 18:45,3644,13.21,24.62,77.15,95.6,0,2.045,46.57,13.98,0.014,1.24E-05
6/2/2017 19:00,3645,13.2,24.29,76.99,96.6,0,0.975,42.03,12.23,0.01,9.01E-06
6/2/2017 19:15,3646,13.18,24.01,76.91,96.6,0,1.704,55.63,11.52,0.008,7.19E-06
6/2/2017 19:30,3647,13.18,23.81,77.08,95.9,0,2.144,59.75,16.84,0.004,3.33E-06
6/2/2017 19:45,3648,13.17,23.8,77.27,95.9,0,3.134,51.49,11.46,0.008,6.87E-06
6/2/2017 20:00,3649,13.16,23.8,77.19,94.9,0,2.616,51.24,15.25,0.013,1.18E-05
6/2/2017 20:15,3650,13.15,23.76,77.23,93.9,0,3.022,49.56,29.86,0.005,4.94E-06
6/2/2017 20:30,3651,13.15,23.73,77.4,93.7,0,3.204,54.98,17.18,0.009,8.05E-06
6/2/2017 20:45,3652,13.14,23.72,77.17,94.5,0,2.778,46.2,21.82,0.008,7.19E-06
6/2/2017 21:00,3653,13.14,23.67,77.02,96.1,0,2.485,40.08,16.67,0.009,7.83E-06
6/2/2017 21:15,3654,13.14,23.63,77.19,95.2,0,3.491,39.24,19.09,0.017,1.50E-05
6/2/2017 21:30,3655,13.13,23.65,77.42,94.9,0,3.989,55.73,10.82,0.004,3.43E-06
6/2/2017 21:45,3656,13.13,23.73,77.34,95.9,0,3.273,49.05,18.47,0.008,7.30E-06
6/2/2017 22:00,3657,13.12,23.72,77.23,96.5,0,2.863,50.88,19.78,0.007,6.12E-06
6/2/2017 22:15,3658,13.12,23.72,77.26,96.7,0,2.806,46.85,14.18,0.011,9.87E-06
6/2/2017 22:30,3659,13.12,23.7,77.3,97.2,0,2.476,47.11,14.87,0.013,1.20E-05
6/2/2017 22:45,3660,13.12,23.75,77.37,96.9,0,2.655,56.72,17.53,0.009,7.94E-06
6/2/2017 23:00,3661,13.11,23.78,77.25,96.6,0,2.766,35.57,16.35,0.009,8.48E-06
6/2/2017 23:15,3662,13.11,23.73,77.38,96.1,0,3.327,46.76,21.82,0.013,1.17E-05
6/2/2017 23:30,3663,13.11,23.71,77.33,95.9,0,3.37,46.05,17.34,0.02,1.76E-05
6/2/2017 23:45,3664,13.11,23.8,77.39,98.7,0.01,3.674,56.33,22.66,0.005,4.61E-06
6/3/2017 0:00,3665,13.11,23.84,76.69,99.4,0,3.258,41.98,14.29,0.01,9.23E-06
6/3/2017 0:15,3666,13.1,23.8,76.69,98.9,0,3.497,38.94,13.82,0.008,7.19E-06
6/3/2017 0:30,3667,13.1,23.65,76.56,98.9,0,3.065,42.71,17.71,0.011,1.01E-05
6/3/2017 0:45,3668,13.1,23.47,76.64,99.3,0,2.93,34.29,15.65,0.013,1.20E-05
6/3/2017 1:00,3669,13.1,23.51,76.87,98.7,0,3.862,47.77,22.32,0.008,6.97E-06
6/3/2017 1:15,3670,13.1,23.6,76.99,98.1,0,3.994,51.14,23.4,0.012,1.04E-05
6/3/2017 1:30,3671,13.1,23.55,76.84,98.5,0,3.029,45.08,18.62,0.008,6.97E-06
6/3/2017 1:45,3672,13.09,23.49,76.79,98.9,0,2.737,43.03,15.92,0.01,9.23E-06
6/3/2017 2:00,3673,13.09,23.55,76.73,98.8,0.01,3.113,45.07,21.27,0.008,7.40E-06
6/3/2017 2:15,3674,13.09,23.57,76.5,98.3,0,3.911,57.29,13.83,0.005,4.61E-06
6/3/2017 2:30,3675,13.09,23.45,76.84,97.3,0,3.853,49.22,17.13,0.007,6.65E-06
6/3/2017 2:45,3676,13.09,23.47,76.81,97.7,0,3.13,43.2,18.35,0.006,5.26E-06
6/3/2017 3:00,3677,13.09,23.55,76.73,94.8,0,3.866,31.11,19.79,0.012,1.04E-05
6/3/2017 3:15,3678,13.09,23.52,76.55,96.3,0,2.942,63.77,21.29,0.007,5.90E-06
6/3/2017 3:30,3679,13.09,23.33,76.36,97.4,0,1.496,65.94,36.94,0.01,8.91E-06
6/3/2017 3:45,3680,13.08,23.24,76.5,95.9,0,2.565,63.91,14.96,0.005,4.72E-06
6/3/2017 4:00,3681,13.08,23.24,76.65,95.4,0,2.632,48.58,21.85,0.011,9.55E-06
6/3/2017 4:15,3682,13.08,23.28,76.73,95.5,0,3.35,78.36,11.34,0.009,8.48E-06
6/3/2017 4:30,3683,13.08,23.37,76.69,94.6,0,3.32,52.93,19.6,0.003,2.36E-06
6/3/2017 4:45,3684,13.08,23.4,76.67,95,0,3.318,49.57,19.3,0.005,4.08E-06
6/3/2017 5:00,3685,13.08,23.35,76.67,94.7,0,3.724,62.13,25.54,0.006,5.15E-06
6/3/2017 5:15,3686,13.08,23.34,76.75,95.4,0,3.391,61.1,15.36,0.005,4.72E-06
6/3/2017 5:30,3687,13.08,23.35,76.57,95.8,0,2.535,56.67,9.87,0.01,9.12E-06
6/3/2017 5:45,3688,13.08,23.32,76.62,95.4,0,3.338,33.59,10.82,0.01,8.69E-06
6/3/2017 6:00,3689,13.07,23.39,76.75,93.4,0,3.875,61.08,17.02,0.01,8.80E-06
6/3/2017 6:15,3690,13.07,23.37,76.57,94.5,0,2.582,42.42,15.17,0.008,7.40E-06
6/3/2017 6:30,3691,13.07,23.41,76.63,96.2,0,3.757,55,10.32,0.247,0.000222744
6/3/2017 6:45,3692,13.07,23.44,76.72,94.6,0,4.967,69.32,12.15,1.724,0.001551481
6/3/2017 7:00,3693,13.08,23.69,76.75,97.2,0,4.365,57.91,16.4,11.24,0.01011993
6/3/2017 7:15,3694,12.89,27.23,76.67,97.5,0,2.999,52.04,8.46,20.63,0.01856273
6/3/2017 7:30,3695,12.86,28.18,76.98,97.9,0.01,2.925,59.12,17.55,34.75,0.0312735
6/3/2017 7:45,3696,12.95,28.77,77.11,97,0.02,3.948,55,25.86,125,0.1124882
6/3/2017 8:00,3697,13.11,29.35,78.21,93.1,0,3.968,61.95,16.65,165.4,0.1488762
6/3/2017 8:15,3698,13.04,29.47,78.12,95.7,0,3.886,52.13,15.11,85.7,0.07713167
6/3/2017 8:30,3699,13.11,30.07,78.85,93.1,0,3.929,60.92,11.13,152.5,0.1372905
6/3/2017 8:45,3700,13.2,30.59,79.61,94.5,0,4.65,65.59,16.36,148.3,0.1334644
6/3/2017 9:00,3701,13.42,31.65,79.63,90.6,0,4.62,53.14,19.63,275.2,0.2476356
6/3/2017 9:15,3702,13.49,32.07,79.7,92.5,0,4.976,49.92,21.47,209.2,0.1882509
6/3/2017 9:30,3703,13.47,32.56,80,89.2,0,4.79,49.97,12.33,404.5,0.3640401
6/3/2017 9:45,3704,13.48,33.09,81,87.7,0,5.45,55.37,13.17,513.2,0.4618445
6/3/2017 10:00,3705,13.46,33.99,81.3,87.8,0,5.563,52.52,14.47,497.8,0.448045
6/3/2017 10:15,3706,13.45,34.54,81.3,87.1,0,4.997,44.08,22.56,447.2,0.4024402
6/3/2017 10:30,3707,13.43,35.26,81.9,87.1,0,5.457,45.52,21.43,630.1,0.5670598
6/3/2017 10:45,3708,13.42,35.49,81.8,83.6,0,4.49,49.61,18.97,612.5,0.5512298
6/3/2017 11:00,3709,13.41,36.05,82.4,81.6,0,4.24,57.92,16.24,645.6,0.5810793
6/3/2017 11:15,3710,13.4,36.05,82,82,0,4.524,60.4,12.67,594.2,0.534811
6/3/2017 11:30,3711,13.41,36.14,82.1,81.2,0,4.388,58.84,19.06,760.8,0.6846797
6/3/2017 11:45,3712,13.41,36.53,82.4,87.7,0,4.829,54.89,15.99,648.3,0.5834595
6/3/2017 12:00,3713,13.39,36.48,82.2,85.9,0,4.974,51.44,18.54,723.1,0.6507697
6/3/2017 12:15,3714,13.38,36.32,82.4,84.5,0,4.585,63.86,15.89,732.1,0.6588799
6/3/2017 12:30,3715,13.38,36.58,82.7,86.4,0,5.412,64.38,14.47,805,0.7245917
6/3/2017 12:45,3716,13.4,36.72,83.1,82.5,0,4.794,58.9,13.24,704.2,0.6338155
6/3/2017 13:00,3717,13.39,36.68,82,84.1,0,5.021,57.22,17.02,635.9,0.5723129
6/3/2017 13:15,3718,13.4,36.54,82.8,85.5,0,5.245,55.26,18.31,830,0.746689
6/3/2017 13:30,3719,13.37,36.89,82.8,84.7,0,5.629,53.69,21.5,780,0.7019852
6/3/2017 13:45,3720,13.37,36.93,81.4,88.4,0,4.827,50.93,15.63,327,0.2943219
6/3/2017 14:00,3721,13.36,36.26,80.7,88.6,0,4.74,27.14,16.39,353.7,0.3183731
6/3/2017 14:15,3722,13.38,35.47,80.5,89.7,0,5.019,36.61,15.55,328.5,0.2956598
6/3/2017 14:30,3723,13.38,35.04,80.7,90.2,0,4.073,40.59,23.17,331.5,0.2983817
6/3/2017 14:45,3724,13.41,34.91,80.7,90,0,4.44,50.1,15.35,334.6,0.3011434
6/3/2017 15:00,3725,13.42,34.82,80.6,91.3,0,4.347,64.45,11.36,362.1,0.32591
6/3/2017 15:15,3726,13.41,34.72,80.6,91.6,0,4.056,48.24,12.38,280.5,0.2524377
6/3/2017 15:30,3727,13.4,34.53,79.83,92,0,3.812,61.23,7.59,223.5,0.2011882
6/3/2017 15:45,3728,13.4,34.09,79.72,91.7,0,2.914,56.93,16.02,229.1,0.2061696
6/3/2017 16:00,3729,13.4,33.69,79.97,91.4,0,3.024,49.48,19.31,242.2,0.2179973
6/3/2017 16:15,3730,13.46,33.46,79.67,92.7,0,2.841,15.08,17.21,185.4,0.1668633
6/3/2017 16:30,3731,13.5,29.13,79.55,92,0,2.247,48.35,18.62,150.6,0.1355032
6/3/2017 16:45,3732,13.52,28.25,79.52,91.1,0,2.161,47.37,18.22,134.7,0.1212386
6/3/2017 17:00,3733,13.52,27.74,79.4,92,0,2.023,54.6,10.82,128.3,0.1154258
6/3/2017 17:15,3734,13.52,27.46,79.26,92.7,0,0.743,49.96,11.02,93.1,0.08382718
6/3/2017 17:30,3735,13.52,27.23,78.51,93.5,0,0.811,57.66,4.359,57.86,0.05207826
6/3/2017 17:45,3736,13.48,26.77,77.82,94.6,0,0.81,45.25,5.016,27.55,0.02479237
6/3/2017 18:00,3737,13.34,25.57,76.96,96,0,0.823,41.14,3.485,6.732,0.006058715
6/3/2017 18:15,3738,13.26,24.74,76.1,97,0,1.147,26.28,5.651,0.915,0.000823809
6/3/2017 18:30,3739,13.23,24.02,75.89,97.3,0,0.961,32.97,7.128,0.043,3.91E-05
6/3/2017 18:45,3740,13.21,23.54,75.89,97.4,0,1.587,34.89,9.86,0.01,9.44E-06
6/3/2017 19:00,3741,13.19,23.24,75.87,97.9,0,1.162,44.52,6.096,0.012,1.09E-05
6/3/2017 19:15,3742,13.18,23.09,75.94,97.4,0,2.175,54.91,12.42,0.005,4.51E-06
6/3/2017 19:30,3743,13.17,23.07,75.92,97.4,0,1.417,41.46,11.95,0.014,1.27E-05
6/3/2017 19:45,3744,13.16,23.02,75.83,97.1,0,1.848,51.08,10.68,0.007,6.54E-06
6/3/2017 20:00,3745,13.16,22.96,75.61,97.3,0,1.152,35.75,4.637,0.017,1.49E-05
6/3/2017 20:15,3746,13.15,22.77,75.46,97.5,0,1.096,31.8,7.592,0.018,1.64E-05
6/3/2017 20:30,3747,13.15,22.65,75.27,97.3,0,0.967,57.69,2.3,0.006,5.36E-06
6/3/2017 20:45,3748,13.14,22.54,75.2,97.7,0,0.528,53.56,6.257,0.013,1.16E-05
6/3/2017 21:00,3749,13.14,22.46,75.62,95.8,0,2.327,64.51,8.39,0.006,5.04E-06
6/3/2017 21:15,3750,13.13,22.67,76.13,96.2,0,2.066,67.6,9.8,0.003,2.68E-06
6/3/2017 21:30,3751,13.13,22.75,76.01,95.2,0,2.077,55.78,18.72,0.008,7.51E-06
6/3/2017 21:45,3752,13.13,22.8,76.23,94.6,0,3.143,67.67,7.373,0.002,2.04E-06
6/3/2017 22:00,3753,13.12,22.96,76.62,93.6,0,3.991,80,10.09,0.003,2.68E-06
6/3/2017 22:15,3754,13.12,23.06,76.62,94.2,0,3.184,80.7,9.31,0.001,1.18E-06
6/3/2017 22:30,3755,13.12,23.07,76.61,93.7,0,3.996,88.2,11.7,0.006,5.15E-06
6/3/2017 22:45,3756,13.11,23.14,76.65,93.8,0,4.183,80,21.76,0.006,5.36E-06
6/3/2017 23:00,3757,13.11,23.16,76.43,94.2,0,3.048,73.81,11.59,0.009,7.83E-06
6/3/2017 23:15,3758,13.11,23.1,76.15,94.8,0,2.284,63.26,13.22,0.006,5.15E-06
6/3/2017 23:30,3759,13.11,22.99,76,94.6,0,1.634,55.52,12.26,0.011,9.98E-06
6/3/2017 23:45,3760,13.11,22.85,75.43,96.4,0,0.266,66.12,5.561,0.013,1.21E-05
6/4/2017 0:00,3761,13.1,22.6,75.06,97.2,0,0.503,36.05,5.653,0.009,8.26E-06
6/4/2017 0:15,3762,13.1,22.29,74.77,98,0,0.448,48.93,15.24,0.014,1.26E-05
6/4/2017 0:30,3763,13.1,22.07,74.64,98.1,0,0.275,77.73,6.717,0.005,4.29E-06
6/4/2017 0:45,3764,13.1,21.91,74.49,98.5,0,0.4,53.59,2.52,0.014,1.30E-05
6/4/2017 1:00,3765,13.1,21.78,74.4,98.3,0,0.749,49.19,37.54,0,1.07E-07
6/4/2017 1:15,3766,13.1,21.74,74.73,98,0,0.577,70.67,5.176,0.006,5.79E-06
6/4/2017 1:30,3767,13.09,21.73,74.55,97.9,0,0.764,68.31,2.131,0.004,3.54E-06
6/4/2017 1:45,3768,13.09,21.78,75.32,97.4,0,1.247,62.08,3.633,0.005,4.94E-06
6/4/2017 2:00,3769,13.09,21.88,75.27,97.4,0,1.101,59.73,14.3,0.009,7.73E-06
6/4/2017 2:15,3770,13.09,22.05,75.54,97,0,1.943,46.03,21.2,0.013,1.15E-05
6/4/2017 2:30,3771,13.09,22.07,75.39,97.5,0,1.372,51.02,10.63,0.014,1.28E-05
6/4/2017 2:45,3772,13.09,22.17,75.48,97.6,0,1.684,45.3,7.028,0.008,7.30E-06
6/4/2017 3:00,3773,13.08,22.14,75.34,97.2,0,1.736,44.22,13.71,0.01,9.44E-06
6/4/2017 3:15,3774,13.08,22.09,75.17,97.3,0,1.401,51.51,12.52,0.015,1.36E-05
6/4/2017 3:30,3775,13.08,22.04,75.14,97.2,0,1.278,35.16,10.77,0.013,1.16E-05
6/4/2017 3:45,3776,13.08,22,75.02,96.9,0,1.325,55.88,7.937,0.009,7.94E-06
6/4/2017 4:00,3777,13.08,21.91,74.55,97.5,0,0.425,38.66,6.356,0.023,2.04E-05
6/4/2017 4:15,3778,13.08,21.69,74.21,98.5,0,0.512,16.7,12.12,0.017,1.49E-05
6/4/2017 4:30,3779,13.08,21.48,74.44,98.5,0,0.671,35.1,3.431,0.013,1.14E-05
6/4/2017 4:45,3780,13.08,21.54,74.82,98.1,0,1.318,32.19,9.22,0.019,1.70E-05
6/4/2017 5:00,3781,13.07,21.66,74.94,97.6,0,1.091,32.18,11.19,0.016,1.46E-05
6/4/2017 5:15,3782,13.07,21.69,74.89,98.2,0,1.402,29.39,7.89,0.02,1.80E-05
6/4/2017 5:30,3783,13.07,21.87,75.26,97.9,0,2.219,31.47,9.37,0.018,1.63E-05
6/4/2017 5:45,3784,13.07,21.91,75.09,98.3,0,1.732,35.72,12.89,0.01,8.58E-06
6/4/2017 6:00,3785,13.07,21.9,74.83,98.3,0,1.309,33.24,11.05,0.008,7.51E-06
6/4/2017 6:15,3786,13.07,21.78,74.77,98.5,0,1.412,26.28,6.832,0.018,1.59E-05
6/4/2017 6:30,3787,13.07,21.7,74.94,98,0,1.689,28.31,10.34,0.165,0.000148818
6/4/2017 6:45,3788,13.07,21.75,74.81,98,0,1.235,31.88,8.7,3.154,0.002838695
6/4/2017 7:00,3789,13.09,21.78,75.1,97.5,0,1.208,32.99,8.2,14.05,0.01264189
6/4/2017 7:15,3790,12.9,25.58,75.59,97.1,0,1.246,31.53,5.82,29.38,0.02644642
6/4/2017 7:30,3791,12.87,26.75,76.08,96.4,0,1.546,35.52,8.95,69.56,0.06260236
6/4/2017 7:45,3792,13.06,27.66,77.66,92.7,0,2.06,55.13,10.29,136.2,0.1226098
6/4/2017 8:00,3793,13.23,28.71,79.09,91.1,0,2.409,40.24,16.16,177.2,0.1595113
6/4/2017 8:15,3794,13.42,29.62,79.31,92,0,3.184,55.42,11.14,114.5,0.1030393
6/4/2017 8:30,3795,13.14,30.16,78.86,91.8,0,3.387,53.77,10.17,88.7,0.07981071
6/4/2017 8:45,3796,12.98,30.18,78.95,94.1,0,3.966,63.37,12.79,84.3,0.07585722
6/4/2017 9:00,3797,13.02,30.19,79,92.7,0,4.982,61.1,9.95,200.6,0.1805693
6/4/2017 9:15,3798,13.39,30.39,79.68,91.3,0,4.427,65.09,18.46,139.6,0.1256364
6/4/2017 9:30,3799,13.48,31.56,79.99,88.7,0,3.715,54.52,18.82,418.7,0.3768449
6/4/2017 9:45,3800,13.48,32.55,80.9,86.8,0,4.218,83.5,14.1,583.5,0.525137
6/4/2017 10:00,3801,13.46,33.74,81.5,88.5,0,3.558,53.92,27.44,592.4,0.5331999
6/4/2017 10:15,3802,13.45,34.62,81.5,86.5,0,2.869,55.34,34.93,480.9,0.4328212
6/4/2017 10:30,3803,13.45,35.34,81.8,83.8,0,3.098,55.12,20.5,642.3,0.5780283
6/4/2017 10:45,3804,13.4,36.16,82.2,85.6,0,2.787,75.46,19.14,738.8,0.664884
6/4/2017 11:00,3805,13.4,37.05,83,85.5,0,2.792,43.26,19.93,814,0.7326315
6/4/2017 11:15,3806,13.4,37.48,82.4,86.6,0,4.047,39.41,36.87,606.4,0.545741
6/4/2017 11:30,3807,13.4,37.33,82.1,85.5,0,4.138,50.48,19.83,642.1,0.5778609
6/4/2017 11:45,3808,13.4,37.16,82,88.6,0,4.952,60.66,12.91,561.7,0.5055657
6/4/2017 12:00,3809,13.39,36.72,82.2,86.5,0,4.209,35.81,26.14,769.8,0.6928203
6/4/2017 12:15,3810,13.38,37.01,82.2,88.1,0,5.097,63.25,20.83,767.5,0.6907146
6/4/2017 12:30,3811,13.37,36.95,82.3,85.6,0,4.988,65.91,20.21,801,0.721126
6/4/2017 12:45,3812,13.37,36.92,82.5,84.2,0,4.818,53.84,19.14,858,0.7720163
6/4/2017 13:00,3813,13.37,37.49,82.9,83.5,0,4.373,36.13,23.26,879,0.7906526
6/4/2017 13:15,3814,13.37,37.71,82.6,85.6,0,5.01,65.64,19.89,783.4,0.7050712
6/4/2017 13:30,3815,13.37,37.67,81.8,86,0,5.431,66.69,26.9,858,0.7724591
6/4/2017 13:45,3816,13.37,37.91,82.7,82.2,0,4.846,32.23,23.21,916,0.8239776
6/4/2017 14:00,3817,13.35,38.34,82.6,82.1,0,4.648,32.55,35.89,728.4,0.6555199
6/4/2017 14:15,3818,13.35,38.31,82.5,81.9,0,4.85,66.52,19.93,790.5,0.711434
6/4/2017 14:30,3819,13.34,38.6,82.9,83.3,0,3.737,31.13,19.36,707.9,0.637111
6/4/2017 14:45,3820,13.35,38.73,81.5,85,0,5.144,78.45,15.89,685.8,0.6172196
6/4/2017 15:00,3821,13.34,38.43,82,82.9,0,3.858,61.31,16.29,602,0.5417573
6/4/2017 15:15,3822,13.34,38.05,81.9,81.6,0,4.071,67.01,12.29,557.9,0.502066
6/4/2017 15:30,3823,13.34,38.14,82.5,83.7,0,3.605,14.59,31.26,560,0.5039874
6/4/2017 15:45,3824,13.34,38.28,81.9,87.3,0,4.16,60.05,19.6,419.5,0.3775221
6/4/2017 16:00,3825,13.33,37.86,81,86.8,0,3.83,61.72,22.71,348.7,0.3138704
6/4/2017 16:15,3826,13.39,36.48,80.8,88.5,0,3.236,58.4,19.84,263.5,0.2371297
6/4/2017 16:30,3827,13.44,31.38,80.6,89.2,0,3.148,62.5,33.36,219.6,0.1976107
6/4/2017 16:45,3828,13.47,29.85,80.1,89.5,0,2.764,74,14.02,154.8,0.1392811
6/4/2017 17:00,3829,13.47,29.49,79.83,90.7,0,2.112,64.52,10.91,109.7,0.09874125
6/4/2017 17:15,3830,13.49,29.01,79.17,92.2,0,1.288,78.66,27.43,50.74,0.04566708
6/4/2017 17:30,3831,13.48,28.11,77.92,93.6,0,2.612,102.3,15.01,31.35,0.02821088
6/4/2017 17:45,3832,13.43,26.83,77.38,93.9,0,1.462,117.9,19.62,21.99,0.01979415
6/4/2017 18:00,3833,13.33,25.9,76.77,94.5,0,0.738,107.3,9.87,8.44,0.007595819
6/4/2017 18:15,3834,13.25,25.11,76.11,95.8,0,0.07,110.1,0,2.258,0.002032161
6/4/2017 18:30,3835,13.22,24.43,75.45,96.7,0,0.342,78.16,3.484,0.108,9.74E-05
6/4/2017 18:45,3836,13.2,23.9,75.6,96.4,0,0.437,71.31,3.139,0.006,5.26E-06
6/4/2017 19:00,3837,13.19,23.61,74.85,98.4,0,0.03,69.7,0,0.006,5.47E-06
6/4/2017 19:15,3838,13.17,23.2,74.28,98.4,0,0.265,86,2.294,0.008,6.87E-06
6/4/2017 19:30,3839,13.17,22.81,74.45,97.3,0,0.716,6.072,33.16,0.012,1.04E-05
6/4/2017 19:45,3840,13.16,22.57,74.16,98,0,0.122,344.1,0.409,0,0
6/4/2017 20:00,3841,13.15,22.36,73.92,98.4,0,0,0,0,0,0
6/4/2017 20:15,3842,13.15,22.13,73.55,98.7,0,0.038,247.5,0,0,0
6/4/2017 20:30,3843,13.14,21.87,73.03,99.3,0,0,0,0,0,0
6/4/2017 20:45,3844,13.13,21.62,72.6,99.4,0,0,0,0,0,0
6/4/2017 21:00,3845,13.13,21.37,72.42,99.9,0,0.104,249.4,0.013,0,0
6/4/2017 21:15,3846,13.13,21.19,71.64,100,0,0.29,248.1,0.146,0,0
6/4/2017 21:30,3847,13.12,20.93,72.03,100,0,0,0,0,0,0
6/4/2017 21:45,3848,13.12,20.78,72.34,100,0,0,0,0,0,0
6/4/2017 22:00,3849,13.11,20.76,72.13,100,0,0,0,0,0.003,2.79E-06
6/4/2017 22:15,3850,13.11,20.67,72.54,99.9,0,0.183,9.82,10,0.019,1.71E-05
6/4/2017 22:30,3851,13.11,20.68,73.07,99.3,0,0.259,17.38,5.566,0.022,2.02E-05
6/4/2017 22:45,3852,13.1,20.82,73.61,98.2,0,0.616,24.93,11.23,0.011,9.76E-06
6/4/2017 23:00,3853,13.1,21.02,74.11,96.7,0,1.058,13.37,20.01,0.015,1.39E-05
6/4/2017 23:15,3854,13.1,21.08,73.68,98,0,0,0,0,0.012,1.05E-05
6/4/2017 23:30,3855,13.1,20.97,72.6,100,0,0.032,271.7,0.004,0,0
6/4/2017 23:45,3856,13.09,20.75,71.83,100,0,0.673,222.4,7.592,0,0
6/5/2017 0:00,3857,13.09,20.53,71.01,100,0,0.747,214,0.482,0,0
6/5/2017 0:15,3858,13.09,20.29,70.27,100,0,0.205,220.1,0.007,0,0
6/5/2017 0:30,3859,13.09,20.03,70.55,100,0,0,0,0,0,0
6/5/2017 0:45,3860,13.09,19.83,71.14,100,0,0.078,229.7,0,0,0
6/5/2017 1:00,3861,13.08,19.84,71.4,100,0,0.344,86,6.019,0.003,2.79E-06
6/5/2017 1:15,3862,13.08,20.28,73,100,0,0.579,90.3,0.425,0.003,3.00E-06
6/5/2017 1:30,3863,13.08,20.65,73.09,100,0,0.22,111,0.584,0,1.07E-07
6/5/2017 1:45,3864,13.08,20.67,72.53,100,0,0,0,0,0.002,1.39E-06
6/5/2017 2:00,3865,13.08,20.6,72.71,100,0,0.775,75.74,13.39,0.012,1.05E-05
6/5/2017 2:15,3866,13.08,20.78,73.52,100,0,0.621,93.7,3.675,0.003,2.90E-06
6/5/2017 2:30,3867,13.07,20.85,73.43,99.6,0,1.172,70.51,7.775,0.003,3.11E-06
6/5/2017 2:45,3868,13.07,21.17,74.29,98.1,0,1.928,85.4,19.45,0.005,4.18E-06
6/5/2017 3:00,3869,13.07,21.3,74.16,97.7,0,1.001,97.5,20.06,0.003,2.58E-06
6/5/2017 3:15,3870,13.07,21.27,73.32,98.8,0,0.125,171.4,17.32,0.003,2.68E-06
6/5/2017 3:30,3871,13.07,20.97,73.33,97.1,0,0.936,117.2,10.75,0.004,3.76E-06
6/5/2017 3:45,3872,13.07,20.8,73.66,96.7,0,0.751,127.3,5.414,0,0
6/5/2017 4:00,3873,13.07,20.79,73.29,97.9,0,0.487,123.1,9.57,0.001,1.18E-06
6/5/2017 4:15,3874,13.06,20.78,73.83,96.9,0,1.594,101.8,25.21,0.006,5.26E-06
6/5/2017 4:30,3875,13.06,20.95,74.21,96,0,2.304,96,17.1,0.008,7.19E-06
6/5/2017 4:45,3876,13.06,21.04,74.33,96.1,0,1.603,94.9,19.81,0.008,6.87E-06
6/5/2017 5:00,3877,13.06,21.16,74.56,97,0,1.907,108,23.74,0.004,3.33E-06
6/5/2017 5:15,3878,13.06,21.29,74.45,98.6,0,1.014,92.4,14.14,0.004,3.43E-06
6/5/2017 5:30,3879,13.06,21.42,74.58,98.3,0,1.458,104.4,27.28,0.003,3.11E-06
6/5/2017 5:45,3880,13.06,21.54,74.55,97.8,0,2.011,113.6,21.04,0.004,3.33E-06
6/5/2017 6:00,3881,13.05,21.54,74.45,98,0,1.296,123.1,16.8,0.003,2.58E-06
6/5/2017 6:15,3882,13.05,21.52,74.38,98.3,0,1.279,129.2,16.05,0.002,2.04E-06
