,ASPA_solar_rad,Unnamed: 1
0,                    ,Solar Rad (wat/m2)
1,                    ,wat/m2
2,Date and Time   ,SRD
3,2016-12-01 00:00:00,0
4,2016-12-01 00:15:00,0
5,2016-12-01 00:30:00,0
6,2016-12-01 00:45:00,0
7,2016-12-01 01:00:00,0
8,2016-12-01 01:15:00,0
9,2016-12-01 01:30:00,0
10,2016-12-01 01:45:00,0
11,2016-12-01 02:00:00,0
12,2016-12-01 02:15:00,0
13,2016-12-01 02:30:00,0
14,2016-12-01 02:45:00,0
15,2016-12-01 03:00:00,0
16,2016-12-01 03:15:00,0
17,2016-12-01 03:30:00,0
18,2016-12-01 03:45:00,0
19,2016-12-01 04:00:00,0
20,2016-12-01 04:15:00,0
21,2016-12-01 04:30:00,0
22,2016-12-01 04:45:00,0
23,2016-12-01 05:00:00,0
24,2016-12-01 05:15:00,0
25,2016-12-01 05:30:00,0
26,2016-12-01 05:45:00,1
27,2016-12-01 06:00:00,17
28,2016-12-01 06:15:00,41
29,2016-12-01 06:30:00,65
30,2016-12-01 06:45:00,97
31,2016-12-01 07:00:00,128
32,2016-12-01 07:15:00,167
33,2016-12-01 07:30:00,205
34,2016-12-01 07:45:00,245
35,2016-12-01 08:00:00,295
36,2016-12-01 08:15:00,331
37,2016-12-01 08:30:00,369
38,2016-12-01 08:45:00,409
39,2016-12-01 09:00:00,449
40,2016-12-01 09:15:00,480
41,2016-12-01 09:30:00,518
42,2016-12-01 09:45:00,548
43,2016-12-01 10:00:00,582
44,2016-12-01 10:15:00,612
45,2016-12-01 10:30:00,641
46,2016-12-01 10:45:00,664
47,2016-12-01 11:00:00,697
48,2016-12-01 11:15:00,719
49,2016-12-01 11:30:00,758
50,2016-12-01 11:45:00,817
51,2016-12-01 12:00:00,478
52,2016-12-01 12:15:00,217
53,2016-12-01 12:30:00,189
54,2016-12-01 12:45:00,223
55,2016-12-01 13:00:00,252
56,2016-12-01 13:15:00,136
57,2016-12-01 13:30:00,189
58,2016-12-01 13:45:00,122
59,2016-12-01 14:00:00,97
60,2016-12-01 14:15:00,130
61,2016-12-01 14:30:00,180
62,2016-12-01 14:45:00,140
63,2016-12-01 15:00:00,237
64,2016-12-01 15:15:00,168
65,2016-12-01 15:30:00,117
66,2016-12-01 15:45:00,96
67,2016-12-01 16:00:00,79
68,2016-12-01 16:15:00,70
69,2016-12-01 16:30:00,78
70,2016-12-01 16:45:00,255
71,2016-12-01 17:00:00,212
72,2016-12-01 17:15:00,156
73,2016-12-01 17:30:00,78
74,2016-12-01 17:45:00,112
75,2016-12-01 18:00:00,74
76,2016-12-01 18:15:00,46
77,2016-12-01 18:30:00,7
78,2016-12-01 18:45:00,1
79,2016-12-01 19:00:00,0
80,2016-12-01 19:15:00,0
81,2016-12-01 19:30:00,0
82,2016-12-01 19:45:00,0
83,2016-12-01 20:00:00,0
84,2016-12-01 20:15:00,0
85,2016-12-01 20:30:00,0
86,2016-12-01 20:45:00,0
87,2016-12-01 21:00:00,0
88,2016-12-01 21:15:00,0
89,2016-12-01 21:30:00,0
90,2016-12-01 21:45:00,0
91,2016-12-01 22:00:00,0
92,2016-12-01 22:15:00,0
93,2016-12-01 22:30:00,0
94,2016-12-01 22:45:00,0
95,2016-12-01 23:00:00,0
96,2016-12-01 23:15:00,0
97,2016-12-01 23:30:00,0
98,2016-12-01 23:45:00,0
99,2016-12-02 00:00:00,0
100,2016-12-02 00:15:00,0
101,2016-12-02 00:30:00,0
102,2016-12-02 00:45:00,0
103,2016-12-02 01:00:00,0
104,2016-12-02 01:15:00,0
105,2016-12-02 01:30:00,0
106,2016-12-02 01:45:00,0
107,2016-12-02 02:00:00,0
108,2016-12-02 02:15:00,0
109,2016-12-02 02:30:00,0
110,2016-12-02 02:45:00,0
111,2016-12-02 03:00:00,0
112,2016-12-02 03:15:00,0
113,2016-12-02 03:30:00,0
114,2016-12-02 03:45:00,0
115,2016-12-02 04:00:00,0
116,2016-12-02 04:15:00,0
117,2016-12-02 04:30:00,0
118,2016-12-02 04:45:00,0
119,2016-12-02 05:00:00,0
120,2016-12-02 05:15:00,0
121,2016-12-02 05:30:00,0
122,2016-12-02 05:45:00,0
123,2016-12-02 06:00:00,12
