,ASPA_solar_rad,Unnamed: 1
0,                    ,Solar Rad (wat/m2)
1,                    ,wat/m2
2,Date and Time   ,SRD
3,2016-06-07 09:00:00,133
4,2016-06-07 09:15:00,116
5,2016-06-07 09:30:00,91
6,2016-06-07 09:45:00,97
7,2016-06-07 10:00:00,92
8,2016-06-07 10:15:00,80
9,2016-06-07 10:30:00,136
10,2016-06-07 10:45:00,200
11,2016-06-07 11:00:00,239
12,2016-06-07 11:15:00,256
13,2016-06-07 11:30:00,277
14,2016-06-07 11:45:00,445
15,2016-06-07 12:00:00,555
16,2016-06-07 12:15:00,270
17,2016-06-07 12:30:00,540
18,2016-06-07 12:45:00,477
19,2016-06-07 13:00:00,350
20,2016-06-07 13:15:00,284
21,2016-06-07 13:30:00,582
22,2016-06-07 13:45:00,430
23,2016-06-07 14:00:00,262
24,2016-06-07 14:15:00,393
25,2016-06-07 14:30:00,351
26,2016-06-07 14:45:00,343
27,2016-06-07 15:00:00,164
28,2016-06-07 15:15:00,394
29,2016-06-07 15:30:00,377
30,2016-06-07 15:45:00,145
31,2016-06-07 16:00:00,193
32,2016-06-07 16:15:00,101
33,2016-06-07 16:30:00,114
34,2016-06-07 16:45:00,31
35,2016-06-07 17:00:00,36
36,2016-06-07 17:15:00,21
37,2016-06-07 17:30:00,21
38,2016-06-07 17:45:00,6
39,2016-06-07 18:00:00,1
40,2016-06-07 18:15:00,0
41,2016-06-07 18:30:00,0
42,2016-06-07 18:45:00,0
43,2016-06-07 19:00:00,0
44,2016-06-07 19:15:00,0
45,2016-06-07 19:30:00,0
46,2016-06-07 19:45:00,0
47,2016-06-07 20:00:00,0
48,2016-06-07 20:15:00,0
49,2016-06-07 20:30:00,0
50,2016-06-07 20:45:00,0
51,2016-06-07 21:00:00,0
52,2016-06-07 21:15:00,0
53,2016-06-07 21:30:00,0
54,2016-06-07 21:45:00,0
55,2016-06-07 22:00:00,0
56,2016-06-07 22:15:00,0
57,2016-06-07 22:30:00,0
58,2016-06-07 22:45:00,0
59,2016-06-07 23:00:00,0
60,2016-06-07 23:15:00,0
61,2016-06-07 23:30:00,0
62,2016-06-07 23:45:00,0
63,2016-06-08 00:00:00,0
64,2016-06-08 00:15:00,0
65,2016-06-08 00:30:00,0
66,2016-06-08 00:45:00,0
67,2016-06-08 01:00:00,0
68,2016-06-08 01:15:00,0
69,2016-06-08 01:30:00,0
70,2016-06-08 01:45:00,0
71,2016-06-08 02:00:00,0
72,2016-06-08 02:15:00,0
73,2016-06-08 02:30:00,0
74,2016-06-08 02:45:00,0
75,2016-06-08 03:00:00,0
76,2016-06-08 03:15:00,0
77,2016-06-08 03:30:00,0
78,2016-06-08 03:45:00,0
79,2016-06-08 04:00:00,0
80,2016-06-08 04:15:00,0
81,2016-06-08 04:30:00,0
82,2016-06-08 04:45:00,0
83,2016-06-08 05:00:00,0
84,2016-06-08 05:15:00,0
85,2016-06-08 05:30:00,0
86,2016-06-08 05:45:00,0
87,2016-06-08 06:00:00,0
88,2016-06-08 06:15:00,0
89,2016-06-08 06:30:00,0
90,2016-06-08 06:45:00,3
91,2016-06-08 07:00:00,6
92,2016-06-08 07:15:00,10
93,2016-06-08 07:30:00,41
94,2016-06-08 07:45:00,35
95,2016-06-08 08:00:00,53
96,2016-06-08 08:15:00,54
97,2016-06-08 08:30:00,80
98,2016-06-08 08:45:00,97
99,2016-06-08 09:00:00,146
100,2016-06-08 09:15:00,112
101,2016-06-08 09:30:00,92
102,2016-06-08 09:45:00,98
103,2016-06-08 10:00:00,91
104,2016-06-08 10:15:00,107
105,2016-06-08 10:30:00,96
106,2016-06-08 10:45:00,268
107,2016-06-08 11:00:00,175
108,2016-06-08 11:15:00,122
109,2016-06-08 11:30:00,138
110,2016-06-08 11:45:00,191
111,2016-06-08 12:00:00,105
112,2016-06-08 12:15:00,105
113,2016-06-08 12:30:00,128
114,2016-06-08 12:45:00,169
115,2016-06-08 13:00:00,160
116,2016-06-08 13:15:00,160
117,2016-06-08 13:30:00,222
118,2016-06-08 13:45:00,91
119,2016-06-08 14:00:00,213
120,2016-06-08 14:15:00,133
121,2016-06-08 14:30:00,111
122,2016-06-08 14:45:00,63
123,2016-06-08 15:00:00,61
