,Fagaitua_no_rain,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
24,2017-02-22 04:00:00,0,99.5,69.4,0,189,2,0,69.2
25,2017-02-22 04:15:00,0,99.6,69.3,0,141,2,0,69.2
26,2017-02-22 04:30:00,0,99.6,69.3,0,128,2,0,69.2
27,2017-02-22 04:45:00,0,99.7,69.4,0,93,5,0,69.3
28,2017-02-22 05:00:00,0,99.8,69.3,0,138,3,0,69.2
29,2017-02-22 05:15:00,0,99.8,69.3,0,108,1,0,69.2
30,2017-02-22 05:30:00,0,99.9,69.3,0,115,0,0,69.3
31,2017-02-22 05:45:00,0,99.9,69.3,0,138,0,0,69.3
32,2017-02-22 06:00:00,0,99.9,69.4,0,111,3,0,69.4
33,2017-02-22 06:15:00,0,99.9,69.1,0,168,0,0,69.1
34,2017-02-22 06:30:00,1,99.9,68.9,0,158,0,0,68.9
35,2017-02-22 06:45:00,19,100,69,0,149,0,0,69
36,2017-02-22 07:00:00,45,100,69,0,115,0,0,69
37,2017-02-22 07:15:00,68,100,69.4,0,112,0,0,69.4
38,2017-02-22 07:30:00,119,100,69.9,0,112,0,0,69.9
39,2017-02-22 07:45:00,197,100,70.8,0,117,0,0,70.8
40,2017-02-22 08:00:00,153,100,71.4,0,118,0,0,71.4
41,2017-02-22 08:15:00,142,100,71.4,0,186,0,0,71.4
42,2017-02-22 08:30:00,198,100,71.7,0,115,0,0,71.7
43,2017-02-22 08:45:00,159,99.9,72.1,0,101,0,0,72.1
44,2017-02-22 09:00:00,220,99.8,72.6,0,112,0,0,72.5
45,2017-02-22 09:15:00,217,99.5,72.8,0,162,0,0,72.6
46,2017-02-22 09:30:00,217,99.5,73,0,124,0,0,72.8
47,2017-02-22 09:45:00,245,99.4,73.1,0,142,1,0,72.9
48,2017-02-22 10:00:00,348,98.4,73.5,0,142,0,0,73
49,2017-02-22 10:15:00,445,96,74.3,0,153,2,0,73.1
50,2017-02-22 10:30:00,390,91.7,74.6,0,129,1,0,72
51,2017-02-22 10:45:00,347,89.9,74.8,0,144,1,0,71.6
52,2017-02-22 11:00:00,565,87,75.7,0,129,1,0,71.6
53,2017-02-22 11:15:00,600,86.6,76,0,159,1,0,71.7
54,2017-02-22 11:30:00,565,83.5,76.7,0,93,1,0,71.4
55,2017-02-22 11:45:00,628,83.3,76.7,0,264,1,0,71.3
56,2017-02-22 12:00:00,752,80.5,78.2,0,189,2,0,71.8
57,2017-02-22 12:15:00,890,80.5,78.5,0,69,1,0,72.1
58,2017-02-22 12:30:00,747,80.7,78.8,0,114,3,0,72.5
59,2017-02-22 12:45:00,841,79.9,79.1,0,107,0,0,72.5
60,2017-02-22 13:00:00,847,77.1,80.1,0,117,0,0,72.4
61,2017-02-22 13:15:00,800,77,80.1,0,169,0,0,72.4
62,2017-02-22 13:30:00,709,78,79.8,0,223,0,0,72.5
63,2017-02-22 13:45:00,770,79.1,79.4,0,242,2,0,72.5
64,2017-02-22 14:00:00,730,79.6,78.6,0,124,1,0,71.9
65,2017-02-22 14:15:00,669,80.3,78.5,0,129,0,0,72
66,2017-02-22 14:30:00,795,77.1,79.3,0,159,0,0,71.6
67,2017-02-22 14:45:00,963,76.4,79.9,0,139,0,0,72
68,2017-02-22 15:00:00,631,79.5,78.9,0,112,1,0,72.1
69,2017-02-22 15:15:00,537,78.4,78.1,0,192,0,0,71
70,2017-02-22 15:30:00,315,82.5,76.4,0,160,0,0,70.7
71,2017-02-22 15:45:00,485,84.3,75.3,0,77,0,0,70.3
72,2017-02-22 16:00:00,287,84.7,75.1,0,148,1,0,70.2
73,2017-02-22 16:15:00,212,87.9,73.4,0,128,0,0,69.6
74,2017-02-22 16:30:00,230,88.2,73,0,189,0,0,69.3
75,2017-02-22 16:45:00,250,88.4,72.9,0,158,0,0,69.3
76,2017-02-22 17:00:00,245,87.3,73.2,0,146,0,0,69.2
77,2017-02-22 17:15:00,187,87.5,72.7,0,175,0,0,68.8
78,2017-02-22 17:30:00,189,87.3,72.3,0,201,0,0,68.3
79,2017-02-22 17:45:00,88,89.2,71.4,0,138,0,0,68
80,2017-02-22 18:00:00,28,92.5,70.2,0,131,0,0,67.9
81,2017-02-22 18:15:00,17,94.7,69.4,0,144,0,0,67.8
82,2017-02-22 18:30:00,16,95.9,68.9,0,100,0,0,67.7
83,2017-02-22 18:45:00,3,97,68.5,0,141,0,0,67.6
84,2017-02-22 19:00:00,0,97.9,68,0,121,0,0,67.4
85,2017-02-22 19:15:00,0,98.6,67.8,0,197,0,0,67.4
86,2017-02-22 19:30:00,0,99.1,67.7,0,100,0,0,67.4
87,2017-02-22 19:45:00,0,99.4,67.4,0,103,0,0,67.2
88,2017-02-22 20:00:00,0,99.4,66.9,0,256,2,0,66.7
89,2017-02-22 20:15:00,0,99.4,66.4,0,94,0,0,66.2
90,2017-02-22 20:30:00,0,99,65.7,0,314,15,1,65.4
91,2017-02-22 20:45:00,0,99.3,64.5,0,320,8,2,64.3
92,2017-02-22 21:00:00,0,99.4,64.2,0,317,9,2,64
93,2017-02-22 21:15:00,0,97.5,64.6,0,304,9,4,63.9
94,2017-02-22 21:30:00,0,98.2,64.6,0,338,4,0,64.1
95,2017-02-22 21:45:00,0,98.9,64.6,0,300,2,0,64.3
96,2017-02-22 22:00:00,0,99.3,64.3,0,121,0,0,64.1
97,2017-02-22 22:15:00,0,99.5,63.7,0,179,3,0,63.6
98,2017-02-22 22:30:00,0,99.5,63.9,0,201,1,0,63.8
99,2017-02-22 22:45:00,0,99.5,64.2,0,254,0,0,64.1
100,2017-02-22 23:00:00,0,99.5,64.2,0,254,0,0,64.1
101,2017-02-22 23:15:00,0,99.5,64.3,0,254,0,0,64.2
102,2017-02-22 23:30:00,0,99.6,64.4,0,242,0,0,64.3
103,2017-02-22 23:45:00,0,99.7,64.6,0,206,0,0,64.5
104,2017-02-23 00:00:00,0,99.7,64.7,0,206,0,0,64.6
105,2017-02-23 00:15:00,0,99.7,64.9,0,206,0,0,64.8
106,2017-02-23 00:30:00,0,99.8,65,0,206,0,0,64.9
107,2017-02-23 00:45:00,0,99.8,65.1,0,206,0,0,65
108,2017-02-23 01:00:00,0,99.8,65.3,0,206,0,0,65.2
109,2017-02-23 01:15:00,0,99.8,65.4,0,206,0,0,65.3
110,2017-02-23 01:30:00,0,99.8,65.5,0,206,0,0,65.4
111,2017-02-23 01:45:00,0,99.8,65.7,0,206,0,0,65.6
112,2017-02-23 02:00:00,0,99.9,66.1,0,206,0,0,66.1
113,2017-02-23 02:15:00,0,99.9,66.3,0,206,0,0,66.3
114,2017-02-23 02:30:00,0,99.9,66.4,0,206,0,0,66.4
115,2017-02-23 02:45:00,0,99.9,66.6,0,206,0,0,66.6
116,2017-02-23 03:00:00,0,99.9,66.8,0,145,0,0,66.8
117,2017-02-23 03:15:00,0,99.5,65.4,0,309,10,2,65.3
118,2017-02-23 03:30:00,0,99.6,65.4,0,296,0,0,65.3
119,2017-02-23 03:45:00,0,99.7,66,0,290,0,0,65.9
120,2017-02-23 04:00:00,0,99.7,66.5,0,286,0,0,66.4
121,2017-02-23 04:15:00,0,99.7,66.7,0,282,0,0,66.6
122,2017-02-23 04:30:00,0,99.7,66.9,0,273,0,0,66.8
123,2017-02-23 04:45:00,0,99.7,67,0,273,0,0,66.9
124,2017-02-23 05:00:00,0,99.8,67.2,0,273,0,0,67.1
125,2017-02-23 05:15:00,0,99.7,67.3,0,273,0,0,67.2
126,2017-02-23 05:30:00,0,99.7,67.4,0,273,0,0,67.3
127,2017-02-23 05:45:00,0,99.7,67.5,0,272,0,0,67.4
128,2017-02-23 06:00:00,0,99.7,67.5,0,264,0,0,67.4
129,2017-02-23 06:15:00,0,99.7,67.6,0,158,0,0,67.5
130,2017-02-23 06:30:00,0,99.7,67.5,0,144,1,0,67.4
131,2017-02-23 06:45:00,3,99.6,66.9,0,132,2,0,66.8
132,2017-02-23 07:00:00,16,99.6,66.4,0,108,0,0,66.3
133,2017-02-23 07:15:00,32,99.6,66.5,0,108,0,0,66.4
134,2017-02-23 07:30:00,50,99.6,66.9,0,108,0,0,66.8
135,2017-02-23 07:45:00,107,99.7,67.4,0,108,0,0,67.3
136,2017-02-23 08:00:00,102,99.7,68.1,0,108,0,0,68
137,2017-02-23 08:15:00,94,99.7,68.5,0,108,0,0,68.4
138,2017-02-23 08:30:00,149,99.8,68.9,0,108,0,0,68.8
139,2017-02-23 08:45:00,196,99.7,69.8,0,108,0,0,69.7
140,2017-02-23 09:00:00,243,99.6,70.5,0,108,0,0,70.4
141,2017-02-23 09:15:00,237,99.5,70.8,0,108,0,0,70.6
142,2017-02-23 09:30:00,108,99.5,70.5,0,108,0,0,70.3
143,2017-02-23 09:45:00,175,99.5,70.1,0,203,0,0,69.9
144,2017-02-23 10:00:00,270,99.5,70.8,0,248,0,0,70.6
145,2017-02-23 10:15:00,189,99,71,0,248,0,0,70.7
146,2017-02-23 10:30:00,153,98.7,71.1,0,249,0,0,70.7
147,2017-02-23 10:45:00,86,98.3,70.8,0,184,0,0,70.3
148,2017-02-23 11:00:00,117,98.3,70.9,0,199,0,0,70.4
149,2017-02-23 11:15:00,111,98.3,71.2,0,216,0,0,70.7
150,2017-02-23 11:30:00,108,98,70.8,0,187,2,0,70.2
151,2017-02-23 11:45:00,139,98.1,70.3,0,207,0,0,69.7
152,2017-02-23 12:00:00,118,98,70.3,0,217,0,0,69.7
153,2017-02-23 12:15:00,96,98,69.9,0,121,3,0,69.3
154,2017-02-23 12:30:00,121,98.3,69.6,0,142,1,0,69.1
155,2017-02-23 12:45:00,224,98.7,70.8,0,175,0,0,70.4
156,2017-02-23 13:00:00,250,98.7,71.1,0,169,0,0,70.7
157,2017-02-23 13:15:00,241,98,71.8,0,176,0,0,71.2
158,2017-02-23 13:30:00,185,96.7,71.3,0,153,0,0,70.3
159,2017-02-23 13:45:00,250,96.6,70.9,0,183,0,0,69.9
160,2017-02-23 14:00:00,412,94.3,71.9,0,199,0,0,70.1
161,2017-02-23 14:15:00,537,86.9,73,0,184,0,0,68.9
162,2017-02-23 14:30:00,441,85.2,73.2,0,124,2,0,68.5
163,2017-02-23 14:45:00,223,86.7,72.1,0,87,0,0,67.9
164,2017-02-23 15:00:00,302,88.3,71.7,0,87,0,0,68.1
165,2017-02-23 15:15:00,247,88,72.2,0,87,0,0,68.4
166,2017-02-23 15:30:00,242,87.8,71.9,0,197,0,0,68.1
167,2017-02-23 15:45:00,328,88.9,71.9,0,186,0,0,68.4
168,2017-02-23 16:00:00,387,86.5,73.7,0,186,0,0,69.4
169,2017-02-23 16:15:00,554,77.1,76,0,186,0,0,68.4
170,2017-02-23 16:30:00,317,77,77,0,186,0,0,69.4
171,2017-02-23 16:45:00,60,86.4,73.4,0,152,1,0,69.1
172,2017-02-23 17:00:00,171,91.9,71,0,160,3,0,68.5
173,2017-02-23 17:15:00,316,94.1,70.9,0,128,1,0,69.1
174,2017-02-23 17:30:00,353,91.5,72.4,0,110,0,0,69.8
175,2017-02-23 17:45:00,333,87,73.3,0,176,0,0,69.2
176,2017-02-23 18:00:00,86,87.6,71.6,0,207,0,0,67.7
177,2017-02-23 18:15:00,46,92.3,70,0,207,0,0,67.6
178,2017-02-23 18:30:00,23,94.3,69.1,0,207,0,0,67.4
179,2017-02-23 18:45:00,8,95.6,68.6,0,135,0,0,67.3
180,2017-02-23 19:00:00,0,97.1,68.2,0,121,0,0,67.3
181,2017-02-23 19:15:00,0,98,68,0,165,0,0,67.4
182,2017-02-23 19:30:00,0,98.7,67.8,0,165,0,0,67.4
183,2017-02-23 19:45:00,0,99,67.5,0,129,0,0,67.2
184,2017-02-23 20:00:00,0,99.5,67.2,0,131,0,0,67
185,2017-02-23 20:15:00,0,99.5,67.2,0,210,0,0,67
186,2017-02-23 20:30:00,0,99.5,67,0,165,0,0,66.8
187,2017-02-23 20:45:00,0,99.5,67,0,128,0,0,66.8
188,2017-02-23 21:00:00,0,99.5,66.9,0,180,0,0,66.7
189,2017-02-23 21:15:00,0,99.6,66.7,0,207,0,0,66.6
190,2017-02-23 21:30:00,0,99.6,66.9,0,175,0,0,66.8
191,2017-02-23 21:45:00,0,99.6,66.8,0,104,0,0,66.7
192,2017-02-23 22:00:00,0,99.7,66.6,0,162,0,0,66.5
193,2017-02-23 22:15:00,0,99.7,66.6,0,145,0,0,66.5
194,2017-02-23 22:30:00,0,99.7,66.5,0,172,0,0,66.4
195,2017-02-23 22:45:00,0,99.7,66.6,0,125,0,0,66.5
196,2017-02-23 23:00:00,0,99.7,66.7,0,114,1,0,66.6
197,2017-02-23 23:15:00,0,99.7,66.7,0,124,0,0,66.6
198,2017-02-23 23:30:00,0,99.7,66.6,0,135,0,0,66.5
199,2017-02-23 23:45:00,0,99.7,66.6,0,144,0,0,66.5
200,2017-02-24 00:00:00,0,99.7,66.6,0,144,0,0,66.5
201,2017-02-24 00:15:00,0,99.7,66.6,0,144,0,0,66.5
202,2017-02-24 00:30:00,0,99.7,66.7,0,144,0,0,66.6
203,2017-02-24 00:45:00,0,99.7,66.7,0,144,0,0,66.6
204,2017-02-24 01:00:00,0,99.7,66.9,0,145,0,0,66.8
205,2017-02-24 01:15:00,0,99.6,66.9,0,148,0,0,66.8
206,2017-02-24 01:30:00,0,99.6,66.7,0,186,0,0,66.6
207,2017-02-24 01:45:00,0,99.7,67,0,139,1,0,66.9
208,2017-02-24 02:00:00,0,99.7,67.3,0,60,0,0,67.2
209,2017-02-24 02:15:00,0,99.7,67.5,0,93,0,0,67.4
210,2017-02-24 02:30:00,0,99.7,67.5,0,172,0,0,67.4
211,2017-02-24 02:45:00,0,99.7,67.6,0,125,0,0,67.5
212,2017-02-24 03:00:00,0,99.7,67.9,0,100,0,0,67.8
213,2017-02-24 03:15:00,0,99.7,68,0,101,1,0,67.9
214,2017-02-24 03:30:00,0,99.7,68.1,0,216,0,0,68
215,2017-02-24 03:45:00,0,99.7,68.1,0,107,2,0,68
216,2017-02-24 04:00:00,0,99.7,68,0,172,1,0,67.9
217,2017-02-24 04:15:00,0,99.7,68.3,0,271,3,0,68.2
218,2017-02-24 04:30:00,0,99.7,68.4,0,261,0,0,68.3
219,2017-02-24 04:45:00,0,99.7,68.2,0,247,0,0,68.1
220,2017-02-24 05:00:00,0,99.7,68.2,0,156,0,0,68.1
221,2017-02-24 05:15:00,0,99.7,68.5,0,196,0,0,68.4
222,2017-02-24 05:30:00,0,99.7,68.6,0,153,1,0,68.5
223,2017-02-24 05:45:00,0,99.8,68.7,0,144,0,0,68.6
224,2017-02-24 06:00:00,0,99.7,68.6,0,286,1,0,68.5
225,2017-02-24 06:15:00,0,99.7,68.4,0,341,0,0,68.3
226,2017-02-24 06:30:00,3,99.8,68.3,0,351,0,0,68.2
227,2017-02-24 06:45:00,16,99.8,68.4,0,350,0,0,68.3
228,2017-02-24 07:00:00,27,99.7,68.2,0,330,2,0,68.1
229,2017-02-24 07:15:00,46,99.5,67.5,0,296,3,1,67.3
230,2017-02-24 07:30:00,79,99.1,68,0,261,2,0,67.7
231,2017-02-24 07:45:00,123,97.6,68.6,0,240,0,0,67.9
232,2017-02-24 08:00:00,233,96,69.1,0,201,1,0,67.9
233,2017-02-24 08:15:00,458,92.7,71.5,0,211,2,0,69.2
234,2017-02-24 08:30:00,327,89.1,72.9,0,204,0,0,69.5
235,2017-02-24 08:45:00,324,86.8,73,0,217,0,0,68.8
236,2017-02-24 09:00:00,501,86.7,73.4,0,189,2,0,69.2
237,2017-02-24 09:15:00,404,86.6,74.3,0,272,2,0,70.1
238,2017-02-24 09:30:00,302,87.2,73.6,0,285,1,0,69.6
239,2017-02-24 09:45:00,446,87,74.1,0,268,0,0,70
240,2017-02-24 10:00:00,556,83.6,74.9,0,256,0,0,69.7
241,2017-02-24 10:15:00,265,84.8,74.5,0,296,0,0,69.7
242,2017-02-24 10:30:00,200,86.2,73.8,0,223,0,0,69.4
243,2017-02-24 10:45:00,148,89.5,72.5,0,84,0,0,69.2
244,2017-02-24 11:00:00,80,89.9,71.5,0,213,2,0,68.4
245,2017-02-24 11:15:00,150,93.1,70.7,0,303,0,0,68.6
246,2017-02-24 11:30:00,178,91,70.7,0,309,0,0,67.9
247,2017-02-24 11:45:00,172,93.5,70.2,0,232,0,0,68.2
248,2017-02-24 12:00:00,201,92.1,69.7,0,286,0,0,67.3
249,2017-02-24 12:15:00,198,92.4,70.2,0,328,1,0,67.9
250,2017-02-24 12:30:00,198,93.4,70.1,0,336,1,0,68.1
251,2017-02-24 12:45:00,178,93.4,70.1,0,15,0,0,68.1
252,2017-02-24 13:00:00,117,93.9,68.9,0,247,9,1,67
253,2017-02-24 13:15:00,180,96.6,67.3,0,312,10,3,66.3
254,2017-02-24 13:30:00,68,97.4,67,0,313,5,0,66.2
255,2017-02-24 13:45:00,32,97.9,66.3,0,345,1,0,65.7
256,2017-02-24 14:00:00,36,98.3,66,0,347,0,0,65.5
257,2017-02-24 14:15:00,46,98.4,65.2,0,348,0,0,64.7
258,2017-02-24 14:30:00,50,98.6,64.7,0,348,0,0,64.3
259,2017-02-24 14:45:00,55,93.9,64.9,0,247,1,0,63.1
260,2017-02-24 15:00:00,69,95.4,64.9,0,224,0,0,63.5
261,2017-02-24 15:15:00,101,96.1,64.7,0,218,0,0,63.5
262,2017-02-24 15:30:00,147,96.4,64.7,0,210,0,0,63.6
263,2017-02-24 15:45:00,189,97.1,65,0,210,0,0,64.1
264,2017-02-24 16:00:00,218,96.8,65.7,0,210,0,0,64.7
265,2017-02-24 16:15:00,223,96.5,66.5,0,210,0,0,65.4
266,2017-02-24 16:30:00,188,96.9,67.2,0,210,0,0,66.3
267,2017-02-24 16:45:00,165,95.9,67.8,0,224,0,0,66.6
268,2017-02-24 17:00:00,136,96.4,67.8,0,255,0,0,66.7
269,2017-02-24 17:15:00,112,95.6,67.9,0,255,0,0,66.6
270,2017-02-24 17:30:00,91,96.4,67.7,0,255,0,0,66.6
271,2017-02-24 17:45:00,82,94.9,67.1,0,182,0,0,65.6
272,2017-02-24 18:00:00,70,92.5,66.5,0,173,0,0,64.2
273,2017-02-24 18:15:00,53,85.6,67.3,0,173,0,0,62.9
274,2017-02-24 18:30:00,36,85.3,67.3,0,173,0,0,62.8
275,2017-02-24 18:45:00,14,87.9,66.3,0,173,0,0,62.6
276,2017-02-24 19:00:00,0,90,65.2,0,173,0,0,62.2
277,2017-02-24 19:15:00,0,86.5,64.3,0,173,0,0,60.2
278,2017-02-24 19:30:00,0,78.1,64.9,0,173,0,0,58
279,2017-02-24 19:45:00,0,76.3,67.9,0,173,0,0,60.3
280,2017-02-24 20:00:00,0,77.8,67.7,0,173,0,0,60.6
281,2017-02-24 20:15:00,0,80.4,66.7,0,173,0,0,60.5
282,2017-02-24 20:30:00,0,83.9,65.7,0,173,0,0,60.7
283,2017-02-24 20:45:00,0,85.7,65.5,0,173,0,0,61.1
284,2017-02-24 21:00:00,0,85.7,65.8,0,173,0,0,61.4
285,2017-02-24 21:15:00,0,87.8,65.8,0,173,0,0,62.1
286,2017-02-24 21:30:00,0,91,65,0,173,0,0,62.3
287,2017-02-24 21:45:00,0,91.9,64.7,0,173,0,0,62.3
288,2017-02-24 22:00:00,0,88.8,65.1,0,172,0,0,61.7
289,2017-02-24 22:15:00,0,84.8,66.7,0,134,0,0,62
290,2017-02-24 22:30:00,0,86.7,66.2,0,125,0,0,62.1
291,2017-02-24 22:45:00,0,87.8,65.5,0,125,0,0,61.8
292,2017-02-24 23:00:00,0,90.3,64.8,0,125,0,0,61.9
293,2017-02-24 23:15:00,0,88.2,64.9,0,125,0,0,61.3
294,2017-02-24 23:30:00,0,85.1,66,0,125,0,0,61.4
295,2017-02-24 23:45:00,0,83.4,66.7,0,76,0,0,61.5
296,2017-02-25 00:00:00,0,84.6,66.9,0,64,0,0,62.1
297,2017-02-25 00:15:00,0,84.3,66.7,0,77,0,0,61.8
298,2017-02-25 00:30:00,0,84.3,66.8,0,69,3,0,61.9
299,2017-02-25 00:45:00,0,86.5,67,0,55,4,1,62.8
300,2017-02-25 01:00:00,0,91.3,66.2,0,53,5,1,63.6
301,2017-02-25 01:15:00,0,92.3,65.9,0,55,3,0,63.6
302,2017-02-25 01:30:00,0,93.1,64.9,0,53,3,0,62.8
303,2017-02-25 01:45:00,0,92.8,64.9,0,40,0,0,62.7
304,2017-02-25 02:00:00,0,88.2,65.6,0,49,3,0,62
305,2017-02-25 02:15:00,0,90.3,65.3,0,86,2,0,62.4
306,2017-02-25 02:30:00,0,89.4,65.1,0,88,2,0,61.9
307,2017-02-25 02:45:00,0,87.8,65.7,0,50,2,0,62
308,2017-02-25 03:00:00,0,84.4,65.7,0,53,4,0,60.9
309,2017-02-25 03:15:00,0,80.2,67.4,0,70,5,1,61.2
310,2017-02-25 03:30:00,0,80.7,67.4,0,56,4,1,61.3
311,2017-02-25 03:45:00,0,87,66.5,0,39,3,0,62.5
312,2017-02-25 04:00:00,0,84.3,66,0,49,3,0,61.2
313,2017-02-25 04:15:00,0,84.4,67.3,0,60,4,1,62.5
314,2017-02-25 04:30:00,0,82.3,67.2,0,62,3,0,61.7
315,2017-02-25 04:45:00,0,90,66.8,0,74,0,0,63.8
316,2017-02-25 05:00:00,0,90,65.9,0,56,3,0,62.9
317,2017-02-25 05:15:00,0,81.7,67.3,0,72,3,0,61.6
318,2017-02-25 05:30:00,0,81.3,67.5,0,67,1,0,61.6
319,2017-02-25 05:45:00,0,85.2,67.1,0,36,0,0,62.5
320,2017-02-25 06:00:00,0,86.6,66.2,0,4,0,0,62.1
321,2017-02-25 06:15:00,0,87,66,0,57,0,0,62
322,2017-02-25 06:30:00,2,93.1,66.3,0,69,3,0,64.2
323,2017-02-25 06:45:00,16,95.2,66.1,0,77,1,0,64.7
324,2017-02-25 07:00:00,32,96.3,65.9,0,74,1,0,64.8
325,2017-02-25 07:15:00,50,96.9,66.3,0,96,2,0,65.4
326,2017-02-25 07:30:00,124,96.9,67,0,132,0,0,66.1
327,2017-02-25 07:45:00,287,94.1,68.5,0,249,0,0,66.7
328,2017-02-25 08:00:00,287,87.8,70.8,0,252,0,0,67
329,2017-02-25 08:15:00,341,87.2,71.5,0,254,0,0,67.5
330,2017-02-25 08:30:00,373,86.7,72.3,0,254,0,0,68.1
331,2017-02-25 08:45:00,328,86.4,73.6,0,254,0,0,69.3
332,2017-02-25 09:00:00,469,86.5,74.2,0,255,0,0,69.9
333,2017-02-25 09:15:00,349,84.3,74.4,0,256,0,0,69.4
334,2017-02-25 09:30:00,312,83.2,75.3,0,256,0,0,69.9
335,2017-02-25 09:45:00,303,85.5,74.7,0,256,0,0,70.1
336,2017-02-25 10:00:00,388,83,75.1,0,256,0,0,69.6
337,2017-02-25 10:15:00,438,85.5,74.5,0,256,0,0,69.9
338,2017-02-25 10:30:00,308,82,75.7,0,242,0,0,69.9
339,2017-02-25 10:45:00,228,85.7,73.8,0,242,0,0,69.3
340,2017-02-25 11:00:00,254,87.2,72.8,0,242,0,0,68.8
341,2017-02-25 11:15:00,302,88.4,71.9,0,268,2,0,68.3
342,2017-02-25 11:30:00,617,85.8,73.5,0,280,0,0,69
343,2017-02-25 11:45:00,633,84.6,74.9,0,280,0,0,70
344,2017-02-25 12:00:00,694,79.1,77.1,0,252,0,0,70.2
345,2017-02-25 12:15:00,588,86.3,75.3,0,282,1,0,70.9
346,2017-02-25 12:30:00,660,81.3,76.8,0,213,0,0,70.7
347,2017-02-25 12:45:00,650,83,76,0,288,0,0,70.5
348,2017-02-25 13:00:00,778,78.6,77.9,0,288,0,0,70.8
349,2017-02-25 13:15:00,644,77.6,77.9,0,288,0,0,70.5
350,2017-02-25 13:30:00,668,76.8,78.5,0,288,0,0,70.8
351,2017-02-25 13:45:00,478,78.8,77.8,0,288,0,0,70.8
352,2017-02-25 14:00:00,1180,75.4,79.1,0,290,0,0,70.8
353,2017-02-25 14:15:00,951,69.2,82.2,0,288,0,0,71.3
354,2017-02-25 14:30:00,835,67.4,82.9,0,288,0,0,71.2
355,2017-02-25 14:45:00,491,72.5,80.4,0,288,0,0,71
356,2017-02-25 15:00:00,205,78,77.7,0,288,0,0,70.4
357,2017-02-25 15:15:00,201,85,74.5,0,288,0,0,69.7
358,2017-02-25 15:30:00,256,86.7,73.6,0,288,0,0,69.4
359,2017-02-25 15:45:00,323,85.6,73.7,0,288,0,0,69.1
360,2017-02-25 16:00:00,451,83.4,74.7,0,288,0,0,69.4
361,2017-02-25 16:15:00,429,81.2,75.9,0,288,0,0,69.8
362,2017-02-25 16:30:00,283,82.6,75.3,0,288,0,0,69.7
363,2017-02-25 16:45:00,279,82,74.6,0,288,0,0,68.8
364,2017-02-25 17:00:00,326,81.4,75.1,0,288,0,0,69.1
365,2017-02-25 17:15:00,390,77.4,76,0,288,0,0,68.6
366,2017-02-25 17:30:00,262,75.3,76.5,0,288,0,0,68.3
367,2017-02-25 17:45:00,218,76.5,76.2,0,288,0,0,68.4
368,2017-02-25 18:00:00,141,80.7,73.8,0,288,0,0,67.6
369,2017-02-25 18:15:00,65,84.5,72,0,288,0,0,67.1
370,2017-02-25 18:30:00,30,89,70,0,288,0,0,66.6
371,2017-02-25 18:45:00,15,92.8,68.7,0,288,0,0,66.5
372,2017-02-25 19:00:00,0,95.5,67.7,0,288,0,0,66.3
373,2017-02-25 19:15:00,0,97.1,67.1,0,288,0,0,66.2
374,2017-02-25 19:30:00,0,97.8,66.7,0,9,0,0,66
375,2017-02-25 19:45:00,0,98.3,66.2,0,9,0,0,65.7
376,2017-02-25 20:00:00,0,98.6,65.6,0,8,0,0,65.2
377,2017-02-25 20:15:00,0,99,65.3,0,8,0,0,65
