Poloa,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
2016-06-08 12:45:00,,,,,,752,70.9,83.8,0,112,7,0,73.6
2016-06-08 13:00:00,,,,,,505,74.2,83,0,266,3,0,74.1
2016-06-08 13:15:00,,,,,,556,73.5,82.5,0,190,3,0,73.4
2016-06-08 13:30:00,,,,,,550,71.5,83,0,144,5,0,73.1
2016-06-08 13:45:00,,,,,,460,75.6,82.1,0,211,6,0,73.8
2016-06-08 14:00:00,,,,,,392,75,81.9,0,204,3,0,73.4
2016-06-08 14:15:00,,,,,,475,76,81.5,0,213,6,0,73.4
2016-06-08 14:30:00,,,,,,325,76.6,81.5,0,258,3,0,73.6
2016-06-08 14:45:00,,,,,,350,76.6,80.9,0,227,3,0,73
2016-06-08 15:00:00,,,,,,264,77.4,81,0,290,3,0,73.4
2016-06-08 15:15:00,,,,,,336,77,80.7,0,199,3,0,73
2016-06-08 15:30:00,,,,,,254,77.2,80.9,0,158,6,0,73.2
2016-06-08 15:45:00,,,,,,237,76.4,80.6,0,194,5,0,72.7
2016-06-08 16:00:00,,,,,,231,75.6,80.5,0,170,3,0,72.3
2016-06-08 16:15:00,,,,,,270,73.7,81.4,0,213,8,0,72.4
2016-06-08 16:30:00,,,,,,154,77,80.6,0,190,7,0,72.9
2016-06-08 16:45:00,,,,,,138,81.7,78.9,0,120,4,0,72.9
2016-06-08 17:00:00,,,,,,83,83.3,78,0,144,3,0,72.6
2016-06-08 17:15:00,,,,,,68,85,77.6,0,84,3,0,72.8
2016-06-08 17:30:00,,,,,,44,86.6,77.3,0,77,3,0,73
2016-06-08 17:45:00,,,,,,13,87.9,76.8,0,90,2,0,73
2016-06-08 18:00:00,,,,,,2,88.3,76.4,0,135,3,0,72.7
2016-06-08 18:15:00,,,,,,0,89.1,76.3,0,52,3,0,72.9
2016-06-08 18:30:00,,,,,,0,88.6,76.3,0,57,4,0,72.7
2016-06-08 18:45:00,,,,,,0,88.5,76.4,0,56,3,0,72.8
2016-06-08 19:00:00,,,,,,0,87.9,76.7,0,66,4,0,72.9
2016-06-08 19:15:00,,,,,,0,87.2,76.8,0,128,2,0,72.7
2016-06-08 19:30:00,,,,,,0,86.9,77,0,186,2,0,72.8
2016-06-08 19:45:00,,,,,,0,86.9,77.1,0,97,7,0,72.9
2016-06-08 20:00:00,,,,,,0,87.3,77.1,0,67,3,0,73.1
2016-06-08 20:15:00,,,,,,0,87.6,77.1,0,96,4,1,73.1
2016-06-08 20:30:00,,,,,,0,89.2,76.9,0.02,73,4,0,73.5
2016-06-08 20:45:00,,,,,,0,91.4,76.4,0.01,115,3,0,73.7
2016-06-08 21:00:00,,,,,,0,93.1,76,0.01,93,3,0,73.8
2016-06-08 21:15:00,,,,,,0,94.1,75.9,0,88,2,0,74.1
2016-06-08 21:30:00,,,,,,0,94.5,75.9,0.03,223,2,0,74.2
2016-06-08 21:45:00,,,,,,0,94.4,75.8,0.02,248,3,0,74
2016-06-08 22:00:00,,,,,,0,94.5,75.6,0,217,8,0,73.9
2016-06-08 22:15:00,,,,,,0,94.9,75.7,0,227,7,0,74.1
2016-06-08 22:30:00,,,,,,0,94.9,76,0,142,3,0,74.4
2016-06-08 22:45:00,,,,,,0,95.1,76.1,0,145,3,0,74.6
2016-06-08 23:00:00,,,,,,0,94.9,76.2,0.03,162,3,0,74.6
2016-06-08 23:15:00,,,,,,0,94.4,76.2,0.02,272,4,0,74.4
2016-06-08 23:30:00,,,,,,0,94.6,76.1,0,278,2,0,74.4
2016-06-08 23:45:00,,,,,,0,94.5,75.9,0,142,2,0,74.2
2016-06-09 00:00:00,,,,,,0,94.2,76,0,230,4,0,74.2
2016-06-09 00:15:00,,,,,,0,93.5,76.2,0.02,156,4,0,74.2
2016-06-09 00:30:00,,,,,,0,93.8,76,0.01,252,3,0,74.1
2016-06-09 00:45:00,,,,,,0,94.7,76,0.01,210,4,0,74.3
2016-06-09 01:00:00,,,,,,0,94.6,76.1,0.01,241,4,0,74.4
2016-06-09 01:15:00,,,,,,0,93,76,0,245,6,0,73.8
2016-06-09 01:30:00,,,,,,0,93.8,75.8,0,105,4,0,73.9
2016-06-09 01:45:00,,,,,,0,94,75.7,0.01,156,6,0,73.8
2016-06-09 02:00:00,,,,,,0,93.1,75.5,0,242,7,0,73.3
2016-06-09 02:15:00,,,,,,0,93.4,75.8,0,175,4,0,73.7
2016-06-09 02:30:00,,,,,,0,92.4,76.1,0,234,4,0,73.7
2016-06-09 02:45:00,,,,,,0,91.8,76.1,0,201,4,0,73.5
2016-06-09 03:00:00,,,,,,0,88.2,76.4,0,220,7,0,72.7
2016-06-09 03:15:00,,,,,,0,87.4,76.3,0,173,3,0,72.3
2016-06-09 03:30:00,,,,,,0,89.2,76.2,0,169,6,1,72.8
2016-06-09 03:45:00,,,,,,0,88.5,76.4,0,224,6,0,72.8
2016-06-09 04:00:00,,,,,,0,86.7,76.9,0,224,5,1,72.7
2016-06-09 04:15:00,,,,,,0,84.8,77.4,0,269,9,0,72.5
2016-06-09 04:30:00,,,,,,0,85.7,77.6,0,218,5,0,73
2016-06-09 04:45:00,,,,,,0,84.7,77.3,0,261,5,0,72.4
2016-06-09 05:00:00,,,,,,0,85,77,0,201,13,0,72.2
2016-06-09 05:15:00,,,,,,0,85.7,76.2,0,255,4,0,71.6
2016-06-09 05:30:00,,,,,,0,86.3,75.9,0,203,3,0,71.5
2016-06-09 05:45:00,,,,,,0,87,75.7,0,227,3,0,71.6
2016-06-09 06:00:00,,,,,,0,86.3,75.7,0,232,3,0,71.3
2016-06-09 06:15:00,,,,,,0,84.3,76.1,0,237,3,0,71.1
2016-06-09 06:30:00,,,,,,0,84.1,76.4,0,234,2,0,71.3
2016-06-09 06:45:00,,,,,,1,84.6,76.3,0,249,4,0,71.4
2016-06-09 07:00:00,,,,,,9,83.8,76.6,0,266,3,0,71.4
2016-06-09 07:15:00,,,,,,20,82.9,76.7,0,275,4,0,71.2
2016-06-09 07:30:00,,,,,,31,83.4,77,0,190,2,0,71.6
2016-06-09 07:45:00,,,,,,39,83.2,77,0,234,2,0,71.6
2016-06-09 08:00:00,,,,,,38,83.2,77.4,0,218,2,0,72
2016-06-09 08:15:00,,,,,,36,82.7,77.3,0,176,2,0,71.7
2016-06-09 08:30:00,,,,,,106,81.2,78.1,0,261,1,0,72
2016-06-09 08:45:00,,,,,,184,81.8,78.7,0,208,2,0,72.8
2016-06-09 09:00:00,,,,,,243,80,79.7,0,247,1,0,73.1
2016-06-09 09:15:00,,,,,,337,78.5,80.4,0,91,2,0,73.2
2016-06-09 09:30:00,,,,,,483,76.4,81.6,0,237,0,0,73.6
2016-06-09 09:45:00,,,,,,524,73.9,83.3,0,259,1,0,74.3
2016-06-09 10:00:00,,,,,,340,78.9,82.9,0,348,1,0,75.8
2016-06-09 10:15:00,,,,,,497,75,84,0,217,0,0,75.4
2016-06-09 10:30:00,,,,,,455,73.6,84.4,0,276,2,0,75.3
2016-06-09 10:45:00,,,,,,406,76.5,84.5,0,264,0,0,76.5
2016-06-09 11:00:00,,,,,,541,73.6,84.7,0,268,1,0,75.5
2016-06-09 11:15:00,,,,,,604,71.7,85,0,271,1,0,75.1
2016-06-09 11:30:00,,,,,,454,73.2,85.2,0,218,2,0,75.9
2016-06-09 11:45:00,,,,,,509,73.7,84.5,0,240,3,0,75.4
2016-06-09 12:00:00,,,,,,644,74.2,85.2,0,271,1,0,76.3
2016-06-09 12:15:00,,,,,,827,69.5,87,0,42,3,0,76.1
2016-06-09 12:30:00,,,,,,776,68.9,87.3,0,153,3,0,76.1
2016-06-09 12:45:00,,,,,,742,72.2,86.2,0,186,6,0,76.4
2016-06-09 13:00:00,,,,,,700,69.9,86,0,149,7,1,75.3
2016-06-09 13:15:00,,,,,,757,71.6,84.9,0,179,5,0,74.9
2016-06-09 13:30:00,,,,,,754,69,85.2,0,172,5,1,74.1
2016-06-09 13:45:00,,,,,,725,70.7,85.2,0,121,4,0,74.9
2016-06-09 14:00:00,,,,,,698,70.9,85,0,190,7,1,74.7
2016-06-09 14:15:00,,,,,,639,72.2,85.2,0,180,6,0,75.5
2016-06-09 14:30:00,,,,,,597,70,85.3,0,203,4,0,74.7
2016-06-09 14:45:00,,,,,,510,69.8,85.2,0,162,5,0,74.5
2016-06-09 15:00:00,,,,,,598,70.7,84.8,0,228,5,0,74.5
2016-06-09 15:15:00,,,,,,379,70.7,84.5,0,231,4,0,74.2
2016-06-09 15:30:00,,,,,,218,71.6,84.2,0,214,5,0,74.3
2016-06-09 15:45:00,,,,,,180,71.6,83.9,0,159,4,0,74
2016-06-09 16:00:00,,,,,,194,72.1,83.5,0,176,2,0,73.8
2016-06-09 16:15:00,,,,,,173,72,83.6,0,259,5,0,73.8
2016-06-09 16:30:00,,,,,,213,74.6,83.1,0,245,3,0,74.4
2016-06-09 16:45:00,,,,,,160,74.3,82.6,0,165,5,0,73.8
2016-06-09 17:00:00,,,,,,95,76.4,81.5,0,200,3,0,73.5
2016-06-09 17:15:00,,,,,,61,77.4,80.7,0,197,10,0,73.1
2016-06-09 17:30:00,,,,,,37,77.8,80,0,169,4,0,72.6
2016-06-09 17:45:00,,,,,,16,80,79.5,0,173,4,0,72.9
2016-06-09 18:00:00,,,,,,2,81.8,79.2,0,76,2,0,73.2
2016-06-09 18:15:00,,,,,,0,82.8,79.1,0,128,2,0,73.5
2016-06-09 18:30:00,,,,,,0,83.1,78.8,0,173,2,0,73.3
2016-06-09 18:45:00,,,,,,0,83.2,78.6,0,193,5,0,73.1
2016-06-09 19:00:00,,,,,,0,82.5,78.8,0,204,2,0,73.1
2016-06-09 19:15:00,,,,,,0,83,78.7,0,292,3,0,73.2
2016-06-09 19:30:00,,,,,,0,83.2,78.5,0,261,3,0,73
2016-06-09 19:45:00,,,,,,0,83.1,78.5,0,259,2,0,73
2016-06-09 20:00:00,,,,,,0,82.9,78.4,0,234,2,0,72.8
2016-06-09 20:15:00,,,,,,0,82.6,78.3,0,144,3,0,72.6
2016-06-09 20:30:00,,,,,,0,83.1,78.2,0,224,2,0,72.7
2016-06-09 20:45:00,,,,,,0,83.5,78,0,264,2,0,72.7
2016-06-09 21:00:00,,,,,,0,83.1,78,0,247,1,0,72.5
2016-06-09 21:15:00,,,,,,0,82.9,78.1,0,197,1,0,72.5
2016-06-09 21:30:00,,,,,,0,82.9,78,0,230,2,0,72.5
2016-06-09 21:45:00,,,,,,0,82.4,77.9,0,144,2,0,72.2
2016-06-09 22:00:00,,,,,,0,82.4,77.7,0,192,1,0,72
2016-06-09 22:15:00,,,,,,0,82.3,77.7,0,240,1,0,72
2016-06-09 22:30:00,,,,,,0,82.2,77.8,0,210,2,0,72
2016-06-09 22:45:00,,,,,,0,81.9,77.7,0,220,1,0,71.8
2016-06-09 23:00:00,,,,,,0,81.3,77.8,0,242,1,0,71.7
2016-06-09 23:15:00,,,,,,0,80.8,77.9,0,264,0,0,71.6
2016-06-09 23:30:00,,,,,,0,80.7,77.9,0,264,0,0,71.6
2016-06-09 23:45:00,,,,,,0,81.7,77.6,0,258,0,0,71.6
2016-06-10 00:00:00,,,,,,0,82.6,77.3,0,256,1,0,71.7
2016-06-10 00:15:00,,,,,,0,82.6,77.3,0,241,1,0,71.7
2016-06-10 00:30:00,,,,,,0,84.3,77.1,0,231,0,0,72
2016-06-10 00:45:00,,,,,,0,85.1,77,0,231,0,0,72.2
2016-06-10 01:00:00,,,,,,0,85.8,77.2,0.02,310,2,0,72.7
2016-06-10 01:15:00,,,,,,0,87.9,77.1,0.13,266,1,0,73.2
2016-06-10 01:30:00,,,,,,0,90.6,76.3,0,255,0,0,73.3
2016-06-10 01:45:00,,,,,,0,91.6,75.8,0,248,2,0,73.2
2016-06-10 02:00:00,,,,,,0,91.8,75.7,0.13,217,1,0,73.1
2016-06-10 02:15:00,,,,,,0,93.5,75.6,0.16,251,2,0,73.6
2016-06-10 02:30:00,,,,,,0,93.5,76,0.01,240,2,0,74
2016-06-10 02:45:00,,,,,,0,92.8,76.2,0,128,1,0,73.9
2016-06-10 03:00:00,,,,,,0,93,76,0,234,1,0,73.8
2016-06-10 03:15:00,,,,,,0,93.3,76,0,258,2,0,73.9
2016-06-10 03:30:00,,,,,,0,92.3,76.4,0,193,2,0,74
2016-06-10 03:45:00,,,,,,0,91.8,76.4,0,197,1,0,73.8
2016-06-10 04:00:00,,,,,,0,91,76.4,0,220,1,0,73.6
2016-06-10 04:15:00,,,,,,0,87.8,76.4,0,259,1,0,72.5
2016-06-10 04:30:00,,,,,,0,88.1,76.2,0,264,0,0,72.4
2016-06-10 04:45:00,,,,,,0,88.2,76.4,0,207,2,0,72.7
2016-06-10 05:00:00,,,,,,0,87.9,76.5,0,166,1,0,72.7
2016-06-10 05:15:00,,,,,,0,86.5,77,0,182,1,0,72.7
2016-06-10 05:30:00,,,,,,0,88.2,76.3,0.13,206,10,0,72.6
2016-06-10 05:45:00,,,,,,0,91.8,74.8,0.01,211,3,0,72.2
2016-06-10 06:00:00,,,,,,0,93.8,75.1,0,224,2,0,73.2
2016-06-10 06:15:00,,,,,,0,94.4,76,0,234,2,0,74.2
2016-06-10 06:30:00,,,,,,0,94,76.4,0,225,4,0,74.5
2016-06-10 06:45:00,,,,,,0,93.2,76.6,0.12,220,3,0,74.5
2016-06-10 07:00:00,,,,,,16,93.2,75.8,0.07,244,5,0,73.7
2016-06-10 07:15:00,,,,,,60,93,76,0,237,3,0,73.8
2016-06-10 07:30:00,,,,,,74,91.5,76.5,0,261,2,0,73.8
2016-06-10 07:45:00,,,,,,75,90.5,76.9,0,223,3,0,73.9
2016-06-10 08:00:00,,,,,,100,89.7,77.4,0,245,5,0,74.1
2016-06-10 08:15:00,,,,,,123,89.2,77.7,0,231,3,0,74.3
2016-06-10 08:30:00,,,,,,111,86.9,78.2,0,221,2,0,74
2016-06-10 08:45:00,,,,,,120,85.6,78.6,0,187,2,0,74
2016-06-10 09:00:00,,,,,,97,84.7,78.9,0,201,2,0,74
2016-06-10 09:15:00,,,,,,182,86.8,78.5,0.05,272,2,0,74.3
2016-06-10 09:30:00,,,,,,537,86.1,79.5,0,182,4,0,75
2016-06-10 09:45:00,,,,,,278,85.5,79.9,0,214,7,1,75.2
2016-06-10 10:00:00,,,,,,514,87.3,79.3,0.01,190,3,0,75.2
2016-06-10 10:15:00,,,,,,682,81.1,81.3,0,173,6,0,75.1
2016-06-10 10:30:00,,,,,,799,77.4,82,0,160,6,0,74.4
2016-06-10 10:45:00,,,,,,426,78.6,81.7,0,220,6,1,74.5
2016-06-10 11:00:00,,,,,,515,79.7,80.9,0,203,5,1,74.2
2016-06-10 11:15:00,,,,,,567,77.4,81.6,0,168,6,0,74
2016-06-10 11:30:00,,,,,,526,77.3,82.4,0,228,8,0,74.7
2016-06-10 11:45:00,,,,,,325,77.9,82.1,0,208,5,0,74.7
2016-06-10 12:00:00,,,,,,298,77.9,81.3,0,201,7,1,73.9
2016-06-10 12:15:00,,,,,,293,80.4,80.5,0,201,8,1,74
2016-06-10 12:30:00,,,,,,289,79.6,80.6,0,213,6,1,73.8
2016-06-10 12:45:00,,,,,,309,81.8,80.3,0,173,3,0,74.3
2016-06-10 13:00:00,,,,,,258,82.6,80.3,0,180,6,0,74.6
2016-06-10 13:15:00,,,,,,303,82.1,80.3,0,213,7,0,74.4
2016-06-10 13:30:00,,,,,,385,81.2,80.8,0,179,7,1,74.6
2016-06-10 13:45:00,,,,,,298,80.6,80.7,0,227,5,1,74.3
2016-06-10 14:00:00,,,,,,268,81.4,80.7,0,168,7,0,74.6
2016-06-10 14:15:00,,,,,,266,79.6,81,0,153,3,0,74.2
2016-06-10 14:30:00,,,,,,235,79.2,80.8,0,228,9,1,73.9
2016-06-10 14:45:00,,,,,,200,79.4,80.6,0,117,5,0,73.8
2016-06-10 15:00:00,,,,,,271,79.8,80.9,0,273,2,0,74.2
2016-06-10 15:15:00,,,,,,277,77.8,81.9,0,208,2,0,74.4
2016-06-10 15:30:00,,,,,,220,78.1,81.8,0,210,4,0,74.5
2016-06-10 15:45:00,,,,,,240,76.4,81.8,0,190,5,0,73.8
2016-06-10 16:00:00,,,,,,196,76.3,81.9,0,213,4,0,73.9
2016-06-10 16:15:00,,,,,,131,77.6,81.2,0,207,3,0,73.7
2016-06-10 16:30:00,,,,,,138,79.3,80.8,0,223,3,0,73.9
2016-06-10 16:45:00,,,,,,107,79.2,80.2,0,237,3,0,73.3
2016-06-10 17:00:00,,,,,,90,80.4,80.1,0,231,5,0,73.6
2016-06-10 17:15:00,,,,,,62,80.4,79.9,0,213,3,0,73.4
2016-06-10 17:30:00,,,,,,38,80.7,79.7,0,93,3,0,73.3
2016-06-10 17:45:00,,,,,,12,79.7,79.3,0,204,3,0,72.6
2016-06-10 18:00:00,,,,,,2,80.3,79.2,0,211,9,0,72.7
2016-06-10 18:15:00,,,,,,0,81.6,78.9,0,288,2,0,72.9
2016-06-10 18:30:00,,,,,,0,82.3,78.7,0,237,2,0,72.9
2016-06-10 18:45:00,,,,,,0,82.1,78.4,0,256,2,0,72.6
2016-06-10 19:00:00,,,,,,0,82.4,78.3,0,237,1,0,72.6
2016-06-10 19:15:00,,,,,,0,83,78.3,0,192,4,0,72.8
2016-06-10 19:30:00,,,,,,0,83.4,78.5,0,266,1,0,73.1
2016-06-10 19:45:00,,,,,,0,83.6,78.4,0,227,1,0,73.1
2016-06-10 20:00:00,,,,,,0,84.1,78.4,0,247,3,0,73.3
2016-06-10 20:15:00,,,,,,0,84.4,78.3,0,213,2,0,73.3
2016-06-10 20:30:00,,,,,,0,85,78.2,0,221,2,0,73.4
2016-06-10 20:45:00,,,,,,0,84.3,78.5,0,216,2,0,73.4
2016-06-10 21:00:00,,,,,,0,84,78.4,0,175,3,0,73.2
2016-06-10 21:15:00,,,,,,0,83.3,78.6,0,201,5,0,73.2
2016-06-10 21:30:00,,,,,,0,84.3,78.3,0,168,2,0,73.2
2016-06-10 21:45:00,,,,,,0,84.4,78.5,0,225,4,0,73.5
2016-06-10 22:00:00,,,,,,0,85.7,78,0,207,4,0,73.4
2016-06-10 22:15:00,,,,,,0,85.6,77.8,0,241,2,0,73.2
2016-06-10 22:30:00,,,,,,0,89.2,77.8,0.13,111,6,0,74.4
2016-06-10 22:45:00,,,,,,0,93.1,76.7,0.61,197,3,0,74.5
2016-06-10 23:00:00,,,,,,0,94.9,76.4,0.18,134,5,1,74.8
2016-06-10 23:15:00,,,,,,0,95.9,76.4,0.1,177,10,1,75.1
2016-06-10 23:30:00,,,,,,0,96.2,76.3,0.01,169,4,0,75.1
2016-06-10 23:45:00,,,,,,0,96.5,76.1,0,214,3,0,75
2016-06-11 00:00:00,,,,,,0,96.8,76.1,0,134,4,0,75.1
2016-06-11 00:15:00,,,,,,0,96.9,76,0,211,3,0,75
2016-06-11 00:30:00,,,,,,0,97.3,76,0,136,3,0,75.2
2016-06-11 00:45:00,,,,,,0,97.1,76,0,183,2,0,75.1
2016-06-11 01:00:00,,,,,,0,97.4,76,0,196,4,0,75.2
2016-06-11 01:15:00,,,,,,0,97.4,76,0,196,1,0,75.2
2016-06-11 01:30:00,,,,,,0,97.3,76,0,81,2,0,75.2
2016-06-11 01:45:00,,,,,,0,97.5,75.9,0,177,2,0,75.1
2016-06-11 02:00:00,,,,,,0,97.2,75.9,0,197,3,0,75
2016-06-11 02:15:00,,,,,,0,96.9,75.7,0,218,7,1,74.7
2016-06-11 02:30:00,,,,,,0,96.9,75.9,0,244,4,1,74.9
2016-06-11 02:45:00,,,,,,0,96.9,76.3,0,227,9,1,75.3
2016-06-11 03:00:00,,,,,,0,96.8,76.2,0.01,163,6,1,75.2
2016-06-11 03:15:00,,,,,,0,96,75.8,0,216,8,1,74.6
2016-06-11 03:30:00,,,,,,0,96,76,0,132,10,1,74.7
2016-06-11 03:45:00,,,,,,0,95.8,76.1,0,159,4,0,74.8
2016-06-11 04:00:00,,,,,,0,95,75.9,0,129,3,0,74.3
2016-06-11 04:15:00,,,,,,0,94.8,75.9,0,160,6,0,74.3
2016-06-11 04:30:00,,,,,,0,94.9,76.2,0,148,4,0,74.6
2016-06-11 04:45:00,,,,,,0,94.6,76.3,0,194,6,0,74.6
2016-06-11 05:00:00,,,,,,0,94.4,76.3,0,141,3,0,74.5
2016-06-11 05:15:00,,,,,,0,94.2,76.4,0,117,4,0,74.6
2016-06-11 05:30:00,,,,,,0,93.9,76.3,0,103,6,0,74.4
2016-06-11 05:45:00,,,,,,0,94,76.3,0,129,6,0,74.4
2016-06-11 06:00:00,,,,,,0,93.5,76.2,0,155,6,0,74.2
2016-06-11 06:15:00,,,,,,0,92.9,76.3,0,252,3,0,74.1
2016-06-11 06:30:00,,,,,,0,92.4,76.6,0,175,4,0,74.2
2016-06-11 06:45:00,,,,,,1,92.4,76.6,0,177,3,0,74.2
2016-06-11 07:00:00,,,,,,5,92.1,76.8,0,194,3,0,74.3
2016-06-11 07:15:00,,,,,,16,91.7,76.9,0,193,5,0,74.3
2016-06-11 07:30:00,,,,,,30,91.4,77.1,0,204,3,0,74.4
2016-06-11 07:45:00,,,,,,81,90.2,77.4,0,84,4,0,74.3
2016-06-11 08:00:00,,,,,,103,88.9,78.1,0,115,3,0,74.6
2016-06-11 08:15:00,,,,,,119,87.8,78.6,0,196,2,0,74.7
2016-06-11 08:30:00,,,,,,157,87.1,78.9,0,338,4,0,74.8
2016-06-11 08:45:00,,,,,,113,87,79.3,0,38,2,0,75.1
2016-06-11 09:00:00,,,,,,105,86.4,79.5,0,235,3,0,75.1
2016-06-11 09:15:00,,,,,,310,84.3,80.2,0,265,3,0,75.1
2016-06-11 09:30:00,,,,,,472,79,82,0,94,3,0,75
2016-06-11 09:45:00,,,,,,408,77.6,82.7,0,158,4,0,75.1
2016-06-11 10:00:00,,,,,,635,74.5,83.1,0,234,6,0,74.3
2016-06-11 10:15:00,,,,,,581,75,83.8,0,184,3,0,75.2
2016-06-11 10:30:00,,,,,,649,75.5,84,0,217,3,0,75.6
2016-06-11 10:45:00,,,,,,710,72.9,84.6,0,153,4,0,75.2
2016-06-11 11:00:00,,,,,,743,73.7,85.2,0,180,3,0,76.1
2016-06-11 11:15:00,,,,,,727,71.7,86.1,0,261,2,0,76.1
2016-06-11 11:30:00,,,,,,781,72.6,86.3,0,227,1,0,76.7
2016-06-11 11:45:00,,,,,,794,71.4,86.9,0,206,2,0,76.8
2016-06-11 12:00:00,,,,,,817,71.1,87.1,0,201,2,0,76.8
2016-06-11 12:15:00,,,,,,826,70.1,87.7,0,136,4,0,77
2016-06-11 12:30:00,,,,,,784,68.3,87.8,0,210,1,0,76.3
2016-06-11 12:45:00,,,,,,693,69.2,87.5,0,210,1,0,76.4
2016-06-11 13:00:00,,,,,,787,68.6,87.7,0,204,1,0,76.4
2016-06-11 13:15:00,,,,,,798,67.1,88,0,204,1,0,76
2016-06-11 13:30:00,,,,,,757,68.1,87.6,0,217,2,0,76.1
2016-06-11 13:45:00,,,,,,747,68.8,87.2,0,151,4,0,76
2016-06-11 14:00:00,,,,,,702,67.2,87.3,0,127,1,0,75.4
2016-06-11 14:15:00,,,,,,620,69.6,86.6,0,272,1,0,75.7
2016-06-11 14:30:00,,,,,,671,68.1,87.1,0,221,1,0,75.6
2016-06-11 14:45:00,,,,,,643,70.6,86.6,0,144,2,0,76.2
2016-06-11 15:00:00,,,,,,665,64.2,87.7,0,160,3,0,74.4
2016-06-11 15:15:00,,,,,,557,64.8,87.7,0,192,1,0,74.7
2016-06-11 15:30:00,,,,,,280,67.9,86.1,0,255,4,0,74.5
2016-06-11 15:45:00,,,,,,221,69.6,85.6,0,214,5,0,74.8
2016-06-11 16:00:00,,,,,,242,67.8,85.8,0,197,2,0,74.2
2016-06-11 16:15:00,,,,,,213,70.4,85.3,0,218,4,0,74.8
2016-06-11 16:30:00,,,,,,298,68.3,86.4,0,180,1,0,75
2016-06-11 16:45:00,,,,,,187,70.1,85.3,0,221,3,0,74.7
2016-06-11 17:00:00,,,,,,156,71.6,84.3,0,331,4,0,74.4
2016-06-11 17:15:00,,,,,,130,70.9,83.8,0,258,2,0,73.6
2016-06-11 17:30:00,,,,,,54,73.7,82.8,0,258,2,0,73.7
2016-06-11 17:45:00,,,,,,26,75.9,81.6,0,278,1,0,73.4
2016-06-11 18:00:00,,,,,,5,79.4,80.3,0,278,0,0,73.5
2016-06-11 18:15:00,,,,,,0,80.7,79.3,0,278,1,0,73
2016-06-11 18:30:00,,,,,,0,83.3,79.1,0,278,0,0,73.7
2016-06-11 18:45:00,,,,,,0,81.4,78.8,0,278,1,0,72.7
2016-06-11 19:00:00,,,,,,0,79.3,79,0,262,1,0,72.2
2016-06-11 19:15:00,,,,,,0,79,78.9,0,261,1,0,72
2016-06-11 19:30:00,,,,,,0,78.1,78.8,0,242,2,0,71.5
2016-06-11 19:45:00,,,,,,0,79.9,78.8,0,264,1,0,72.2
2016-06-11 20:00:00,,,,,,0,80.5,78.5,0,264,0,0,72.1
2016-06-11 20:15:00,,,,,,0,80.8,78.4,0,264,1,0,72.1
2016-06-11 20:30:00,,,,,,0,81.7,78.3,0,264,0,0,72.3
2016-06-11 20:45:00,,,,,,0,81.5,78.1,0,218,1,0,72.1
2016-06-11 21:00:00,,,,,,0,81.3,78.2,0,193,0,0,72.1
2016-06-11 21:15:00,,,,,,0,81.6,78.5,0,196,1,0,72.5
2016-06-11 21:30:00,,,,,,0,82.3,78.5,0,292,0,0,72.7
2016-06-11 21:45:00,,,,,,0,83,78.5,0,265,0,0,73
