ASPA_solar_rad,Unnamed: 1
2015-07-26 13:45:00,325
2015-07-26 14:00:00,201
2015-07-26 14:15:00,163
2015-07-26 14:30:00,260
2015-07-26 14:45:00,97
2015-07-26 15:00:00,142
2015-07-26 15:15:00,249
2015-07-26 15:30:00,207
2015-07-26 15:45:00,118
2015-07-26 16:00:00,73
2015-07-26 16:15:00,68
2015-07-26 16:30:00,85
2015-07-26 16:45:00,69
2015-07-26 17:00:00,30
2015-07-26 17:15:00,52
2015-07-26 17:30:00,42
2015-07-26 17:45:00,20
2015-07-26 18:00:00,6
2015-07-26 18:15:00,0
2015-07-26 18:30:00,0
2015-07-26 18:45:00,0
2015-07-26 19:00:00,0
2015-07-26 19:15:00,0
2015-07-26 19:30:00,0
2015-07-26 19:45:00,0
2015-07-26 20:00:00,0
2015-07-26 20:15:00,0
2015-07-26 20:30:00,0
2015-07-26 20:45:00,0
2015-07-26 21:00:00,0
2015-07-26 21:15:00,0
2015-07-26 21:30:00,0
2015-07-26 21:45:00,0
2015-07-26 22:00:00,0
2015-07-26 22:15:00,0
2015-07-26 22:30:00,0
2015-07-26 22:45:00,0
2015-07-26 23:00:00,0
2015-07-26 23:15:00,0
2015-07-26 23:30:00,0
2015-07-26 23:45:00,0
2015-07-27 00:00:00,0
2015-07-27 00:15:00,0
2015-07-27 00:30:00,0
2015-07-27 00:45:00,0
2015-07-27 01:00:00,0
2015-07-27 01:15:00,0
2015-07-27 01:30:00,0
2015-07-27 01:45:00,0
2015-07-27 02:00:00,0
2015-07-27 02:15:00,0
2015-07-27 02:30:00,0
2015-07-27 02:45:00,0
2015-07-27 03:00:00,0
2015-07-27 03:15:00,0
2015-07-27 03:30:00,0
2015-07-27 03:45:00,0
2015-07-27 04:00:00,0
2015-07-27 04:15:00,0
2015-07-27 04:30:00,0
2015-07-27 04:45:00,0
2015-07-27 05:00:00,0
2015-07-27 05:15:00,0
2015-07-27 05:30:00,0
2015-07-27 05:45:00,0
2015-07-27 06:00:00,0
2015-07-27 06:15:00,0
2015-07-27 06:30:00,0
2015-07-27 06:45:00,0
2015-07-27 07:00:00,10
2015-07-27 07:15:00,26
2015-07-27 07:30:00,124
2015-07-27 07:45:00,185
2015-07-27 08:00:00,108
2015-07-27 08:15:00,97
2015-07-27 08:30:00,51
2015-07-27 08:45:00,153
2015-07-27 09:00:00,151
2015-07-27 09:15:00,210
2015-07-27 09:30:00,149
2015-07-27 09:45:00,202
2015-07-27 10:00:00,267
2015-07-27 10:15:00,267
2015-07-27 10:30:00,210
2015-07-27 10:45:00,270
2015-07-27 11:00:00,263
2015-07-27 11:15:00,311
2015-07-27 11:30:00,287
2015-07-27 11:45:00,292
2015-07-27 12:00:00,348
2015-07-27 12:15:00,400
2015-07-27 12:30:00,305
2015-07-27 12:45:00,244
2015-07-27 13:00:00,310
2015-07-27 13:15:00,125
2015-07-27 13:30:00,237
2015-07-27 13:45:00,292
2015-07-27 14:00:00,217
2015-07-27 14:15:00,349
2015-07-27 14:30:00,168
2015-07-27 14:45:00,213
2015-07-27 15:00:00,251
2015-07-27 15:15:00,131
2015-07-27 15:30:00,205
2015-07-27 15:45:00,224
2015-07-27 16:00:00,147
2015-07-27 16:15:00,108
2015-07-27 16:30:00,130
2015-07-27 16:45:00,92
2015-07-27 17:00:00,65
2015-07-27 17:15:00,95
2015-07-27 17:30:00,28
2015-07-27 17:45:00,34
2015-07-27 18:00:00,14
2015-07-27 18:15:00,0
2015-07-27 18:30:00,0
2015-07-27 18:45:00,0
2015-07-27 19:00:00,0
2015-07-27 19:15:00,0
2015-07-27 19:30:00,0
2015-07-27 19:45:00,0
2015-07-27 20:00:00,0
2015-07-27 20:15:00,0
2015-07-27 20:30:00,0
2015-07-27 20:45:00,0
2015-07-27 21:00:00,0
2015-07-27 21:15:00,0
2015-07-27 21:30:00,0
2015-07-27 21:45:00,0
2015-07-27 22:00:00,0
2015-07-27 22:15:00,0
2015-07-27 22:30:00,0
2015-07-27 22:45:00,0
2015-07-27 23:00:00,0
2015-07-27 23:15:00,0
2015-07-27 23:30:00,0
2015-07-27 23:45:00,0
2015-07-28 00:00:00,0
2015-07-28 00:15:00,0
2015-07-28 00:30:00,0
2015-07-28 00:45:00,0
2015-07-28 01:00:00,0
2015-07-28 01:15:00,0
2015-07-28 01:30:00,0
2015-07-28 01:45:00,0
2015-07-28 02:00:00,0
2015-07-28 02:15:00,0
2015-07-28 02:30:00,0
2015-07-28 02:45:00,0
2015-07-28 03:00:00,0
2015-07-28 03:15:00,0
2015-07-28 03:30:00,0
2015-07-28 03:45:00,0
2015-07-28 04:00:00,0
2015-07-28 04:15:00,0
2015-07-28 04:30:00,0
2015-07-28 04:45:00,0
2015-07-28 05:00:00,0
2015-07-28 05:15:00,0
2015-07-28 05:30:00,0
2015-07-28 05:45:00,0
2015-07-28 06:00:00,0
2015-07-28 06:15:00,0
2015-07-28 06:30:00,0
2015-07-28 06:45:00,1
2015-07-28 07:00:00,17
2015-07-28 07:15:00,37
2015-07-28 07:30:00,59
2015-07-28 07:45:00,63
2015-07-28 08:00:00,86
2015-07-28 08:15:00,135
2015-07-28 08:30:00,150
2015-07-28 08:45:00,185
2015-07-28 09:00:00,234
2015-07-28 09:15:00,263
2015-07-28 09:30:00,332
2015-07-28 09:45:00,268
2015-07-28 10:00:00,199
2015-07-28 10:15:00,249
2015-07-28 10:30:00,470
2015-07-28 10:45:00,309
2015-07-28 11:00:00,342
2015-07-28 11:15:00,327
2015-07-28 11:30:00,312
2015-07-28 11:45:00,519
2015-07-28 12:00:00,384
2015-07-28 12:15:00,307
2015-07-28 12:30:00,427
2015-07-28 12:45:00,299
2015-07-28 13:00:00,399
2015-07-28 13:15:00,277
2015-07-28 13:30:00,344
2015-07-28 13:45:00,339
2015-07-28 14:00:00,252
2015-07-28 14:15:00,307
2015-07-28 14:30:00,255
2015-07-28 14:45:00,342
2015-07-28 15:00:00,251
2015-07-28 15:15:00,199
2015-07-28 15:30:00,233
2015-07-28 15:45:00,219
2015-07-28 16:00:00,166
2015-07-28 16:15:00,133
2015-07-28 16:30:00,161
2015-07-28 16:45:00,135
2015-07-28 17:00:00,78
2015-07-28 17:15:00,53
2015-07-28 17:30:00,29
2015-07-28 17:45:00,28
2015-07-28 18:00:00,17
2015-07-28 18:15:00,1
2015-07-28 18:30:00,0
2015-07-28 18:45:00,0
2015-07-28 19:00:00,0
2015-07-28 19:15:00,0
2015-07-28 19:30:00,0
2015-07-28 19:45:00,0
2015-07-28 20:00:00,0
2015-07-28 20:15:00,0
2015-07-28 20:30:00,0
2015-07-28 20:45:00,0
2015-07-28 21:00:00,0
2015-07-28 21:15:00,0
2015-07-28 21:30:00,0
2015-07-28 21:45:00,0
2015-07-28 22:00:00,0
2015-07-28 22:15:00,0
2015-07-28 22:30:00,0
2015-07-28 22:45:00,0
2015-07-28 23:00:00,0
2015-07-28 23:15:00,0
2015-07-28 23:30:00,0
2015-07-28 23:45:00,0
2015-07-29 00:00:00,0
2015-07-29 00:15:00,0
2015-07-29 00:30:00,0
2015-07-29 00:45:00,0
2015-07-29 01:00:00,0
2015-07-29 01:15:00,0
2015-07-29 01:30:00,0
2015-07-29 01:45:00,0
2015-07-29 02:00:00,0
2015-07-29 02:15:00,0
2015-07-29 02:30:00,0
2015-07-29 02:45:00,0
2015-07-29 03:00:00,0
2015-07-29 03:15:00,0
2015-07-29 03:30:00,0
2015-07-29 03:45:00,0
2015-07-29 04:00:00,0
2015-07-29 04:15:00,0
2015-07-29 04:30:00,0
2015-07-29 04:45:00,0
2015-07-29 05:00:00,0
2015-07-29 05:15:00,0
2015-07-29 05:30:00,0
2015-07-29 05:45:00,0
2015-07-29 06:00:00,0
2015-07-29 06:15:00,0
2015-07-29 06:30:00,0
2015-07-29 06:45:00,0
2015-07-29 07:00:00,15
2015-07-29 07:15:00,25
2015-07-29 07:30:00,30
2015-07-29 07:45:00,58
2015-07-29 08:00:00,76
2015-07-29 08:15:00,116
2015-07-29 08:30:00,145
2015-07-29 08:45:00,141
2015-07-29 09:00:00,166
2015-07-29 09:15:00,491
2015-07-29 09:30:00,168
2015-07-29 09:45:00,657
2015-07-29 10:00:00,509
2015-07-29 10:15:00,259
2015-07-29 10:30:00,183
2015-07-29 10:45:00,727
2015-07-29 11:00:00,305
2015-07-29 11:15:00,695
2015-07-29 11:30:00,452
2015-07-29 11:45:00,467
2015-07-29 12:00:00,223
2015-07-29 12:15:00,274
2015-07-29 12:30:00,554
2015-07-29 12:45:00,410
2015-07-29 13:00:00,288
2015-07-29 13:15:00,287
2015-07-29 13:30:00,290
2015-07-29 13:45:00,233
2015-07-29 14:00:00,174
2015-07-29 14:15:00,212
2015-07-29 14:30:00,210
2015-07-29 14:45:00,222
2015-07-29 15:00:00,163
2015-07-29 15:15:00,106
2015-07-29 15:30:00,102
2015-07-29 15:45:00,145
2015-07-29 16:00:00,96
2015-07-29 16:15:00,62
2015-07-29 16:30:00,52
2015-07-29 16:45:00,65
2015-07-29 17:00:00,69
2015-07-29 17:15:00,50
2015-07-29 17:30:00,39
2015-07-29 17:45:00,24
2015-07-29 18:00:00,8
2015-07-29 18:15:00,1
2015-07-29 18:30:00,0
2015-07-29 18:45:00,0
2015-07-29 19:00:00,0
2015-07-29 19:15:00,0
2015-07-29 19:30:00,0
2015-07-29 19:45:00,0
2015-07-29 20:00:00,0
2015-07-29 20:15:00,0
2015-07-29 20:30:00,0
2015-07-29 20:45:00,0
2015-07-29 21:00:00,0
2015-07-29 21:15:00,0
2015-07-29 21:30:00,0
2015-07-29 21:45:00,0
2015-07-29 22:00:00,0
2015-07-29 22:15:00,0
2015-07-29 22:30:00,0
2015-07-29 22:45:00,0
2015-07-29 23:00:00,0
2015-07-29 23:15:00,0
2015-07-29 23:30:00,0
2015-07-29 23:45:00,0
2015-07-30 00:00:00,0
2015-07-30 00:15:00,0
2015-07-30 00:30:00,0
2015-07-30 00:45:00,0
2015-07-30 01:00:00,0
2015-07-30 01:15:00,0
2015-07-30 01:30:00,0
2015-07-30 01:45:00,0
2015-07-30 02:00:00,0
2015-07-30 02:15:00,0
2015-07-30 02:30:00,0
2015-07-30 02:45:00,0
2015-07-30 03:00:00,0
2015-07-30 03:15:00,0
2015-07-30 03:30:00,0
2015-07-30 03:45:00,0
2015-07-30 04:00:00,0
2015-07-30 04:15:00,0
2015-07-30 04:30:00,0
2015-07-30 04:45:00,0
2015-07-30 05:00:00,0
2015-07-30 05:15:00,0
2015-07-30 05:30:00,0
2015-07-30 05:45:00,0
2015-07-30 06:00:00,0
2015-07-30 06:15:00,0
2015-07-30 06:30:00,0
2015-07-30 06:45:00,0
2015-07-30 07:00:00,1
2015-07-30 07:15:00,9
2015-07-30 07:30:00,18
2015-07-30 07:45:00,20
2015-07-30 08:00:00,36
2015-07-30 08:15:00,65
2015-07-30 08:30:00,83
2015-07-30 08:45:00,89
2015-07-30 09:00:00,89
2015-07-30 09:15:00,106
2015-07-30 09:30:00,124
2015-07-30 09:45:00,239
2015-07-30 10:00:00,292
2015-07-30 10:15:00,290
2015-07-30 10:30:00,722
2015-07-30 10:45:00,536
2015-07-30 11:00:00,592
2015-07-30 11:15:00,351
2015-07-30 11:30:00,328
2015-07-30 11:45:00,321
2015-07-30 12:00:00,134
2015-07-30 12:15:00,207
2015-07-30 12:30:00,163
2015-07-30 12:45:00,144
2015-07-30 13:00:00,194
2015-07-30 13:15:00,371
2015-07-30 13:30:00,195
2015-07-30 13:45:00,177
2015-07-30 14:00:00,131
2015-07-30 14:15:00,152
2015-07-30 14:30:00,111
2015-07-30 14:45:00,147
2015-07-30 15:00:00,150
2015-07-30 15:15:00,78
2015-07-30 15:30:00,62
2015-07-30 15:45:00,59
2015-07-30 16:00:00,52
2015-07-30 16:15:00,51
2015-07-30 16:30:00,46
2015-07-30 16:45:00,28
2015-07-30 17:00:00,41
2015-07-30 17:15:00,20
2015-07-30 17:30:00,12
2015-07-30 17:45:00,3
2015-07-30 18:00:00,0
2015-07-30 18:15:00,0
2015-07-30 18:30:00,0
2015-07-30 18:45:00,0
2015-07-30 19:00:00,0
2015-07-30 19:15:00,0
2015-07-30 19:30:00,0
2015-07-30 19:45:00,0
2015-07-30 20:00:00,0
2015-07-30 20:15:00,0
2015-07-30 20:30:00,0
2015-07-30 20:45:00,0
2015-07-30 21:00:00,0
2015-07-30 21:15:00,0
2015-07-30 21:30:00,0
2015-07-30 21:45:00,0
2015-07-30 22:00:00,0
2015-07-30 22:15:00,0
2015-07-30 22:30:00,0
2015-07-30 22:45:00,0
2015-07-30 23:00:00,0
2015-07-30 23:15:00,0
2015-07-30 23:30:00,0
2015-07-30 23:45:00,0
2015-07-31 00:00:00,0
2015-07-31 00:15:00,0
2015-07-31 00:30:00,0
2015-07-31 00:45:00,0
2015-07-31 01:00:00,0
2015-07-31 01:15:00,0
2015-07-31 01:30:00,0
2015-07-31 01:45:00,0
2015-07-31 02:00:00,0
2015-07-31 02:15:00,0
2015-07-31 02:30:00,0
2015-07-31 02:45:00,0
2015-07-31 03:00:00,0
2015-07-31 03:15:00,0
2015-07-31 03:30:00,0
2015-07-31 03:45:00,0
2015-07-31 04:00:00,0
2015-07-31 04:15:00,0
2015-07-31 04:30:00,0
2015-07-31 04:45:00,0
2015-07-31 05:00:00,0
2015-07-31 05:15:00,0
2015-07-31 05:30:00,0
2015-07-31 05:45:00,0
2015-07-31 06:00:00,0
2015-07-31 06:15:00,0
2015-07-31 06:30:00,0
2015-07-31 06:45:00,0
2015-07-31 07:00:00,3
2015-07-31 07:15:00,8
2015-07-31 07:30:00,18
2015-07-31 07:45:00,31
2015-07-31 08:00:00,43
2015-07-31 08:15:00,52
2015-07-31 08:30:00,61
2015-07-31 08:45:00,83
2015-07-31 09:00:00,67
2015-07-31 09:15:00,124
2015-07-31 09:30:00,120
2015-07-31 09:45:00,91
2015-07-31 10:00:00,101
2015-07-31 10:15:00,194
2015-07-31 10:30:00,234
2015-07-31 10:45:00,301
2015-07-31 11:00:00,101
2015-07-31 11:15:00,217
2015-07-31 11:30:00,235
2015-07-31 11:45:00,194
2015-07-31 12:00:00,276
2015-07-31 12:15:00,279
2015-07-31 12:30:00,281
2015-07-31 12:45:00,278
2015-07-31 13:00:00,262
2015-07-31 13:15:00,234
2015-07-31 13:30:00,147
2015-07-31 13:45:00,173
2015-07-31 14:00:00,167
2015-07-31 14:15:00,196
2015-07-31 14:30:00,279
2015-07-31 14:45:00,360
2015-07-31 15:00:00,131
2015-07-31 15:15:00,145
2015-07-31 15:30:00,43
2015-07-31 15:45:00,103
2015-07-31 16:00:00,177
2015-07-31 16:15:00,191
2015-07-31 16:30:00,47
2015-07-31 16:45:00,50
2015-07-31 17:00:00,36
2015-07-31 17:15:00,30
2015-07-31 17:30:00,10
2015-07-31 17:45:00,12
2015-07-31 18:00:00,1
2015-07-31 18:15:00,0
2015-07-31 18:30:00,0
2015-07-31 18:45:00,0
2015-07-31 19:00:00,0
2015-07-31 19:15:00,0
2015-07-31 19:30:00,0
2015-07-31 19:45:00,0
2015-07-31 20:00:00,0
2015-07-31 20:15:00,0
2015-07-31 20:30:00,0
2015-07-31 20:45:00,0
2015-07-31 21:00:00,0
2015-07-31 21:15:00,0
2015-07-31 21:30:00,0
2015-07-31 21:45:00,0
2015-07-31 22:00:00,0
2015-07-31 22:15:00,0
2015-07-31 22:30:00,0
2015-07-31 22:45:00,0
2015-07-31 23:00:00,0
2015-07-31 23:15:00,0
2015-07-31 23:30:00,0
2015-07-31 23:45:00,0
2015-08-01 00:00:00,0
2015-08-01 00:15:00,0
2015-08-01 00:30:00,0
2015-08-01 00:45:00,0
2015-08-01 01:00:00,0
2015-08-01 01:15:00,0
2015-08-01 01:30:00,0
2015-08-01 01:45:00,0
2015-08-01 02:00:00,0
2015-08-01 02:15:00,0
2015-08-01 02:30:00,0
2015-08-01 02:45:00,0
2015-08-01 03:00:00,0
2015-08-01 03:15:00,0
2015-08-01 03:30:00,0
2015-08-01 03:45:00,0
2015-08-01 04:00:00,0
2015-08-01 04:15:00,0
2015-08-01 04:30:00,0
2015-08-01 04:45:00,0
2015-08-01 05:00:00,0
2015-08-01 05:15:00,0
2015-08-01 05:30:00,0
2015-08-01 05:45:00,0
2015-08-01 06:00:00,0
2015-08-01 06:15:00,0
2015-08-01 06:30:00,0
2015-08-01 06:45:00,0
2015-08-01 07:00:00,7
2015-08-01 07:15:00,17
2015-08-01 07:30:00,28
2015-08-01 07:45:00,31
2015-08-01 08:00:00,63
2015-08-01 08:15:00,46
2015-08-01 08:30:00,86
2015-08-01 08:45:00,133
2015-08-01 09:00:00,94
2015-08-01 09:15:00,175
2015-08-01 09:30:00,250
2015-08-01 09:45:00,437
2015-08-01 10:00:00,347
2015-08-01 10:15:00,353
2015-08-01 10:30:00,505
2015-08-01 10:45:00,448
2015-08-01 11:00:00,421
2015-08-01 11:15:00,509
2015-08-01 11:30:00,365
2015-08-01 11:45:00,541
2015-08-01 12:00:00,542
2015-08-01 12:15:00,453
2015-08-01 12:30:00,844
2015-08-01 12:45:00,839
2015-08-01 13:00:00,866
2015-08-01 13:15:00,836
2015-08-01 13:30:00,828
2015-08-01 13:45:00,812
2015-08-01 14:00:00,778
2015-08-01 14:15:00,750
2015-08-01 14:30:00,678
2015-08-01 14:45:00,643
2015-08-01 15:00:00,651
2015-08-01 15:15:00,420
2015-08-01 15:30:00,362
2015-08-01 15:45:00,472
2015-08-01 16:00:00,259
2015-08-01 16:15:00,152
2015-08-01 16:30:00,118
2015-08-01 16:45:00,147
2015-08-01 17:00:00,92
2015-08-01 17:15:00,42
2015-08-01 17:30:00,41
2015-08-01 17:45:00,10
2015-08-01 18:00:00,8
2015-08-01 18:15:00,0
2015-08-01 18:30:00,0
2015-08-01 18:45:00,0
2015-08-01 19:00:00,0
2015-08-01 19:15:00,0
2015-08-01 19:30:00,0
2015-08-01 19:45:00,0
2015-08-01 20:00:00,0
2015-08-01 20:15:00,0
2015-08-01 20:30:00,0
2015-08-01 20:45:00,0
2015-08-01 21:00:00,0
2015-08-01 21:15:00,0
2015-08-01 21:30:00,0
2015-08-01 21:45:00,0
2015-08-01 22:00:00,0
2015-08-01 22:15:00,0
2015-08-01 22:30:00,0
2015-08-01 22:45:00,0
2015-08-01 23:00:00,0
2015-08-01 23:15:00,0
2015-08-01 23:30:00,0
2015-08-01 23:45:00,0
2015-08-02 00:00:00,0
2015-08-02 00:15:00,0
2015-08-02 00:30:00,0
2015-08-02 00:45:00,0
2015-08-02 01:00:00,0
2015-08-02 01:15:00,0
2015-08-02 01:30:00,0
2015-08-02 01:45:00,0
2015-08-02 02:00:00,0
2015-08-02 02:15:00,0
2015-08-02 02:30:00,0
2015-08-02 02:45:00,0
2015-08-02 03:00:00,0
2015-08-02 03:15:00,0
2015-08-02 03:30:00,0
2015-08-02 03:45:00,0
2015-08-02 04:00:00,0
2015-08-02 04:15:00,0
2015-08-02 04:30:00,0
2015-08-02 04:45:00,0
2015-08-02 05:00:00,0
2015-08-02 05:15:00,0
2015-08-02 05:30:00,0
2015-08-02 05:45:00,0
2015-08-02 06:00:00,0
2015-08-02 06:15:00,0
2015-08-02 06:30:00,0
2015-08-02 06:45:00,0
2015-08-02 07:00:00,8
2015-08-02 07:15:00,8
2015-08-02 07:30:00,15
2015-08-02 07:45:00,20
2015-08-02 08:00:00,23
2015-08-02 08:15:00,62
2015-08-02 08:30:00,65
2015-08-02 08:45:00,87
2015-08-02 09:00:00,70
2015-08-02 09:15:00,89
2015-08-02 09:30:00,67
2015-08-02 09:45:00,96
2015-08-02 10:00:00,92
2015-08-02 10:15:00,160
2015-08-02 10:30:00,235
2015-08-02 10:45:00,221
2015-08-02 11:00:00,237
2015-08-02 11:15:00,228
2015-08-02 11:30:00,293
2015-08-02 11:45:00,240
2015-08-02 12:00:00,310
2015-08-02 12:15:00,199
2015-08-02 12:30:00,296
2015-08-02 12:45:00,97
2015-08-02 13:00:00,244
2015-08-02 13:15:00,320
2015-08-02 13:30:00,277
2015-08-02 13:45:00,196
2015-08-02 14:00:00,86
2015-08-02 14:15:00,67
2015-08-02 14:30:00,158
2015-08-02 14:45:00,239
2015-08-02 15:00:00,189
2015-08-02 15:15:00,174
2015-08-02 15:30:00,83
2015-08-02 15:45:00,107
2015-08-02 16:00:00,109
2015-08-02 16:15:00,86
2015-08-02 16:30:00,70
2015-08-02 16:45:00,69
2015-08-02 17:00:00,28
2015-08-02 17:15:00,23
2015-08-02 17:30:00,7
2015-08-02 17:45:00,6
2015-08-02 18:00:00,0
2015-08-02 18:15:00,0
2015-08-02 18:30:00,0
2015-08-02 18:45:00,0
2015-08-02 19:00:00,0
2015-08-02 19:15:00,0
2015-08-02 19:30:00,0
2015-08-02 19:45:00,0
2015-08-02 20:00:00,0
2015-08-02 20:15:00,0
2015-08-02 20:30:00,0
2015-08-02 20:45:00,0
2015-08-02 21:00:00,0
2015-08-02 21:15:00,0
2015-08-02 21:30:00,0
2015-08-02 21:45:00,0
2015-08-02 22:00:00,0
2015-08-02 22:15:00,0
2015-08-02 22:30:00,0
2015-08-02 22:45:00,0
2015-08-02 23:00:00,0
2015-08-02 23:15:00,0
2015-08-02 23:30:00,0
2015-08-02 23:45:00,0
2015-08-03 00:00:00,0
2015-08-03 00:15:00,0
2015-08-03 00:30:00,0
2015-08-03 00:45:00,0
2015-08-03 01:00:00,0
2015-08-03 01:15:00,0
2015-08-03 01:30:00,0
2015-08-03 01:45:00,0
2015-08-03 02:00:00,0
2015-08-03 02:15:00,0
2015-08-03 02:30:00,0
2015-08-03 02:45:00,0
2015-08-03 03:00:00,0
2015-08-03 03:15:00,0
2015-08-03 03:30:00,0
2015-08-03 03:45:00,0
2015-08-03 04:00:00,0
2015-08-03 04:15:00,0
2015-08-03 04:30:00,0
2015-08-03 04:45:00,0
2015-08-03 05:00:00,0
2015-08-03 05:15:00,0
2015-08-03 05:30:00,0
2015-08-03 05:45:00,0
2015-08-03 06:00:00,0
2015-08-03 06:15:00,0
2015-08-03 06:30:00,0
2015-08-03 06:45:00,3
2015-08-03 07:00:00,13
2015-08-03 07:15:00,28
2015-08-03 07:30:00,35
2015-08-03 07:45:00,119
2015-08-03 08:00:00,73
2015-08-03 08:15:00,73
2015-08-03 08:30:00,131
2015-08-03 08:45:00,200
2015-08-03 09:00:00,197
2015-08-03 09:15:00,387
2015-08-03 09:30:00,420
2015-08-03 09:45:00,281
2015-08-03 10:00:00,305
2015-08-03 10:15:00,201
2015-08-03 10:30:00,304
2015-08-03 10:45:00,409
2015-08-03 11:00:00,397
2015-08-03 11:15:00,436
2015-08-03 11:30:00,304
2015-08-03 11:45:00,525
2015-08-03 12:00:00,383
2015-08-03 12:15:00,450
2015-08-03 12:30:00,283
2015-08-03 12:45:00,383
2015-08-03 13:00:00,448
2015-08-03 13:15:00,562
2015-08-03 13:30:00,355
2015-08-03 13:45:00,292
2015-08-03 14:00:00,218
2015-08-03 14:15:00,292
2015-08-03 14:30:00,331
2015-08-03 14:45:00,434
2015-08-03 15:00:00,367
2015-08-03 15:15:00,237
2015-08-03 15:30:00,360
2015-08-03 15:45:00,252
2015-08-03 16:00:00,262
2015-08-03 16:15:00,189
2015-08-03 16:30:00,136
2015-08-03 16:45:00,90
2015-08-03 17:00:00,31
2015-08-03 17:15:00,28
2015-08-03 17:30:00,15
2015-08-03 17:45:00,9
2015-08-03 18:00:00,1
2015-08-03 18:15:00,0
2015-08-03 18:30:00,0
2015-08-03 18:45:00,0
2015-08-03 19:00:00,0
2015-08-03 19:15:00,0
2015-08-03 19:30:00,0
2015-08-03 19:45:00,0
2015-08-03 20:00:00,0
2015-08-03 20:15:00,0
2015-08-03 20:30:00,0
2015-08-03 20:45:00,0
2015-08-03 21:00:00,0
2015-08-03 21:15:00,0
2015-08-03 21:30:00,0
2015-08-03 21:45:00,0
2015-08-03 22:00:00,0
2015-08-03 22:15:00,0
2015-08-03 22:30:00,0
2015-08-03 22:45:00,0
2015-08-03 23:00:00,0
2015-08-03 23:15:00,0
2015-08-03 23:30:00,0
2015-08-03 23:45:00,0
2015-08-04 00:00:00,0
