,DateTime,SRD_wpm2,HMD_pct,TMP_F,RNF_in,WND_deg,WNS_mph
0,2016-06-08 08:30:00,170,94.2,76.1,0.0,24,0
1,2016-06-08 08:45:00,128,92.5,76.1,0.0,189,0
2,2016-06-08 09:00:00,153,92.0,76.2,0.0,227,0
3,2016-06-08 09:15:00,337,89.8,76.9,0.0,170,0
4,2016-06-08 09:30:00,312,87.6,77.4,0.0,173,0
5,2016-06-08 09:45:00,418,84.3,78.6,0.0,221,0
6,2016-06-08 10:00:00,415,84.4,78.6,0.01,189,0
7,2016-06-08 10:15:00,475,85.1,78.7,0.0,223,0
8,2016-06-08 10:30:00,567,85.9,78.8,0.0,193,0
9,2016-06-08 10:45:00,640,80.7,80.0,0.0,214,0
10,2016-06-08 11:00:00,752,81.1,80.6,0.0,221,0
11,2016-06-08 11:15:00,665,77.7,81.8,0.0,197,0
12,2016-06-08 11:30:00,749,75.7,82.1,0.0,231,0
13,2016-06-08 11:45:00,719,76.3,82.1,0.0,148,0
14,2016-06-08 12:00:00,806,74.3,82.0,0.0,96,0
15,2016-06-08 12:15:00,517,74.6,82.9,0.0,214,0
16,2016-06-08 12:30:00,723,72.5,82.7,0.0,197,0
17,2016-06-08 12:45:00,752,70.9,83.8,0.0,112,0
18,2016-06-08 13:00:00,505,74.2,83.0,0.0,266,0
19,2016-06-08 13:15:00,556,73.5,82.5,0.0,190,0
20,2016-06-08 13:30:00,550,71.5,83.0,0.0,144,0
21,2016-06-08 13:45:00,460,75.6,82.1,0.0,211,0
22,2016-06-08 14:00:00,392,75.0,81.9,0.0,204,0
23,2016-06-08 14:15:00,475,76.0,81.5,0.0,213,0
24,2016-06-08 14:30:00,325,76.6,81.5,0.0,258,0
25,2016-06-08 14:45:00,350,76.6,80.9,0.0,227,0
26,2016-06-08 15:00:00,264,77.4,81.0,0.0,290,0
27,2016-06-08 15:15:00,336,77.0,80.7,0.0,199,0
28,2016-06-08 15:30:00,254,77.2,80.9,0.0,158,0
29,2016-06-08 15:45:00,237,76.4,80.6,0.0,194,0
30,2016-06-08 16:00:00,231,75.6,80.5,0.0,170,0
31,2016-06-08 16:15:00,270,73.7,81.4,0.0,213,0
32,2016-06-08 16:30:00,154,77.0,80.6,0.0,190,0
33,2016-06-08 16:45:00,138,81.7,78.9,0.0,120,0
34,2016-06-08 17:00:00,83,83.3,78.0,0.0,144,0
35,2016-06-08 17:15:00,68,85.0,77.6,0.0,84,0
36,2016-06-08 17:30:00,44,86.6,77.3,0.0,77,0
37,2016-06-08 17:45:00,13,87.9,76.8,0.0,90,0
38,2016-06-08 18:00:00,2,88.3,76.4,0.0,135,0
39,2016-06-08 18:15:00,0,89.1,76.3,0.0,52,0
40,2016-06-08 18:30:00,0,88.6,76.3,0.0,57,0
41,2016-06-08 18:45:00,0,88.5,76.4,0.0,56,0
42,2016-06-08 19:00:00,0,87.9,76.7,0.0,66,0
43,2016-06-08 19:15:00,0,87.2,76.8,0.0,128,0
44,2016-06-08 19:30:00,0,86.9,77.0,0.0,186,0
45,2016-06-08 19:45:00,0,86.9,77.1,0.0,97,0
46,2016-06-08 20:00:00,0,87.3,77.1,0.0,67,0
47,2016-06-08 20:15:00,0,87.6,77.1,0.0,96,1
48,2016-06-08 20:30:00,0,89.2,76.9,0.02,73,0
49,2016-06-08 20:45:00,0,91.4,76.4,0.01,115,0
50,2016-06-08 21:00:00,0,93.1,76.0,0.01,93,0
51,2016-06-08 21:15:00,0,94.1,75.9,0.0,88,0
52,2016-06-08 21:30:00,0,94.5,75.9,0.03,223,0
53,2016-06-08 21:45:00,0,94.4,75.8,0.02,248,0
54,2016-06-08 22:00:00,0,94.5,75.6,0.0,217,0
55,2016-06-08 22:15:00,0,94.9,75.7,0.0,227,0
56,2016-06-08 22:30:00,0,94.9,76.0,0.0,142,0
57,2016-06-08 22:45:00,0,95.1,76.1,0.0,145,0
58,2016-06-08 23:00:00,0,94.9,76.2,0.03,162,0
59,2016-06-08 23:15:00,0,94.4,76.2,0.02,272,0
60,2016-06-08 23:30:00,0,94.6,76.1,0.0,278,0
61,2016-06-08 23:45:00,0,94.5,75.9,0.0,142,0
