,DateTime,SRD_wpm2,HMD_pct,TMP_F,RNF_in,WND_deg,WNS_mph
0,2017-04-20 00:00:00,0,82.0,79.4,0,60,0
1,2017-04-20 00:15:00,0,81.2,79.7,0,52,0
2,2017-04-20 00:30:00,0,81.4,79.7,0,42,0
3,2017-04-20 00:45:00,0,84.9,79.4,0,142,0
4,2017-04-20 01:00:00,0,86.0,78.4,0,151,0
5,2017-04-20 01:15:00,0,88.2,77.8,0,275,0
6,2017-04-20 01:30:00,0,88.1,77.6,0,357,0
7,2017-04-20 01:45:00,0,91.9,77.4,0,328,0
8,2017-04-20 02:00:00,0,87.6,77.8,0,310,0
9,2017-04-20 02:15:00,0,85.3,78.7,0,310,0
10,2017-04-20 02:30:00,0,84.3,78.8,0,321,0
11,2017-04-20 02:45:00,0,83.4,78.9,0,336,0
12,2017-04-20 03:00:00,0,83.2,79.2,0,336,0
13,2017-04-20 03:15:00,0,83.6,79.0,0,1,0
14,2017-04-20 03:30:00,0,83.7,79.2,0,238,0
15,2017-04-20 03:45:00,0,85.2,78.8,0,19,0
16,2017-04-20 04:00:00,0,84.1,78.5,0,237,0
17,2017-04-20 04:15:00,0,84.2,78.5,0,353,0
18,2017-04-20 04:30:00,0,83.9,78.5,0,353,0
19,2017-04-20 04:45:00,0,82.9,78.5,0,353,0
20,2017-04-20 05:00:00,0,83.5,78.5,0,353,0
21,2017-04-20 05:15:00,0,87.4,77.9,0,331,0
22,2017-04-20 05:30:00,0,89.8,77.7,0,187,0
23,2017-04-20 05:45:00,0,90.4,77.9,0,247,0
24,2017-04-20 06:00:00,0,90.1,78.1,0,254,0
25,2017-04-20 06:15:00,0,90.0,78.1,0,269,0
26,2017-04-20 06:30:00,1,89.7,78.0,0,296,0
27,2017-04-20 06:45:00,10,89.4,77.9,0,309,0
28,2017-04-20 07:00:00,34,88.2,78.1,0,310,0
29,2017-04-20 07:15:00,125,84.4,79.5,0,310,0
30,2017-04-20 07:30:00,182,82.4,80.9,0,310,0
31,2017-04-20 07:45:00,242,82.3,81.0,0,299,0
32,2017-04-20 08:00:00,306,79.4,81.8,0,303,0
33,2017-04-20 08:15:00,373,70.8,85.2,0,303,0
34,2017-04-20 08:30:00,445,65.1,88.1,0,312,0
35,2017-04-20 08:45:00,510,66.3,87.5,0,29,0
36,2017-04-20 09:00:00,577,67.8,86.7,0,146,0
37,2017-04-20 09:15:00,641,67.1,86.9,0,112,0
38,2017-04-20 09:30:00,699,69.3,86.8,0,141,0
39,2017-04-20 09:45:00,754,68.9,86.1,0,142,0
40,2017-04-20 10:00:00,806,68.5,86.3,0,156,0
41,2017-04-20 10:15:00,854,68.1,86.3,0,158,0
42,2017-04-20 10:30:00,897,66.7,86.9,0,162,0
43,2017-04-20 10:45:00,939,67.2,87.4,0,144,0
44,2017-04-20 11:00:00,960,68.1,87.3,0,159,0
45,2017-04-20 11:15:00,908,69.7,86.8,0,163,1
46,2017-04-20 11:30:00,951,69.5,86.9,0,144,1
47,2017-04-20 11:45:00,957,68.6,86.9,0,131,0
48,2017-04-20 12:00:00,927,67.5,87.3,0,159,1
49,2017-04-20 12:15:00,1053,67.7,86.9,0,160,1
50,2017-04-20 12:30:00,1026,65.1,87.7,0,142,1
51,2017-04-20 12:45:00,975,65.2,88.0,0,136,1
52,2017-04-20 13:00:00,708,68.9,86.9,0,135,1
53,2017-04-20 13:15:00,966,65.7,88.1,0,145,1
54,2017-04-20 13:30:00,932,66.6,87.3,0,146,1
55,2017-04-20 13:45:00,932,64.9,88.3,0,151,1
56,2017-04-20 14:00:00,1031,66.2,88.4,0,152,1
57,2017-04-20 14:15:00,892,65.2,88.6,0,132,1
58,2017-04-20 14:30:00,523,69.8,87.3,0,153,1
59,2017-04-20 14:45:00,773,68.4,86.8,0,114,1
60,2017-04-20 15:00:00,679,69.8,86.9,0,124,2
61,2017-04-20 15:15:00,687,68.1,87.0,0,131,1
62,2017-04-20 15:30:00,475,69.2,86.6,0,120,1
63,2017-04-20 15:45:00,363,71.9,85.2,0,121,2
64,2017-04-20 16:00:00,276,74.2,84.9,0,135,1
65,2017-04-20 16:15:00,302,73.6,84.7,0,104,1
66,2017-04-20 16:30:00,173,75.0,84.4,0,146,1
67,2017-04-20 16:45:00,251,74.3,84.4,0,128,1
68,2017-04-20 17:00:00,43,76.2,83.5,0,104,2
69,2017-04-20 17:15:00,184,76.2,83.4,0,108,0
70,2017-04-20 17:30:00,69,78.5,83.1,0,96,0
71,2017-04-20 17:45:00,50,78.1,82.8,0,107,0
72,2017-04-20 18:00:00,30,79.2,82.4,0,70,0
73,2017-04-20 18:15:00,7,80.0,82.1,0,50,0
74,2017-04-20 18:30:00,0,81.8,81.7,0,36,0
75,2017-04-20 18:45:00,0,82.6,81.3,0,87,0
76,2017-04-20 19:00:00,0,82.5,81.2,0,90,0
77,2017-04-20 19:15:00,0,82.6,81.3,0,76,0
78,2017-04-20 19:30:00,0,83.2,81.2,0,64,0
79,2017-04-20 19:45:00,0,83.5,81.4,0,141,0
80,2017-04-20 20:00:00,0,82.9,81.5,0,108,0
81,2017-04-20 20:15:00,0,82.3,81.6,0,97,1
82,2017-04-20 20:30:00,0,81.6,81.7,0,115,0
83,2017-04-20 20:45:00,0,81.6,81.9,0,121,0
84,2017-04-20 21:00:00,0,82.6,81.6,0,131,0
85,2017-04-20 21:15:00,0,83.1,81.6,0,115,0
86,2017-04-20 21:30:00,0,82.8,81.8,0,117,1
87,2017-04-20 21:45:00,0,83.8,81.6,0,121,0
88,2017-04-20 22:00:00,0,82.8,81.6,0,110,0
89,2017-04-20 22:15:00,0,83.7,81.6,0,117,0
90,2017-04-20 22:30:00,0,82.6,81.5,0,110,0
91,2017-04-20 22:45:00,0,83.2,81.5,0,104,1
92,2017-04-20 23:00:00,0,83.4,81.5,0,88,0
93,2017-04-20 23:15:00,0,84.6,81.3,0,107,0
94,2017-04-20 23:30:00,0,85.1,81.3,0,104,0
95,2017-04-20 23:45:00,0,85.4,81.3,0,129,0
96,2017-04-21 00:00:00,0,85.0,81.2,0,88,0
97,2017-04-21 00:15:00,0,85.1,81.0,0,91,0
98,2017-04-21 00:30:00,0,85.9,80.9,0,97,0
99,2017-04-21 00:45:00,0,86.9,80.5,0,98,0
100,2017-04-21 01:00:00,0,86.9,80.8,0,97,0
101,2017-04-21 01:15:00,0,86.1,81.2,0,139,0
102,2017-04-21 01:30:00,0,86.2,80.9,0,77,0
103,2017-04-21 01:45:00,0,86.9,80.4,0,326,0
104,2017-04-21 02:00:00,0,86.3,80.5,0,310,0
105,2017-04-21 02:15:00,0,86.9,80.6,0,310,0
106,2017-04-21 02:30:00,0,86.9,80.3,0,310,0
107,2017-04-21 02:45:00,0,88.1,80.2,0,310,0
108,2017-04-21 03:00:00,0,88.2,80.1,0,309,0
109,2017-04-21 03:15:00,0,88.2,80.4,0,310,0
110,2017-04-21 03:30:00,0,88.5,80.2,0,310,0
111,2017-04-21 03:45:00,0,88.3,80.2,0,310,0
112,2017-04-21 04:00:00,0,89.9,80.1,0,309,0
113,2017-04-21 04:15:00,0,87.6,79.2,0,135,2
114,2017-04-21 04:30:00,0,91.6,76.9,0,310,0
115,2017-04-21 04:45:00,0,93.7,76.8,0,289,0
116,2017-04-21 05:00:00,0,94.3,77.7,0,73,1
117,2017-04-21 05:15:00,0,91.4,77.8,0,52,0
118,2017-04-21 05:30:00,0,89.6,78.3,0,62,1
119,2017-04-21 05:45:00,0,90.1,78.7,0,49,0
120,2017-04-21 06:00:00,0,90.9,78.9,0,48,0
121,2017-04-21 06:15:00,0,92.1,78.6,0,39,0
122,2017-04-21 06:30:00,2,92.4,78.5,0,26,0
123,2017-04-21 06:45:00,18,92.3,78.8,0,26,0
124,2017-04-21 07:00:00,59,91.4,79.3,0,192,0
125,2017-04-21 07:15:00,87,88.2,80.5,0,115,0
126,2017-04-21 07:30:00,139,86.0,81.0,0,98,1
127,2017-04-21 07:45:00,118,85.1,81.4,0,103,1
128,2017-04-21 08:00:00,247,83.7,81.9,0,90,1
129,2017-04-21 08:15:00,340,82.4,82.8,0,100,1
130,2017-04-21 08:30:00,298,82.2,83.2,0,114,0
131,2017-04-21 08:45:00,369,80.0,83.4,0,70,1
132,2017-04-21 09:00:00,268,79.7,84.0,0,101,0
133,2017-04-21 09:15:00,424,81.6,82.3,0,69,3
134,2017-04-21 09:30:00,631,82.1,83.7,0,142,0
135,2017-04-21 09:45:00,626,78.3,85.1,0,86,0
136,2017-04-21 10:00:00,757,78.0,85.5,0,108,1
137,2017-04-21 10:15:00,703,77.5,85.7,0,103,2
138,2017-04-21 10:30:00,549,80.6,84.5,0,122,2
139,2017-04-21 10:45:00,922,81.6,83.8,0,114,1
140,2017-04-21 11:00:00,960,76.9,85.2,0,112,2
141,2017-04-21 11:15:00,886,75.6,85.6,0,105,3
142,2017-04-21 11:30:00,941,76.4,85.7,0,101,2
143,2017-04-21 11:45:00,938,71.5,86.9,0,124,1
144,2017-04-21 12:00:00,1050,72.7,86.8,0,132,2
145,2017-04-21 12:15:00,1000,71.1,87.0,0,129,3
146,2017-04-21 12:30:00,1009,71.5,87.5,0,144,2
147,2017-04-21 12:45:00,1095,70.7,88.1,0,145,1
148,2017-04-21 13:00:00,948,72.6,87.6,0,114,3
149,2017-04-21 13:15:00,975,72.8,86.6,0,122,4
150,2017-04-21 13:30:00,989,71.9,86.7,0,114,4
151,2017-04-21 13:45:00,802,73.5,86.6,0,127,2
152,2017-04-21 14:00:00,958,71.4,87.2,0,136,3
153,2017-04-21 14:15:00,742,72.1,86.6,0,131,3
154,2017-04-21 14:30:00,604,72.7,85.8,0,121,3
155,2017-04-21 14:45:00,507,71.8,85.8,0,118,3
156,2017-04-21 15:00:00,545,71.9,85.7,0,142,2
157,2017-04-21 15:15:00,639,71.6,85.6,0,114,4
158,2017-04-21 15:30:00,539,71.2,85.7,0,125,3
159,2017-04-21 15:45:00,530,72.2,85.7,0,135,2
160,2017-04-21 16:00:00,526,72.4,86.2,0,129,1
161,2017-04-21 16:15:00,454,71.6,86.0,0,127,2
162,2017-04-21 16:30:00,301,74.5,85.4,0,125,2
163,2017-04-21 16:45:00,145,76.9,84.5,0,112,2
