"Date","Time, GMT-11:00","Abs Pres, psi","Temp, °F","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
01/26/18,14:15:00,14.7666,82.152,Logged,,,,
01/26/18,14:30:00,14.7625,78.624,,,,,
01/26/18,14:45:00,14.7669,78.449,,,,,
01/26/18,15:00:00,14.7638,78.274,,,,,
01/26/18,15:15:00,14.7632,78.098,,,,,
01/26/18,15:30:00,14.7676,77.923,,,,,
01/26/18,15:45:00,14.7750,77.923,,,,,
01/26/18,16:00:00,14.7750,77.923,,,,,
01/26/18,16:15:00,14.7798,77.923,,,,,
01/26/18,16:30:00,14.7841,77.749,,,,,
01/26/18,16:45:00,14.7915,77.749,,,,,
01/26/18,17:00:00,14.8012,77.749,,,,,
01/26/18,17:15:00,14.8056,77.574,,,,,
01/26/18,17:30:00,14.8050,77.400,,,,,
01/26/18,17:45:00,14.8094,77.225,,,,,
01/26/18,18:00:00,14.8337,77.225,,,,,
01/26/18,18:15:00,14.8411,77.225,,,,,
01/26/18,18:30:00,14.8484,77.225,,,,,
01/26/18,18:45:00,14.8430,77.050,,,,,
01/26/18,19:00:00,14.8375,76.876,,,,,
01/26/18,19:15:00,14.8350,76.876,,,,,
01/26/18,19:30:00,14.8375,76.876,,,,,
01/26/18,19:45:00,14.8400,76.876,,,,,
01/26/18,20:00:00,14.8400,76.876,,,,,
01/26/18,20:15:00,14.8424,76.876,,,,,
01/26/18,20:30:00,14.8400,76.876,,,,,
01/26/18,20:45:00,14.8468,76.703,,,,,
01/26/18,21:00:00,14.8443,76.703,,,,,
01/26/18,21:15:00,14.8419,76.703,,,,,
01/26/18,21:30:00,14.8419,76.703,,,,,
01/26/18,21:45:00,14.8394,76.703,,,,,
01/26/18,22:00:00,14.8394,76.703,,,,,
01/26/18,22:15:00,14.8363,76.528,,,,,
01/26/18,22:30:00,14.8340,76.528,,,,,
01/26/18,22:45:00,14.8340,76.528,,,,,
01/26/18,23:00:00,14.8291,76.528,,,,,
01/26/18,23:15:00,14.8285,76.354,,,,,
01/26/18,23:30:00,14.8236,76.354,,,,,
01/26/18,23:45:00,14.8188,76.354,,,,,
01/27/18,00:00:00,14.8163,76.354,,,,,
01/27/18,00:15:00,14.8163,76.354,,,,,
01/27/18,00:30:00,14.8089,76.354,,,,,
01/27/18,00:45:00,14.8114,76.354,,,,,
01/27/18,01:00:00,14.8041,76.354,,,,,
01/27/18,01:15:00,14.8041,76.354,,,,,
01/27/18,01:30:00,14.8011,76.181,,,,,
01/27/18,01:45:00,14.7962,76.181,,,,,
01/27/18,02:00:00,14.7914,76.181,,,,,
01/27/18,02:15:00,14.7889,76.181,,,,,
01/27/18,02:30:00,14.7865,76.181,,,,,
01/27/18,02:45:00,14.7840,76.181,,,,,
01/27/18,03:00:00,14.7815,76.181,,,,,
01/27/18,03:15:00,14.7792,76.181,,,,,
01/27/18,03:30:00,14.7718,76.181,,,,,
01/27/18,03:45:00,14.7743,76.181,,,,,
01/27/18,04:00:00,14.7712,76.006,,,,,
01/27/18,04:15:00,14.7737,76.006,,,,,
01/27/18,04:30:00,14.7712,76.006,,,,,
01/27/18,04:45:00,14.7737,76.006,,,,,
01/27/18,05:00:00,14.7737,76.006,,,,,
01/27/18,05:15:00,14.7762,76.006,,,,,
01/27/18,05:30:00,14.7786,76.006,,,,,
01/27/18,05:45:00,14.7780,75.832,,,,,
01/27/18,06:00:00,14.7805,75.832,,,,,
01/27/18,06:15:00,14.7830,75.832,,,,,
01/27/18,06:30:00,14.7878,75.832,,,,,
