Date,Time,Abs Pres (psi) c:1 2,Temp (°F) c:2,Coupler Detached,Coupler Attached,Host Connected,End Of File
06/05/17,13:00:00,14.7709,81.975,Logged,,,
06/05/17,13:15:00,14.7709,81.975,,,,
06/05/17,13:30:00,14.7740,82.152,,,,
06/05/17,13:45:00,14.7672,82.330,,,,
06/05/17,14:00:00,14.7647,82.330,,,,
06/05/17,14:15:00,14.7702,82.508,,,,
06/05/17,14:30:00,14.7653,82.508,,,,
06/05/17,14:45:00,14.7603,82.508,,,,
06/05/17,15:00:00,14.7580,82.508,,,,
06/05/17,15:15:00,14.7569,82.152,,,,
06/05/17,15:30:00,14.7582,81.797,,,,
06/05/17,15:45:00,14.7618,81.442,,,,
06/05/17,16:00:00,14.7608,81.090,,,,
06/05/17,16:15:00,14.7608,81.090,,,,
06/05/17,16:30:00,14.7625,80.911,,,,
06/05/17,16:45:00,14.7638,80.559,,,,
06/05/17,17:00:00,14.7603,80.206,,,,
06/05/17,17:15:00,14.7641,79.853,,,,
06/05/17,17:30:00,14.7611,79.678,,,,
06/05/17,17:45:00,14.7630,79.502,,,,
06/05/17,18:00:00,14.7624,79.326,,,,
06/05/17,18:15:00,14.7667,79.151,,,,
06/05/17,18:30:00,14.7637,78.975,,,,
06/05/17,18:45:00,14.7680,78.800,,,,
06/05/17,19:00:00,14.7650,78.624,,,,
06/05/17,19:15:00,14.7675,78.624,,,,
06/05/17,19:30:00,14.7669,78.449,,,,
06/05/17,19:45:00,14.7743,78.449,,,,
06/05/17,20:00:00,14.7712,78.274,,,,
06/05/17,20:15:00,14.7737,78.274,,,,
06/05/17,20:30:00,14.7706,78.098,,,,
06/05/17,20:45:00,14.7731,78.098,,,,
06/05/17,21:00:00,14.7731,78.098,,,,
06/05/17,21:15:00,14.7750,77.923,,,,
06/05/17,21:30:00,14.7725,77.923,,,,
06/05/17,21:45:00,14.7750,77.923,,,,
06/05/17,22:00:00,14.7725,77.923,,,,
06/05/17,22:15:00,14.7701,77.923,,,,
06/05/17,22:30:00,14.7750,77.923,,,,
06/05/17,22:45:00,14.7725,77.923,,,,
06/05/17,23:00:00,14.7775,77.923,,,,
06/05/17,23:15:00,14.7750,77.923,,,,
06/05/17,23:30:00,14.7725,77.923,,,,
06/05/17,23:45:00,14.7750,77.923,,,,
06/06/17,00:00:00,14.7725,77.923,,,,
06/06/17,00:15:00,14.7775,77.923,,,,
06/06/17,00:30:00,14.7775,77.923,,,,
06/06/17,00:45:00,14.7725,77.923,,,,
06/06/17,01:00:00,14.7750,77.923,,,,
06/06/17,01:15:00,14.7701,77.923,,,,
06/06/17,01:30:00,14.7725,77.923,,,,
06/06/17,01:45:00,14.7676,77.923,,,,
06/06/17,02:00:00,14.7676,77.923,,,,
06/06/17,02:15:00,14.7676,77.923,,,,
06/06/17,02:30:00,14.7682,78.098,,,,
06/06/17,02:45:00,14.7682,78.098,,,,
06/06/17,03:00:00,14.7682,78.098,,,,
06/06/17,03:15:00,14.7682,78.098,,,,
06/06/17,03:30:00,14.7657,78.098,,,,
