OID,SHED_NAME,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
0,Fagatuitui - Vaaogeoge,1,504,5040000.000000000000000,0.000000000000000,62.799999237100003,62.799999237100003,50.448392883200000,15.880925087700000,25425.990013099999487
1,Vatia,2,488,4880000.000000000000000,0.000000000000000,59.259998321499999,59.259998321499999,49.297602458100002,12.508886145500000,24057.229999499999394
2,Tula,3,162,1620000.000000000000000,0.000000000000000,24.879999160800001,24.879999160800001,18.683641963500001,9.479133597950000,3026.749998090000190
3,Onenoa,4,91,910000.000000000000000,0.000000000000000,24.799999237100000,24.799999237100000,20.054175848500002,5.560584597030000,1824.930002210000112
4,Afono,5,337,3370000.000000000000000,0.000000000000000,57.610000610400000,57.610000610400000,49.777002985499998,12.858541695300000,16774.850006100001337
5,Masefau,6,360,3600000.000000000000000,0.000000000000000,48.849998474099998,48.849998474099998,37.099027750200001,11.477280279100000,13355.649990100000650
6,Aoa,7,218,2180000.000000000000000,0.000000000000000,1028.569946289999962,1028.569946289999962,25.188990558000000,68.189904484200000,5491.199941640000361
7,Masausi,8,157,1570000.000000000000000,0.000000000000000,36.360000610400000,36.360000610400000,28.509872558000001,9.104785600990001,4476.049991609999779
8,Sailele,9,69,690000.000000000000000,0.000000000000000,25.329999923700001,25.329999923700001,17.651594244900000,8.181199319050000,1217.960002900000063
9,Alao,10,134,1340000.000000000000000,0.000000000000000,25.090000152599998,25.090000152599998,21.867686584800001,3.101307124180000,2930.270002369999929
10,Pago Pago Harbor,11,1049,10490000.000000000000000,0.000000000000000,64.870002746599994,64.870002746599994,53.387178273700002,9.234542174900000,56003.150009199998749
11,Fagaitua,12,480,4800000.000000000000000,0.000000000000000,48.380001068100000,48.380001068100000,35.295999948199999,6.558683706680000,16942.079975100001320
12,Auasi,13,95,950000.000000000000000,0.000000000000000,21.430000305200000,21.430000305200000,19.768526398500001,2.966787036540000,1878.010007860000087
13,Amouli,14,196,1960000.000000000000000,0.000000000000000,25.659999847400002,25.659999847400002,21.941530636400000,1.794386856940000,4300.540004729999964
14,Alega,15,133,1330000.000000000000000,0.000000000000000,57.080001831099999,57.080001831099999,39.944586416800000,6.647880034070000,5312.629993440000362
15,Laulii - Aumi,16,268,2680000.000000000000000,33.549999237100003,57.400001525900002,23.850002288799999,42.575074736799998,4.618010986120000,11410.120029399999112
16,Fagasa,17,352,3520000.000000000000000,0.000000000000000,77.650001525899995,77.650001525899995,65.927755691800002,13.501223693300000,23206.570003500000894
17,Aasu,18,841,8410000.000000000000000,0.000000000000000,66.769996643100001,66.769996643100001,42.302853723799998,9.278938116330000,35576.699981700003264
18,Fagaalu,19,245,2450000.000000000000000,0.000000000000000,74.250000000000000,74.250000000000000,60.473755240899997,12.467465039000000,14816.070034000000305
19,Aoloau Sisifo,20,159,1590000.000000000000000,0.000000000000000,2290.770019529999900,2290.770019529999900,67.011698213000003,177.696471500999991,10654.860015899999780
20,Aoloau Sasae,21,529,5290000.000000000000000,0.000000000000000,66.260002136200001,66.260002136200001,50.224517973700003,9.925823862930001,26568.770008100000268
21,Fagamalo,22,212,2120000.000000000000000,0.000000000000000,67.430000305199997,67.430000305199997,53.475849133600001,14.991948478199999,11336.880016299999625
22,Matuu - Faganeanea,23,263,2630000.000000000000000,0.000000000000000,72.989997863799999,72.989997863799999,56.104372481399999,8.796045699510000,14755.449962599999708
23,Nuuuli Pala,24,1758,17580000.000000000000000,0.000000000000000,77.819999694800003,77.819999694800003,39.546507432900000,23.533599223200000,69522.760066999995615
24,Maloata,25,281,2810000.000000000000000,0.000000000000000,73.989997863799999,73.989997863799999,63.468505316399998,11.406037767899999,17834.649993899998663
25,Fagalii,26,203,2030000.000000000000000,0.000000000000000,62.979999542199998,62.979999542199998,50.284630573400001,11.769055208799999,10207.780006400000275
26,Afao - Asili,27,279,2790000.000000000000000,28.790000915499999,72.110000610399993,43.319999694800003,55.780716817399998,8.239982264100000,15562.819992099999581
27,Leone,28,1465,14650000.000000000000000,7.800000190730000,66.019996643100001,58.219996452300002,24.477331060299999,17.260043082700001,35859.290003299996897
28,Poloa,29,109,1090000.000000000000000,0.000000000000000,54.740001678500001,54.740001678500001,43.110091883099997,12.600847222000001,4699.000015259999600
29,Nua - Seetaga,30,311,3110000.000000000000000,40.250000000000000,69.519996643100001,29.269996643100001,54.388231479900000,6.985032823850000,16914.739990199999738
30,Tafuna Plain,31,1424,14240000.000000000000000,0.000000000000000,60.500000000000000,60.500000000000000,9.369178369140000,5.511745421270000,13341.709997699999803
31,Amanave,32,102,1020000.000000000000000,38.849998474099998,53.069999694800003,14.220001220700000,44.978333417100004,3.118292070820000,4587.790008539999690
32,Fagatele - Larsen,33,319,3190000.000000000000000,0.000000000000000,8.619999885560000,8.619999885560000,8.023793102430000,0.939753700821000,2559.589999679999892
