,Vaipito_Wx,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
24,2016-06-10 17:15:00,66,76.7,81.4,0,107,5,0,73.5
25,2016-06-10 17:30:00,35,76.6,81.3,0,112,5,0,73.4
26,2016-06-10 17:45:00,17,79,81,0,100,2,0,74
27,2016-06-10 18:00:00,5,80.9,80.2,0,138,0,0,73.9
28,2016-06-10 18:15:00,0,79.2,79.8,0,134,5,0,72.9
29,2016-06-10 18:30:00,0,78.5,80.2,0,122,7,0,73
30,2016-06-10 18:45:00,0,79.4,80.2,0,125,0,0,73.4
31,2016-06-10 19:00:00,0,80.9,80.1,0,158,2,0,73.8
32,2016-06-10 19:15:00,0,79.2,80,0,73,3,0,73.1
33,2016-06-10 19:30:00,0,78.8,80.2,0,114,5,0,73.1
34,2016-06-10 19:45:00,0,78,80.6,0,101,3,0,73.2
35,2016-06-10 20:00:00,0,79,80.5,0,60,5,0,73.5
36,2016-06-10 20:15:00,0,78.5,80.6,0,122,6,0,73.4
37,2016-06-10 20:30:00,0,77,80.8,0,104,8,0,73.1
38,2016-06-10 20:45:00,0,77.1,80.8,0,108,8,0,73.1
39,2016-06-10 21:00:00,0,77.7,80.6,0,131,5,0,73.1
40,2016-06-10 21:15:00,0,77.7,80.8,0,115,6,1,73.3
41,2016-06-10 21:30:00,0,77.4,80.7,0,115,6,1,73.1
42,2016-06-10 21:45:00,0,78.5,80.7,0,76,10,0,73.5
43,2016-06-10 22:00:00,0,80.4,80.6,0,118,6,0,74.1
44,2016-06-10 22:15:00,0,81.7,79.6,0,132,14,2,73.6
45,2016-06-10 22:30:00,0,82,79,0.01,111,3,0,73.1
46,2016-06-10 22:45:00,0,84.3,78.7,0,141,9,0,73.6
47,2016-06-10 23:00:00,0,86.7,78.5,0.15,183,7,0,74.2
48,2016-06-10 23:15:00,0,90.5,77.1,0.21,103,8,2,74.1
49,2016-06-10 23:30:00,0,91.9,77.3,0.03,96,13,3,74.7
50,2016-06-10 23:45:00,0,93.5,77.5,0.01,88,12,3,75.5
51,2016-06-11 00:00:00,0,92.9,77.3,0.05,79,6,1,75.1
52,2016-06-11 00:15:00,0,92.6,77.3,0.02,88,7,1,75
53,2016-06-11 00:30:00,0,92.5,77.3,0.02,183,5,0,74.9
54,2016-06-11 00:45:00,0,93.2,76.7,0.05,206,0,0,74.6
55,2016-06-11 01:00:00,0,94,76.3,0.13,149,0,0,74.4
56,2016-06-11 01:15:00,0,93.9,75.7,0.03,186,4,0,73.8
57,2016-06-11 01:30:00,0,94.7,75.6,0.04,146,1,0,73.9
58,2016-06-11 01:45:00,0,95.4,75.4,0.47,145,8,1,74
59,2016-06-11 02:00:00,0,95.4,75.3,0.1,103,4,0,73.9
60,2016-06-11 02:15:00,0,95.7,75.7,0,97,4,0,74.4
61,2016-06-11 02:30:00,0,94.1,76.4,0,142,4,0,74.5
62,2016-06-11 02:45:00,0,94,75.9,0,328,0,0,74
63,2016-06-11 03:00:00,0,94.9,75.9,0.01,319,4,0,74.3
64,2016-06-11 03:15:00,0,95.1,76.2,0.01,103,1,0,74.7
65,2016-06-11 03:30:00,0,94.7,76.1,0,172,4,0,74.4
66,2016-06-11 03:45:00,0,94.6,76.1,0.01,214,1,0,74.4
67,2016-06-11 04:00:00,0,94.5,76,0,211,3,0,74.3
68,2016-06-11 04:15:00,0,94.9,76.2,0,196,0,0,74.6
69,2016-06-11 05:15:00,0,94.8,76.3,0,132,1,0,74.7
70,2016-06-11 05:30:00,0,95.1,75.9,0,155,0,0,74.4
71,2016-06-11 05:45:00,0,95.4,75.7,0,155,0,0,74.3
72,2016-06-11 06:00:00,0,95.8,75.8,0,138,0,0,74.5
73,2016-06-11 06:15:00,0,96.3,75.9,0,138,0,0,74.7
74,2016-06-11 06:30:00,0,96.3,76,0,131,0,0,74.8
75,2016-06-11 10:30:00,358,71.8,81.2,0,264,1,0,71.4
76,2016-06-11 11:00:00,643,71.4,86.3,0,240,0,0,76.2
77,2016-06-11 11:15:00,756,68.2,86.5,0,214,4,0,75
78,2016-06-11 11:30:00,846,66.6,87.3,0,295,5,0,75.1
79,2016-06-11 11:45:00,841,63.2,88.8,0,302,3,0,75
80,2016-06-11 12:00:00,829,64.7,89.3,0,303,2,0,76.2
81,2016-06-11 12:15:00,875,63.1,89.8,0,186,1,0,75.9
82,2016-06-11 12:30:00,856,63.3,89.7,0,323,2,0,75.9
83,2016-06-11 12:45:00,860,61.9,89.9,0,326,2,0,75.4
84,2016-06-11 13:00:00,857,61.2,90,0,314,0,0,75.1
85,2016-06-11 13:15:00,873,59.1,90.4,0,321,2,0,74.5
86,2016-06-11 13:30:00,827,58.3,90.6,0,321,2,0,74.2
87,2016-06-11 13:45:00,842,57.9,90.4,0,317,1,0,73.8
88,2016-06-11 14:00:00,859,58.7,90.7,0,326,2,0,74.5
89,2016-06-11 14:15:00,857,60,90.5,0,307,2,0,75
90,2016-06-11 14:30:00,643,60.2,90.7,0,328,0,0,75.3
91,2016-06-11 14:45:00,420,62,88.6,0,201,3,0,74.2
92,2016-06-11 15:00:00,298,65.7,85.8,0,104,3,0,73.3
93,2016-06-11 15:15:00,246,67.5,84.7,0,98,3,0,73
94,2016-06-11 15:30:00,249,69.5,85.1,0,28,1,0,74.3
95,2016-06-11 15:45:00,378,66.4,86.3,0,28,0,0,74.1
96,2016-06-11 16:00:00,299,69,86.1,0,103,2,0,75
97,2016-06-11 16:15:00,330,66.4,86.2,0,103,2,0,74
98,2016-06-11 16:30:00,170,69.9,84.7,0,104,2,0,74
99,2016-06-11 16:45:00,102,73,84,0,234,0,0,74.6
100,2016-06-11 17:00:00,73,72.1,83.4,0,204,2,0,73.7
101,2016-06-11 17:15:00,79,74.1,82.8,0,73,0,0,73.9
102,2016-06-11 17:30:00,63,76.5,82.6,0,110,0,0,74.6
103,2016-06-11 17:45:00,22,78.4,81.8,0,101,2,0,74.6
104,2016-06-11 18:00:00,6,80.2,81.1,0,81,1,0,74.5
105,2016-06-11 18:15:00,0,80.6,80.7,0,97,1,0,74.3
106,2016-06-11 18:30:00,0,81.5,80.5,0,111,0,0,74.4
107,2016-06-11 18:45:00,0,82.6,80.2,0,138,0,0,74.5
108,2016-06-11 19:00:00,0,84.2,79.9,0,120,2,0,74.8
109,2016-06-11 19:15:00,0,84.4,79.9,0,110,3,0,74.8
110,2016-06-11 19:45:00,0,86.1,79.6,0,87,1,0,75.1
111,2016-06-11 20:00:00,0,87.2,78.8,0,121,0,0,74.7
112,2016-06-11 20:15:00,0,87.9,78.8,0,138,0,0,74.9
113,2016-06-11 20:30:00,0,88.7,78.4,0,142,0,0,74.8
114,2016-06-11 20:45:00,0,89.7,78.1,0,153,0,0,74.8
115,2016-06-11 23:15:00,0,88.1,78.4,0,124,0,0,74.6
116,2016-06-12 04:30:00,0,86.9,78.9,0.01,128,5,0,74.7
117,2016-06-12 04:45:00,0,86.5,79.4,0,131,0,0,75
118,2016-06-12 05:15:00,0,86.1,79.2,0,110,4,0,74.7
119,2016-06-12 06:15:00,0,85.8,79.7,0,112,6,0,75.1
120,2016-06-12 06:30:00,0,85.3,79.9,0,108,1,0,75.1
121,2016-06-12 06:45:00,0,84.9,79.7,0,100,2,0,74.8
122,2016-06-12 07:00:00,9,84.2,79.8,0,100,5,0,74.7
123,2016-06-12 09:00:00,149,81.8,81,0,129,4,0,75
124,2016-06-12 10:00:00,278,78.6,82.2,0,141,8,0,75
125,2016-06-12 10:15:00,583,78.4,82.5,0,91,7,0,75.2
126,2016-06-12 11:15:00,436,79.5,83.6,0,271,10,1,76.7
127,2016-06-12 11:30:00,375,82.5,82.6,0,203,5,1,76.8
128,2016-06-12 12:00:00,197,82.3,82.4,0,258,3,1,76.6
129,2016-06-12 12:15:00,272,84.2,82.5,0.08,286,5,0,77.3
130,2016-06-12 12:30:00,116,88.7,80.9,0.01,288,7,1,77.3
131,2016-06-12 12:45:00,138,91,80.2,0.05,247,4,0,77.3
132,2016-06-12 13:00:00,198,91.9,79.9,0.08,237,8,1,77.3
133,2016-06-12 15:15:00,194,91.2,79.9,0.18,271,5,0,77.1
134,2016-06-12 15:30:00,114,87.3,79.7,0.4,248,6,0,75.6
135,2016-06-12 16:45:00,145,88.1,79,0,124,1,0,75.2
136,2016-06-12 17:00:00,109,93.7,79.1,0.01,204,4,0,77.1
137,2016-06-12 18:00:00,3,94,78.7,0,299,4,1,76.8
138,2016-06-12 18:15:00,1,94.9,78.7,0,278,2,0,77.1
139,2016-06-12 18:30:00,0,91.7,78.9,0,289,5,0,76.3
140,2016-06-12 21:30:00,0,91.2,79.2,0,237,4,0,76.4
141,2016-06-12 21:45:00,0,89.1,79.3,0,182,7,0,75.8
142,2016-06-12 22:00:00,0,86,79.7,0,172,5,0,75.2
143,2016-06-12 22:15:00,0,86.9,79.7,0,201,5,0,75.5
144,2016-06-12 22:30:00,0,87.2,79.6,0.01,193,4,0,75.5
145,2016-06-12 22:45:00,0,87.2,79.6,0,122,3,0,75.5
146,2016-06-12 23:00:00,0,87.9,79.3,0,90,1,0,75.4
147,2016-06-12 23:15:00,0,88.3,78.8,0,66,6,0,75.1
148,2016-06-13 01:15:00,0,88.9,79.2,0.03,111,5,1,75.6
149,2016-06-13 01:30:00,0,90.5,77.9,0,132,0,0,74.9
150,2016-06-13 01:45:00,0,92.3,77.4,0,134,0,0,75
151,2016-06-13 02:00:00,0,93,77.1,0,134,0,0,74.9
152,2016-06-13 02:15:00,0,92.7,77,0,127,3,0,74.7
153,2016-06-13 06:00:00,0,90.1,78.1,0.06,220,4,0,75
154,2016-06-13 06:15:00,0,89.4,78.1,0.01,111,5,0,74.7
155,2016-06-13 06:30:00,0,90.4,78.1,0,203,4,0,75.1
156,2016-06-13 06:45:00,1,92.8,77.8,0,242,3,0,75.5
157,2016-06-13 09:30:00,127,93.3,78.1,0.14,264,6,1,76
158,2016-06-13 12:15:00,372,83.6,81.3,0,275,10,2,75.9
159,2016-06-13 12:45:00,294,83.7,82,0,235,8,2,76.6
160,2016-06-13 13:00:00,425,90.5,80,0.05,285,11,3,77
161,2016-06-13 13:30:00,707,87.2,81.1,0,293,7,1,77
162,2016-06-13 14:15:00,480,87.7,80.7,0.01,272,2017,36,76.7
163,2016-06-13 14:30:00,475,87.1,81.1,0,280,8,1,76.9
164,2016-06-13 15:00:00,252,86.7,80.9,0,282,6,0,76.6
165,2016-06-13 15:15:00,220,86.6,80.4,0,304,7,1,76.1
166,2016-06-13 15:30:00,181,85.4,80.6,0,276,7,2,75.9
167,2016-06-13 15:45:00,124,86.3,80.6,0,296,5,0,76.2
168,2016-06-13 16:00:00,76,86.1,80.5,0,186,3,0,76
169,2016-06-13 16:15:00,17,86.3,80.1,0,265,4,0,75.7
170,2016-06-13 16:30:00,10,87.1,79.9,0,285,6,0,75.7
171,2016-06-13 16:45:00,8,89.7,79,0.01,302,5,1,75.7
172,2016-06-13 17:00:00,8,91.2,78.5,0.06,293,9,1,75.7
173,2016-06-13 17:15:00,5,93.7,77.7,0.21,255,7,0,75.7
174,2016-06-13 17:30:00,9,95,77.3,0,189,3,0,75.7
175,2016-06-13 17:45:00,5,95.1,77.8,0,255,4,0,76.3
176,2016-06-13 18:00:00,1,93.6,78.1,0,175,4,0,76.1
177,2016-06-13 18:15:00,0,93.1,78.4,0,231,4,0,76.2
178,2016-06-13 22:15:00,0,86.9,79.2,0,266,8,0,75
179,2016-06-13 22:30:00,0,87,79.5,0,290,5,1,75.3
180,2016-06-13 22:45:00,0,86.9,79.5,0,256,8,1,75.3
181,2016-06-13 23:00:00,0,87,79.2,0,271,8,1,75
182,2016-06-13 23:15:00,0,86.7,79.3,0,288,5,1,75
183,2016-06-13 23:30:00,0,86.9,79.3,0,280,9,2,75.1
184,2016-06-13 23:45:00,0,86.9,79.3,0,276,15,3,75.1
185,2016-06-14 00:00:00,0,87.2,79.2,0,289,9,3,75.1
186,2016-06-14 00:15:00,0,86.8,79.2,0,285,8,2,75
187,2016-06-14 00:30:00,0,86.8,79.3,0,273,7,2,75.1
188,2016-06-14 00:45:00,0,87.1,79.2,0,286,9,1,75.1
189,2016-06-14 01:00:00,0,87,79.3,0,289,7,1,75.1
190,2016-06-14 01:15:00,0,86.9,79.3,0,187,6,1,75.1
191,2016-06-14 01:30:00,0,87,79.2,0,273,8,2,75
192,2016-06-14 01:45:00,0,87.2,79.3,0,268,9,1,75.2
193,2016-06-14 02:00:00,0,86.7,79.3,0,283,11,2,75
194,2016-06-14 02:15:00,0,86.7,79.2,0,286,9,1,74.9
195,2016-06-14 02:30:00,0,87,79.2,0,264,6,1,75
196,2016-06-14 02:45:00,0,86.9,79,0,286,5,2,74.8
197,2016-06-14 03:00:00,0,87,78.9,0,275,6,0,74.7
198,2016-06-14 03:15:00,0,88.1,78.8,0.01,283,6,1,75
199,2016-06-14 03:30:00,0,87.9,78.8,0,295,5,0,74.9
200,2016-06-14 03:45:00,0,86.9,78.8,0,269,9,1,74.6
201,2016-06-14 04:00:00,0,87.5,78.8,0,285,6,2,74.8
202,2016-06-14 04:15:00,0,87.1,78.8,0,265,5,1,74.7
203,2016-06-14 04:30:00,0,87.1,78.8,0,280,6,1,74.7
204,2016-06-14 04:45:00,0,87,78.9,0,261,4,0,74.7
205,2016-06-14 05:00:00,0,87.6,78.9,0,258,4,0,74.9
206,2016-06-14 05:15:00,0,87.4,78.8,0,286,7,1,74.8
207,2016-06-14 05:30:00,0,86.9,78.8,0,286,5,0,74.6
208,2016-06-14 05:45:00,0,87.4,78.7,0,283,5,0,74.7
209,2016-06-14 06:00:00,0,87.4,78.8,0,279,6,1,74.8
210,2016-06-14 06:15:00,0,87.8,78.7,0,283,5,0,74.8
211,2016-06-14 06:30:00,0,87.2,78.8,0,237,9,1,74.7
212,2016-06-14 06:45:00,0,87.2,78.9,0,207,4,0,74.8
213,2016-06-14 07:00:00,11,87.4,78.8,0,300,4,1,74.8
214,2016-06-14 07:15:00,41,87,79,0,286,6,1,74.8
215,2016-06-14 07:30:00,58,86.6,79,0,283,7,1,74.7
216,2016-06-14 07:45:00,63,87.1,79,0,295,6,1,74.9
217,2016-06-14 08:00:00,59,86.9,79.2,0,304,4,0,75
218,2016-06-14 08:15:00,95,86.3,79.5,0,231,5,0,75.1
219,2016-06-14 08:30:00,113,85.9,80,0,290,3,0,75.4
220,2016-06-14 08:45:00,153,85.1,80.1,0,262,9,1,75.3
221,2016-06-14 09:00:00,178,84.1,80.6,0,285,6,1,75.4
222,2016-06-14 09:15:00,236,84.7,80.6,0,269,7,2,75.6
223,2016-06-14 09:30:00,182,85.1,80.7,0,296,8,2,75.9
224,2016-06-14 09:45:00,210,83.5,80.9,0,225,8,1,75.5
225,2016-06-14 10:00:00,262,83.4,80.9,0,292,7,1,75.5
226,2016-06-14 10:15:00,300,82,81.6,0,282,8,1,75.7
227,2016-06-14 10:30:00,486,81.4,81.9,0,282,10,3,75.7
228,2016-06-14 10:45:00,302,81.5,81.7,0,297,3,3,75.6
229,2016-06-14 11:00:00,377,81.1,82.3,0,241,4,1,76
230,2016-06-14 11:15:00,330,81.9,82.3,0,268,8,2,76.3
231,2016-06-14 11:30:00,261,83.7,81.6,0,278,7,2,76.3
232,2016-06-14 11:45:00,439,82,81.7,0,292,7,3,75.8
233,2016-06-14 12:00:00,346,82.7,82,0,278,9,3,76.3
234,2016-06-14 12:15:00,247,82.5,81.7,0,275,8,3,75.9
235,2016-06-14 12:30:00,331,82.6,81.3,0,280,15,2,75.6
236,2016-06-14 12:45:00,320,82.7,81.9,0,273,10,2,76.2
237,2016-06-14 13:00:00,358,83.3,81.9,0,269,9,1,76.4
238,2016-06-14 13:15:00,229,84.3,81.8,0,268,6,2,76.7
239,2016-06-14 13:30:00,292,84.9,81.4,0,269,9,3,76.5
240,2016-06-14 13:45:00,324,82.6,81.9,0,265,7,1,76.2
241,2016-06-14 14:00:00,300,82.3,81.8,0,252,10,2,76
242,2016-06-14 14:15:00,278,85.5,81.9,0.01,278,9,2,77.2
243,2016-06-14 14:30:00,427,87.8,80.8,0,249,9,1,76.9
244,2016-06-14 15:15:00,395,82.5,82.1,0,285,8,2,76.3
245,2016-06-14 15:30:00,194,83.5,81.7,0,266,7,1,76.3
246,2016-06-14 15:45:00,215,84.1,81.4,0,286,7,1,76.2
247,2016-06-14 16:00:00,139,85.2,81.2,0,279,6,1,76.4
248,2016-06-14 16:15:00,261,83.4,81.6,0,278,5,0,76.2
249,2016-06-14 16:30:00,206,82.6,81.8,0,272,5,1,76.1
250,2016-06-14 16:45:00,175,83,81.9,0,297,3,0,76.3
251,2016-06-14 17:00:00,127,83.3,81.6,0,249,8,1,76.1
252,2016-06-14 17:15:00,120,83.3,81.2,0,280,6,1,75.7
253,2016-06-14 17:30:00,63,83.2,81.1,0,184,4,0,75.6
254,2016-06-14 17:45:00,45,84.5,80.6,0,268,6,0,75.6
255,2016-06-14 18:00:00,22,85.1,80.2,0,303,0,0,75.4
256,2016-06-14 18:15:00,1,85,80.1,0,156,6,0,75.2
257,2016-06-14 18:30:00,0,85.2,80.1,0,151,4,0,75.3
258,2016-06-14 18:45:00,0,85.3,80,0,162,5,0,75.2
259,2016-06-14 19:00:00,0,85.5,79.9,0,118,4,0,75.2
260,2016-06-14 19:15:00,0,85.9,79.8,0,87,1,0,75.2
261,2016-06-14 19:30:00,0,85.7,79.7,0,108,7,0,75.1
262,2016-06-14 19:45:00,0,85.9,79.9,0,175,0,0,75.3
263,2016-06-14 20:00:00,0,86,79.9,0,114,0,0,75.4
264,2016-06-14 20:15:00,0,86.9,79.7,0,258,5,0,75.5
265,2016-06-14 20:30:00,0,88,79,0,29,0,0,75.2
266,2016-06-14 20:45:00,0,88.8,78.9,0,128,0,0,75.3
267,2016-06-14 21:00:00,0,89.1,78.8,0,152,1,0,75.3
268,2016-06-14 21:15:00,0,90.1,78.7,0,144,0,0,75.5
269,2016-06-14 21:30:00,0,89.7,78.9,0,94,3,0,75.6
270,2016-06-14 21:45:00,0,90.5,78.7,0,124,3,0,75.7
271,2016-06-14 22:00:00,0,90.2,78.9,0,231,3,0,75.8
272,2016-06-14 22:15:00,0,89,79,0,213,6,0,75.5
273,2016-06-14 22:30:00,0,89.5,78.7,0,230,0,0,75.4
274,2016-06-14 22:45:00,0,90.3,78.6,0,207,0,0,75.5
275,2016-06-14 23:00:00,0,91,78.3,0,190,0,0,75.4
276,2016-06-14 23:15:00,0,91.4,78.3,0,231,0,0,75.6
277,2016-06-14 23:30:00,0,91.9,78.3,0,56,0,0,75.7
278,2016-06-14 23:45:00,0,92.3,78.2,0,128,0,0,75.8
279,2016-06-15 00:00:00,0,91.6,78.4,0,168,5,0,75.7
280,2016-06-15 00:15:00,0,91.5,78.3,0,296,0,0,75.6
281,2016-06-15 00:30:00,0,92.5,78.1,0,115,3,0,75.7
282,2016-06-15 00:45:00,0,92.9,78.1,0,208,0,0,75.9
283,2016-06-15 01:00:00,0,92.8,78.2,0,273,4,0,75.9
284,2016-06-15 01:15:00,0,93,78.1,0,112,0,0,75.9
285,2016-06-15 01:30:00,0,93.4,78.1,0,42,0,0,76
286,2016-06-15 01:45:00,0,93.9,77.9,0,122,0,0,76
287,2016-06-15 02:00:00,0,93.7,78.2,0,252,4,0,76.2
288,2016-06-15 02:15:00,0,93.1,78.5,0,160,3,0,76.3
289,2016-06-15 02:30:00,0,92.3,78.7,0,252,4,0,76.3
290,2016-06-15 02:45:00,0,90.7,78.6,0,88,4,0,75.6
291,2016-06-15 03:00:00,0,88.9,78.6,0,159,4,0,75.1
292,2016-06-15 03:15:00,0,88.3,78.5,0,190,3,0,74.8
293,2016-06-15 03:30:00,0,87.9,78.6,0,98,3,0,74.7
294,2016-06-15 03:45:00,0,88,78.7,0,125,0,0,74.9
295,2016-06-15 04:00:00,0,89.1,78.2,0,125,0,0,74.7
296,2016-06-15 04:15:00,0,89,78.2,0,124,5,0,74.7
297,2016-06-15 04:30:00,0,87.2,78.6,0,144,5,0,74.5
298,2016-06-15 04:45:00,0,85.7,78.5,0,115,4,0,73.9
299,2016-06-15 05:00:00,0,84.7,78.5,0,100,2,0,73.6
300,2016-06-15 05:15:00,0,85.6,78.6,0,74,0,0,74
301,2016-06-15 05:30:00,0,85.3,78.8,0,114,3,0,74.1
302,2016-06-15 05:45:00,0,86.1,78.7,0,139,3,0,74.2
303,2016-06-15 06:00:00,0,86.4,78.7,0,186,4,0,74.3
304,2016-06-15 06:15:00,0,87.4,78.6,0,139,3,0,74.6
305,2016-06-15 06:30:00,0,87.5,78.6,0,183,4,0,74.6
306,2016-06-15 06:45:00,0,89.2,78.1,0.06,247,1,0,74.7
307,2016-06-15 07:00:00,10,92,77.5,0,285,3,0,75
308,2016-06-15 07:15:00,10,93.1,77.1,0.01,276,0,0,74.9
309,2016-06-15 07:30:00,31,93.9,76.7,0,93,2,0,74.8
310,2016-06-15 07:45:00,46,94.2,77,0,135,4,0,75.2
311,2016-06-15 08:00:00,38,94.3,77.2,0.03,152,0,0,75.4
312,2016-06-15 08:15:00,36,94.7,77.3,0.07,132,0,0,75.6
313,2016-06-15 08:30:00,81,95.2,77.2,0.03,155,0,0,75.7
314,2016-06-15 08:45:00,90,95.6,77.3,0.16,127,0,0,75.9
315,2016-06-15 09:00:00,53,95.9,77.6,0.04,175,0,0,76.3
316,2016-06-15 09:15:00,64,96.4,77.8,0.04,213,0,0,76.7
317,2016-06-15 09:30:00,195,96.7,78,0,180,0,0,77
318,2016-06-15 09:45:00,295,96.6,79.4,0,179,0,0,78.3
319,2016-06-15 10:00:00,331,92.6,80.1,0,241,5,0,77.7
320,2016-06-15 10:15:00,319,90.1,80.6,0,241,4,0,77.4
321,2016-06-15 10:30:00,519,85.7,81.7,0,280,4,0,77
322,2016-06-15 11:00:00,308,85.7,82.4,0,285,4,1,77.7
323,2016-06-15 11:15:00,221,88.4,81.2,0.01,276,6,2,77.5
324,2016-06-15 11:30:00,273,90.8,80.5,0,295,5,1,77.6
325,2016-06-15 11:45:00,608,80.5,81.8,0,290,6,1,75.3
326,2016-06-15 12:30:00,355,80.5,83.2,0,19,5,5,76.7
327,2016-06-15 12:45:00,847,78.4,83.9,0,285,7,2,76.6
328,2016-06-15 13:00:00,650,79.1,84.6,0,289,5,1,77.5
329,2016-06-15 13:15:00,450,79.3,83.9,0,276,7,2,76.9
330,2016-06-15 13:30:00,296,81.2,83.2,0,289,5,1,76.9
331,2016-06-15 13:45:00,326,81.8,82.8,0,272,6,1,76.8
332,2016-06-15 14:00:00,471,78.7,83.3,0,273,6,1,76.1
333,2016-06-15 14:15:00,310,79.7,83.4,0,304,7,1,76.6
334,2016-06-15 14:30:00,267,81.9,82.6,0,304,5,1,76.6
335,2016-06-15 14:45:00,234,81.9,82.4,0,306,5,1,76.4
336,2016-06-15 15:00:00,177,82.2,82.4,0,306,5,0,76.5
337,2016-06-15 15:15:00,268,83.3,82.2,0,286,3,0,76.7
338,2016-06-15 15:30:00,498,74.7,85.2,0,307,2,0,76.5
339,2016-06-15 15:45:00,204,79.4,84.1,0,302,2,0,77.2
340,2016-06-15 16:00:00,295,78.7,84.1,0,316,2,0,76.9
341,2016-06-15 16:15:00,275,80.2,83.5,0,312,2,0,76.9
342,2016-06-15 16:30:00,250,79.1,84.3,0,310,3,0,77.3
343,2016-06-15 16:45:00,185,82.3,83.1,0,306,3,0,77.2
344,2016-06-15 17:00:00,175,82.4,82.8,0,306,2,0,77
345,2016-06-15 17:15:00,145,81.7,82.7,0,309,1,0,76.6
346,2016-06-15 17:30:00,82,83.2,82,0,331,0,0,76.5
347,2016-06-15 17:45:00,20,84.7,81.2,0,323,0,0,76.2
348,2016-06-15 18:00:00,9,86,80.2,0,320,0,0,75.7
349,2016-06-15 18:15:00,0,86.8,80,0,320,0,0,75.7
350,2016-06-15 18:30:00,0,86.6,79.6,0,103,4,0,75.3
351,2016-06-15 18:45:00,0,86.5,79.8,0,87,2,0,75.4
352,2016-06-15 19:00:00,0,87.7,79.3,0,88,0,0,75.4
353,2016-06-15 19:15:00,0,89,78.8,0,88,0,0,75.3
354,2016-06-15 19:30:00,0,90.5,78.7,0,159,0,0,75.7
355,2016-06-15 19:45:00,0,91,78.8,0,159,0,0,75.9
356,2016-06-15 20:00:00,0,91.8,78.7,0,272,0,0,76.1
357,2016-06-15 20:15:00,0,92.3,78.8,0,272,1,0,76.4
358,2016-06-15 20:30:00,0,92.5,78.8,0,272,0,0,76.4
359,2016-06-15 20:45:00,0,92.6,78.7,0,272,0,0,76.4
360,2016-06-15 21:00:00,0,92.9,78.7,0,245,1,0,76.5
361,2016-06-15 21:15:00,0,92.6,78.7,0,273,1,0,76.4
362,2016-06-15 21:30:00,0,92.6,78.5,0,273,0,0,76.2
363,2016-06-15 21:45:00,0,92.8,78.4,0,273,0,0,76.1
364,2016-06-15 22:00:00,0,93.2,78.3,0,255,0,0,76.1
365,2016-06-15 22:15:00,0,93.5,78.3,0,221,0,0,76.2
366,2016-06-15 22:30:00,0,93.8,78.3,0,221,0,0,76.3
367,2016-06-15 22:45:00,0,93.7,78.4,0,108,3,0,76.4
368,2016-06-15 23:00:00,0,91.1,78.6,0,98,3,0,75.8
369,2016-06-15 23:15:00,0,90,78.5,0,63,2,0,75.3
370,2016-06-15 23:30:00,0,89.9,78,0,59,0,0,74.8
371,2016-06-15 23:45:00,0,91.5,77.4,0,59,0,0,74.7
372,2016-06-16 00:00:00,0,92.5,77,0,59,0,0,74.6
373,2016-06-16 00:15:00,0,93.4,76.7,0,59,0,0,74.6
374,2016-06-16 00:30:00,0,94,76.5,0,59,0,0,74.6
375,2016-06-16 00:45:00,0,94.8,76.4,0,59,0,0,74.8
