,Alava Wx 2,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
0,                    ,Solar Rad (wat/m2),RH (%),Temperature (*F),Rainfall (In),Wind Dir (Deg),Wind Gust (mph),Wind Speed (mph),Dew Point (*F),
1,                    ,wat/m2,%,*F,In,Deg,mph,mph,*F,
2,Date and Time   ,SRD,HMD,TMP,RNF,WND,WNG,WNS,DEW,
3426,2017-02-05 15:45:00,104,95.1,70.4,0,135,0,0,68.9,
3427,2017-02-05 16:00:00,82,95.7,70.1,0,135,0,0,68.8,
3428,2017-02-05 16:15:00,69,96.6,70,0,135,0,0,69,
3429,2017-02-05 16:30:00,97,97,69.7,0,135,0,0,68.8,
3430,2017-02-05 16:45:00,101,97.3,69.5,0,135,0,0,68.7,
3431,2017-02-05 17:00:00,79,97.7,69.5,0,135,0,0,68.8,
3432,2017-02-05 17:15:00,36,97.9,69.4,0,273,0,0,68.8,
3433,2017-02-05 17:30:00,33,98.4,69.2,0,278,0,0,68.7,
3434,2017-02-05 17:45:00,61,98.3,68.4,0,252,0,0,67.9,
3435,2017-02-05 18:00:00,61,98.2,67.4,0,32,0,0,66.9,
3436,2017-02-05 18:15:00,36,98.9,67.5,0,43,0,0,67.2,
3437,2017-02-05 18:30:00,22,99.5,68.1,0,59,0,0,67.9,
3438,2017-02-05 18:45:00,9,99.5,68.4,0,59,0,0,68.2,
3439,2017-02-05 19:00:00,1,99.5,68.4,0,59,0,0,68.2,
3440,2017-02-05 19:15:00,0,99.5,68.4,0,59,0,0,68.2,
3441,2017-02-05 19:30:00,0,99.6,68.6,0,59,0,0,68.5,
3442,2017-02-05 19:45:00,0,99.7,68.8,0,55,0,0,68.7,
3443,2017-02-05 20:00:00,0,99.8,69,0,55,0,0,68.9,
3444,2017-02-05 20:15:00,0,99.9,69.2,0,156,0,0,69.2,
3445,2017-02-05 20:30:00,0,99.9,69.4,0,353,0,0,69.4,
3446,2017-02-05 20:45:00,0,99.9,69.5,0,94,2,0,69.5,
3447,2017-02-05 21:00:00,0,99.9,69.4,0,127,0,0,69.4,
3448,2017-02-05 21:15:00,0,99.9,69.4,0,224,0,0,69.4,
3449,2017-02-05 21:30:00,0,99.9,69.5,0,255,1,0,69.5,
3450,2017-02-05 21:45:00,0,99.9,69.5,0,264,2,0,69.5,
3451,2017-02-05 22:00:00,0,99.7,69.5,0,59,3,0,69.4,
3452,2017-02-05 22:15:00,0,99.6,69.3,0,196,1,0,69.2,
3453,2017-02-05 22:30:00,0,99.5,69.6,0,304,2,0,69.4,
3454,2017-02-05 22:45:00,0,99.5,69.8,0,98,2,0,69.6,
3455,2017-02-05 23:00:00,0,99.5,69.6,0,180,2,0,69.4,
3456,2017-02-05 23:15:00,0,99.3,69.5,0,101,4,0,69.3,
3457,2017-02-05 23:30:00,0,98.3,69.3,0,224,2,0,68.8,
3458,2017-02-05 23:45:00,0,96.8,69,0,300,2,0,68,
3459,2017-02-06 00:00:00,0,95.1,68.9,0,231,3,0,67.4,
3460,2017-02-06 00:15:00,0,94.7,68.6,0,228,2,0,67,
3461,2017-02-06 00:30:00,0,93.7,68.6,0,235,2,0,66.7,
3462,2017-02-06 00:45:00,0,93,68.7,0,194,3,0,66.6,
3463,2017-02-06 01:00:00,0,93.3,68.8,0,261,2,0,66.8,
3464,2017-02-06 01:15:00,0,93.6,68.7,0,276,2,0,66.7,
3465,2017-02-06 01:30:00,0,93.7,68.6,0,244,2,0,66.7,
3466,2017-02-06 01:45:00,0,94,68.6,0,218,2,0,66.8,
3467,2017-02-06 02:00:00,0,94.6,68.6,0,232,0,0,67,
3468,2017-02-06 02:15:00,0,94.8,68.4,0,158,0,0,66.8,
3469,2017-02-06 02:30:00,0,95.3,68.4,0,304,0,0,67,
3470,2017-02-06 02:45:00,0,96.1,68.4,0,292,1,0,67.2,
3471,2017-02-06 03:00:00,0,96.9,68.5,0,29,0,0,67.6,
3472,2017-02-06 03:15:00,0,97.5,68.4,0,108,0,0,67.6,
3473,2017-02-06 03:30:00,0,97.8,68.5,0,313,0,0,67.8,
3474,2017-02-06 03:45:00,0,98.2,68.5,0,238,0,0,68,
3475,2017-02-06 04:00:00,0,98.5,68.5,0,81,0,0,68,
3476,2017-02-06 04:15:00,0,98.6,68.6,0,149,0,0,68.2,
3477,2017-02-06 04:30:00,0,98.8,68.7,0,248,0,0,68.3,
3478,2017-02-06 04:45:00,0,99,68.7,0,49,3,0,68.4,
3479,2017-02-06 05:00:00,0,99.3,68.9,0,160,1,0,68.7,
3480,2017-02-06 05:15:00,0,99.5,68.8,0,91,2,0,68.6,
3481,2017-02-06 05:30:00,0,99.5,68.9,0,175,1,0,68.7,
3482,2017-02-06 05:45:00,0,99.5,69,0,165,5,0,68.8,
3483,2017-02-06 06:00:00,0,99.5,69.4,0,64,4,1,69.2,
3484,2017-02-06 06:15:00,1,99.5,69.1,0,194,3,0,68.9,
3485,2017-02-06 06:30:00,4,99.5,69,0,148,3,0,68.8,
3486,2017-02-06 06:45:00,17,99.5,69.1,0,131,0,0,68.9,
3487,2017-02-06 07:00:00,43,99.5,69,0,144,3,0,68.8,
3488,2017-02-06 07:15:00,83,99.5,69.4,0,63,5,0,69.2,
3489,2017-02-06 07:30:00,126,99.5,69.7,0,73,1,0,69.5,
3490,2017-02-06 07:45:00,181,99.4,70.5,0,328,0,0,70.3,
3491,2017-02-06 08:00:00,260,98.4,71.3,0,146,3,0,70.8,
3492,2017-02-06 08:15:00,200,97.2,72.2,0,223,0,0,71.3,
3493,2017-02-06 08:30:00,263,95.9,72.9,0,261,0,0,71.6,
3494,2017-02-06 08:45:00,159,94.6,72.9,0,320,0,0,71.2,
3495,2017-02-06 09:00:00,198,93.9,72.4,0,93,0,0,70.5,
3496,2017-02-06 09:15:00,119,95,71.9,0,50,2,0,70.4,
3497,2017-02-06 09:30:00,147,95.6,71.5,0,112,3,0,70.1,
3498,2017-02-06 09:45:00,106,96,71.2,0,153,1,0,70,
3499,2017-02-06 10:00:00,100,95.8,70.8,0,225,0,0,69.5,
3500,2017-02-06 10:15:00,216,95.6,70.1,0,77,1,0,68.8,
3501,2017-02-06 10:30:00,409,94.5,70.9,0,120,2,0,69.2,
3502,2017-02-06 10:45:00,607,87.5,73.8,0,153,4,0,69.9,
3503,2017-02-06 11:00:00,216,88.4,73.2,0,169,2,0,69.6,
3504,2017-02-06 11:15:00,572,92.1,73.1,0,141,2,0,70.6,
3505,2017-02-06 11:30:00,1120,87.4,76.3,0,217,1,0,72.3,
3506,2017-02-06 11:45:00,808,80.3,79.4,0,290,1,0,72.9,
3507,2017-02-06 12:00:00,691,77.5,78.5,0,128,3,0,71,
3508,2017-02-06 12:15:00,484,82.9,77.7,0,208,0,0,72.2,
3509,2017-02-06 12:30:00,316,85.4,76.7,0,324,1,0,72,
3510,2017-02-06 12:45:00,407,84.9,76,0,314,1,0,71.2,
3511,2017-02-06 13:00:00,329,87,74.7,0,303,1,0,70.6,
3512,2017-02-06 13:15:00,364,86.5,74.6,0,286,3,0,70.3,
3513,2017-02-06 13:30:00,413,83.7,74.8,0,136,0,0,69.6,
3514,2017-02-06 13:45:00,202,86.2,74.4,0,297,0,0,70,
3515,2017-02-06 14:00:00,194,89,72.9,0,340,0,0,69.5,
3516,2017-02-06 14:15:00,252,88.8,72.8,0,86,2,0,69.3,
3517,2017-02-06 14:30:00,234,91.5,72.4,0,56,1,0,69.8,
3518,2017-02-06 14:45:00,268,89.8,72.5,0,151,1,0,69.3,
3519,2017-02-06 15:00:00,267,88.7,72.6,0,303,0,0,69.1,
3520,2017-02-06 15:15:00,304,88.1,72.3,0,81,2,0,68.6,
3521,2017-02-06 15:30:00,594,86.8,73.6,0,211,1,0,69.4,
3522,2017-02-06 15:45:00,505,85.3,75,0,261,1,0,70.3,
3523,2017-02-06 16:00:00,442,84,75.1,0,249,3,0,70,
3524,2017-02-06 16:15:00,444,85.1,74.6,0,121,1,0,69.9,
3525,2017-02-06 16:30:00,354,85.7,74.3,0,70,4,0,69.8,
3526,2017-02-06 16:45:00,305,86.1,73.7,0,81,2,0,69.3,
3527,2017-02-06 17:00:00,251,87.5,73,0,70,2,0,69.1,
3528,2017-02-06 17:15:00,181,87.5,72.6,0,136,1,0,68.7,
3529,2017-02-06 17:30:00,131,89.7,71.6,0,149,1,0,68.4,
3530,2017-02-06 17:45:00,89,91.4,70.9,0,69,2,0,68.2,
3531,2017-02-06 18:00:00,83,92.8,70.2,0,230,1,0,68,
3532,2017-02-06 18:15:00,63,93.2,69.9,0,231,2,0,67.8,
3533,2017-02-06 18:30:00,44,93.3,69.5,0,194,1,0,67.4,
3534,2017-02-06 18:45:00,17,94.4,69.2,0,247,3,0,67.5,
3535,2017-02-06 19:00:00,2,95.2,69,0,211,1,0,67.5,
3536,2017-02-06 19:15:00,0,95.9,68.7,0,136,1,0,67.5,
3537,2017-02-06 19:30:00,0,96.4,68.6,0,111,2,0,67.5,
3538,2017-02-06 19:45:00,0,96.6,68.6,0,210,2,0,67.6,
3539,2017-02-06 20:00:00,0,96.6,68.8,0,48,3,0,67.8,
3540,2017-02-06 20:15:00,0,96.4,68.9,0,79,2,0,67.8,
3541,2017-02-06 20:30:00,0,96.1,68.9,0,53,3,0,67.7,
3542,2017-02-06 20:45:00,0,95.7,68.9,0,80,3,0,67.6,
3543,2017-02-06 21:00:00,0,95.3,68.9,0,139,2,0,67.5,
3544,2017-02-06 21:15:00,0,95.5,68.7,0,31,1,0,67.3,
3545,2017-02-06 21:30:00,0,96.4,67.9,0,88,4,0,66.8,
3546,2017-02-06 21:45:00,0,97.4,68.1,0,242,3,0,67.3,
3547,2017-02-06 22:00:00,0,98,68.5,0,93,6,0,67.9,
3548,2017-02-06 22:15:00,0,97.3,68,0,110,6,1,67.2,
3549,2017-02-06 22:30:00,0,98.5,67.7,0,72,10,4,67.2,
3550,2017-02-06 22:45:00,0,98.8,68.1,0,279,2,0,67.7,
3551,2017-02-06 23:00:00,0,99.2,68,0,70,2,0,67.8,
3552,2017-02-06 23:15:00,0,99.5,67.9,0,88,3,0,67.7,
3553,2017-02-06 23:30:00,0,98.9,67.1,0,176,2,0,66.8,
3554,2017-02-06 23:45:00,0,97.7,66.7,0,145,4,0,66,
3555,2017-02-07 00:00:00,0,97.8,67.5,0,231,3,0,66.8,
3556,2017-02-07 00:15:00,0,98.6,67.6,0,128,3,0,67.2,
3557,2017-02-07 00:30:00,0,99.1,67.1,0,186,4,0,66.8,
3558,2017-02-07 00:45:00,0,99.3,67,0,156,4,0,66.8,
3559,2017-02-07 01:00:00,0,99.5,67.7,0,97,6,0,67.5,
3560,2017-02-07 01:15:00,0,99.5,68.2,0,132,5,0,68,
3561,2017-02-07 01:30:00,0,99.5,68.4,0,197,3,0,68.2,
3562,2017-02-07 01:45:00,0,99.5,68.6,0,108,1,0,68.4,
3563,2017-02-07 02:00:00,0,99.5,68.6,0,74,4,0,68.4,
3564,2017-02-07 02:15:00,0,99.5,67.7,0,93,6,1,67.5,
3565,2017-02-07 02:30:00,0,99.5,67.5,0,79,5,0,67.3,
3566,2017-02-07 02:45:00,0,99.5,67.4,0,91,3,0,67.2,
3567,2017-02-07 03:00:00,0,99.6,67.6,0,107,5,0,67.5,
3568,2017-02-07 03:15:00,0,99.7,67.9,0,169,7,0,67.8,
3569,2017-02-07 03:30:00,0,99.5,67.7,0,74,11,3,67.5,
3570,2017-02-07 03:45:00,0,99.4,66,0,87,11,5,65.8,
3571,2017-02-07 04:00:00,0,98.8,65.6,0,76,12,5,65.2,
3572,2017-02-07 04:15:00,0,97.5,65.8,0,79,12,4,65,
3573,2017-02-07 04:30:00,0,96.8,66.2,0,77,9,4,65.2,
3574,2017-02-07 04:45:00,0,97.1,66.7,0,84,6,2,65.8,
3575,2017-02-07 05:00:00,0,97.9,67,0,76,6,0,66.4,
3576,2017-02-07 05:15:00,0,98.7,67,0,60,2,0,66.6,
3577,2017-02-07 05:30:00,0,99.1,67,0,76,2,0,66.7,
3578,2017-02-07 05:45:00,0,99.5,67.1,0,73,4,1,66.9,
3579,2017-02-07 06:00:00,0,99.5,67.8,0,87,4,1,67.6,
3580,2017-02-07 06:15:00,0,99.5,67.8,0,67,6,1,67.6,
3581,2017-02-07 06:30:00,0,99.6,68.2,0,76,6,1,68.1,
3582,2017-02-07 06:45:00,4,99.7,68.3,0,77,5,2,68.2,
3583,2017-02-07 07:00:00,12,99.8,68.5,0,72,7,2,68.4,
3584,2017-02-07 07:15:00,21,99.8,68.1,0,74,5,1,68,
3585,2017-02-07 07:30:00,39,99.6,68.2,0,74,5,2,68.1,
3586,2017-02-07 07:45:00,73,99.5,68.4,0,70,5,1,68.2,
3587,2017-02-07 08:00:00,108,99.5,69,0,79,2,0,68.8,
3588,2017-02-07 08:15:00,83,99.5,69.4,0,80,2,0,69.2,
3589,2017-02-07 08:30:00,68,99.5,69.1,0,74,7,1,68.9,
3590,2017-02-07 08:45:00,116,99.5,68.6,0,83,8,1,68.4,
3591,2017-02-07 09:00:00,159,99.4,68.4,0,74,5,1,68.2,
3592,2017-02-07 09:15:00,173,98.2,68.7,0,84,7,0,68.2,
3593,2017-02-07 09:30:00,139,96.1,68.8,0,80,7,2,67.6,
3594,2017-02-07 09:45:00,183,96.6,68.9,0,163,3,0,67.9,
3595,2017-02-07 10:00:00,123,96.9,69.3,0,110,6,0,68.4,
3596,2017-02-07 10:15:00,218,97.5,68.5,0,105,7,1,67.7,
3597,2017-02-07 10:30:00,748,98.3,69.8,0,87,6,1,69.3,
3598,2017-02-07 10:45:00,455,97.4,71.4,0,142,4,0,70.6,
3599,2017-02-07 11:00:00,505,95.7,72.9,0,199,0,0,71.6,
3600,2017-02-07 11:15:00,538,94.1,73.9,0,145,0,0,72.1,
3601,2017-02-07 11:30:00,518,90.5,74.8,0,285,1,0,71.8,
3602,2017-02-07 11:45:00,578,88.5,75.4,0,264,2,0,71.8,
3603,2017-02-07 12:00:00,582,87.2,75.4,0,165,2,0,71.3,
3604,2017-02-07 12:15:00,421,86.8,75.3,0,57,1,0,71.1,
3605,2017-02-07 12:30:00,658,85.6,75.7,0,104,1,0,71.1,
3606,2017-02-07 12:45:00,762,85.1,76.5,0,81,4,0,71.7,
3607,2017-02-07 13:00:00,530,83.8,76.7,0,196,3,0,71.5,
3608,2017-02-07 13:15:00,326,87.3,74.1,0,96,2,0,70.1,
3609,2017-02-07 13:30:00,314,89.6,72.8,0,88,4,0,69.6,
3610,2017-02-07 13:45:00,501,90.5,72.9,0,138,1,0,69.9,
3611,2017-02-07 14:00:00,625,85.4,74.6,0,121,2,0,70,
3612,2017-02-07 14:15:00,599,84.8,74.7,0,199,2,0,69.9,
3613,2017-02-07 14:30:00,713,84.1,74.9,0,142,4,0,69.8,
3614,2017-02-07 14:45:00,750,83.1,76.2,0,144,2,0,70.8,
3615,2017-02-07 15:00:00,601,84.6,76,0,112,4,0,71.1,
3616,2017-02-07 15:15:00,408,86.9,74.8,0,122,2,0,70.7,
3617,2017-02-07 15:30:00,305,88.1,74.2,0,142,3,0,70.5,
3618,2017-02-07 15:45:00,161,89.9,72.5,0,121,7,0,69.4,
3619,2017-02-07 16:00:00,105,95.3,68.8,0,127,9,2,67.4,
3620,2017-02-07 16:15:00,74,98,68,0,152,5,0,67.4,
3621,2017-02-07 16:30:00,54,98.8,67,0,146,3,0,66.6,
3622,2017-02-07 16:45:00,53,99.5,66.1,0,155,4,0,65.9,
3623,2017-02-07 17:00:00,48,99.5,65.9,0,165,2,0,65.7,
3624,2017-02-07 17:15:00,62,99.5,65.7,0,207,3,0,65.5,
3625,2017-02-07 17:30:00,71,99.6,65.5,0,182,2,0,65.4,
3626,2017-02-07 17:45:00,60,99.8,65.6,0,124,2,0,65.5,
3627,2017-02-07 18:00:00,41,99.8,65.9,0,179,1,0,65.8,
3628,2017-02-07 18:15:00,30,99.9,66.1,0,136,3,0,66.1,
3629,2017-02-07 18:30:00,20,99.9,65.9,0,213,1,0,65.9,
3630,2017-02-07 18:45:00,6,99.9,65.9,0,151,4,0,65.9,
3631,2017-02-07 19:00:00,0,100,66,0,144,4,0,66,
3632,2017-02-07 19:15:00,0,100,66.3,0,149,4,0,66.3,
3633,2017-02-07 19:30:00,0,100,66.7,0,183,4,0,66.7,
3634,2017-02-07 19:45:00,0,100,67.1,0,206,5,0,67.1,
3635,2017-02-07 20:00:00,0,100,67.7,0,160,3,0,67.7,
3636,2017-02-07 20:15:00,0,100,67.8,0,146,2,0,67.8,
3637,2017-02-07 20:30:00,0,100,67.7,0,213,0,0,67.7,
3638,2017-02-07 20:45:00,0,100,67.7,0,169,0,0,67.7,
3639,2017-02-07 21:00:00,0,100,67.9,0,184,0,0,67.9,
3640,2017-02-07 21:15:00,0,100,68.2,0,107,0,0,68.2,
3641,2017-02-07 21:30:00,0,100,68.6,0,221,0,0,68.6,
3642,2017-02-07 21:45:00,0,100,69,0,217,2,0,69,
3643,2017-02-07 22:00:00,0,100,69,0,231,0,0,69,
3644,2017-02-07 22:15:00,0,100,69,0,151,2,0,69,
3645,2017-02-07 22:30:00,0,100,69.1,0,234,4,0,69.1,
3646,2017-02-07 22:45:00,0,100,69.4,0,139,3,0,69.4,
3647,2017-02-07 23:00:00,0,100,69.5,0,94,0,0,69.5,
3648,2017-02-07 23:15:00,0,100,69.6,0,151,0,0,69.6,
3649,2017-02-07 23:30:00,0,100,69.6,0,97,0,0,69.6,
3650,2017-02-07 23:45:00,0,100,69,0,227,0,0,69,
3651,2017-02-08 00:00:00,0,100,69.1,0,213,0,0,69.1,
3652,2017-02-08 00:15:00,0,100,69.4,0,152,0,0,69.4,
3653,2017-02-08 00:30:00,0,100,69.4,0,155,2,0,69.4,
3654,2017-02-08 00:45:00,0,100,68.4,0,203,2,0,68.4,
3655,2017-02-08 01:00:00,0,100,68.3,0,199,0,0,68.3,
3656,2017-02-08 01:15:00,0,100,68.7,0,136,0,0,68.7,
3657,2017-02-08 01:30:00,0,100,69.4,0,121,0,0,69.4,
3658,2017-02-08 01:45:00,0,100,70,0,190,0,0,70,
3659,2017-02-08 02:00:00,0,100,69.7,0,135,1,0,69.7,
3660,2017-02-08 02:15:00,0,100,68.9,0,173,1,0,68.9,
3661,2017-02-08 02:30:00,0,100,68.9,0,62,0,0,68.9,
3662,2017-02-08 02:45:00,0,100,69.1,0,124,0,0,69.1,
3663,2017-02-08 03:00:00,0,100,69.3,0,132,0,0,69.3,
3664,2017-02-08 03:15:00,0,100,69.4,0,155,0,0,69.4,
3665,2017-02-08 03:30:00,0,100,69.4,0,217,3,0,69.4,
3666,2017-02-08 03:45:00,0,100,69.3,0,144,0,0,69.3,
3667,2017-02-08 04:00:00,0,100,69.5,0,111,0,0,69.5,
3668,2017-02-08 04:15:00,0,100,70.1,0,146,6,0,70.1,
3669,2017-02-08 04:30:00,0,100,70.3,0,91,0,0,70.3,
3670,2017-02-08 04:45:00,0,100,70.3,0,103,0,0,70.3,
3671,2017-02-08 05:00:00,0,100,70.3,0,105,2,0,70.3,
3672,2017-02-08 05:15:00,0,100,70.1,0,163,0,0,70.1,
3673,2017-02-08 05:30:00,0,100,70.2,0,93,0,0,70.2,
3674,2017-02-08 05:45:00,0,100,70.1,0,144,0,0,70.1,
3675,2017-02-08 06:00:00,0,100,70.1,0,117,1,0,70.1,
3676,2017-02-08 06:15:00,0,100,70.1,0,107,2,0,70.1,
3677,2017-02-08 06:30:00,0,100,70.2,0,124,2,0,70.2,
3678,2017-02-08 06:45:00,12,100,70.3,0,111,1,0,70.3,
3679,2017-02-08 07:00:00,23,100,70.5,0,128,1,0,70.5,
3680,2017-02-08 07:15:00,32,100,70.7,0,107,3,0,70.7,
3681,2017-02-08 07:30:00,24,100,70.5,0,93,4,0,70.5,
3682,2017-02-08 07:45:00,16,100,70.5,0,98,2,0,70.5,
3683,2017-02-08 08:00:00,12,100,70,0,155,1,0,70,
3684,2017-02-08 08:15:00,4,100,69.1,0,145,4,0,69.1,
3685,2017-02-08 08:30:00,5,100,68.8,0,114,4,0,68.8,
3686,2017-02-08 08:45:00,2,100,68.7,0,135,3,0,68.7,
3687,2017-02-08 09:00:00,3,100,68.9,0,125,2,0,68.9,
3688,2017-02-08 09:15:00,4,100,69.3,0,98,2,0,69.3,
3689,2017-02-08 09:30:00,5,100,69.5,0,180,3,0,69.5,
3690,2017-02-08 09:45:00,6,100,69.3,0,115,2,0,69.3,
3691,2017-02-08 10:00:00,8,100,69.3,0,121,2,0,69.3,
3692,2017-02-08 10:15:00,9,100,69.2,0,200,1,0,69.2,
3693,2017-02-08 10:30:00,10,100,69.2,0,129,2,0,69.2,
3694,2017-02-08 10:45:00,19,100,69,0,117,1,0,69,
3695,2017-02-08 11:00:00,27,100,69,0,120,6,0,69,
3696,2017-02-08 11:15:00,32,100,69,0,125,5,0,69,
3697,2017-02-08 11:30:00,45,100,69.3,0,107,3,0,69.3,
3698,2017-02-08 11:45:00,44,100,69.3,0,129,6,0,69.3,
3699,2017-02-08 12:00:00,56,100,69.4,0,155,0,0,69.4,
3700,2017-02-08 12:15:00,50,100,69.5,0,125,7,0,69.5,
3701,2017-02-08 12:30:00,73,100,69.4,0,182,1,0,69.4,
3702,2017-02-08 12:45:00,126,100,69.6,0,176,0,0,69.6,
3703,2017-02-08 13:00:00,110,100,69.9,0,141,2,0,69.9,
3704,2017-02-08 13:15:00,163,100,69.8,0,107,2,0,69.8,
3705,2017-02-08 13:30:00,94,100,69.5,0,125,1,0,69.5,
3706,2017-02-08 13:45:00,119,100,69.6,0,153,2,0,69.6,
3707,2017-02-08 14:00:00,179,100,70.2,0,141,0,0,70.2,
3708,2017-02-08 14:15:00,159,100,70.4,0,103,3,0,70.4,
3709,2017-02-08 14:30:00,61,100,69.6,0,124,5,0,69.6,
3710,2017-02-08 14:45:00,46,100,69.4,0,128,3,0,69.4,
3711,2017-02-08 15:00:00,51,100,69.7,0,166,3,0,69.7,
3712,2017-02-08 15:15:00,44,100,69.8,0,127,2,0,69.8,
3713,2017-02-08 15:30:00,53,100,69.8,0,165,1,0,69.8,
3714,2017-02-08 15:45:00,78,100,70.2,0,135,1,0,70.2,
3715,2017-02-08 16:00:00,126,100,70.3,0,138,2,0,70.3,
3716,2017-02-08 16:15:00,191,100,70.5,0,148,0,0,70.5,
3717,2017-02-08 16:30:00,160,100,70.8,0,115,0,0,70.8,
3718,2017-02-08 16:45:00,112,100,70.7,0,120,1,0,70.7,
3719,2017-02-08 17:00:00,81,100,70.5,0,90,2,0,70.5,
3720,2017-02-08 17:15:00,85,100,70.7,0,96,4,0,70.7,
3721,2017-02-08 17:30:00,77,100,70.4,0,96,3,0,70.4,
3722,2017-02-08 17:45:00,42,100,70.2,0,100,2,0,70.2,
3723,2017-02-08 18:00:00,10,100,70.3,0,91,4,0,70.3,
3724,2017-02-08 18:15:00,8,100,70.4,0,101,2,0,70.4,
3725,2017-02-08 18:30:00,2,100,70.6,0,118,2,0,70.6,
3726,2017-02-08 18:45:00,0,100,71,0,98,3,0,71,
3727,2017-02-08 19:00:00,0,100,71.1,0,153,2,0,71.1,
3728,2017-02-08 19:15:00,0,100,71.1,0,129,2,0,71.1,
3729,2017-02-08 19:30:00,0,100,71.1,0,125,2,0,71.1,
3730,2017-02-08 19:45:00,0,100,70.8,0,128,1,0,70.8,
3731,2017-02-08 20:00:00,0,100,70.3,0,112,1,0,70.3,
3732,2017-02-08 20:15:00,0,100,70.5,0,114,4,0,70.5,
3733,2017-02-08 20:30:00,0,100,70,0,129,2,0,70,
3734,2017-02-08 20:45:00,0,100,69.7,0,110,0,0,69.7,
3735,2017-02-08 21:00:00,0,100,69.9,0,101,1,0,69.9,
3736,2017-02-08 21:15:00,0,100,70.2,0,108,1,0,70.2,
3737,2017-02-08 21:30:00,0,100,70.1,0,134,0,0,70.1,
3738,2017-02-08 21:45:00,0,100,69.9,0,162,1,0,69.9,
3739,2017-02-08 22:00:00,0,100,69.7,0,112,0,0,69.7,
3740,2017-02-08 22:15:00,0,100,69.7,0,155,3,0,69.7,
3741,2017-02-08 22:30:00,0,100,69.6,0,149,2,0,69.6,
3742,2017-02-08 22:45:00,0,100,69.5,0,165,3,0,69.5,
3743,2017-02-08 23:00:00,0,100,69.4,0,165,3,0,69.4,
3744,2017-02-08 23:15:00,0,100,69.3,0,124,0,0,69.3,
3745,2017-02-08 23:30:00,0,100,69.4,0,172,0,0,69.4,
3746,2017-02-08 23:45:00,0,100,69.4,0,121,0,0,69.4,
3747,2017-02-09 00:00:00,0,100,69.6,0,121,0,0,69.6,
3748,2017-02-09 00:15:00,0,100,69.7,0,96,0,0,69.7,
3749,2017-02-09 00:30:00,0,100,69.9,0,111,2,0,69.9,
3750,2017-02-09 00:45:00,0,100,70.1,0,107,2,0,70.1,
3751,2017-02-09 01:00:00,0,100,70.3,0,104,1,0,70.3,
3752,2017-02-09 01:15:00,0,100,70.5,0,177,0,0,70.5,
3753,2017-02-09 01:30:00,0,100,70.4,0,136,0,0,70.4,
3754,2017-02-09 01:45:00,0,100,70.4,0,117,0,0,70.4,
3755,2017-02-09 02:00:00,0,100,70.5,0,156,0,0,70.5,
3756,2017-02-09 02:15:00,0,100,70.4,0,111,0,0,70.4,
3757,2017-02-09 02:30:00,0,100,70.3,0,158,0,0,70.3,
3758,2017-02-09 02:45:00,0,100,70.5,0,87,3,0,70.5,
3759,2017-02-09 03:00:00,0,100,70.6,0,103,4,0,70.6,
3760,2017-02-09 03:15:00,0,100,70.4,0,121,1,0,70.4,
3761,2017-02-09 03:30:00,0,100,70.1,0,144,1,0,70.1,
3762,2017-02-09 03:45:00,0,100,70.1,0,73,1,0,70.1,
3763,2017-02-09 04:00:00,0,100,70.3,0,97,2,0,70.3,
3764,2017-02-09 04:15:00,0,100,70.2,0,108,1,0,70.2,
3765,2017-02-09 04:30:00,0,100,70.1,0,91,1,0,70.1,
3766,2017-02-09 04:45:00,0,99.9,70.1,0,155,1,0,70.1,
3767,2017-02-09 05:00:00,0,99.6,70,0,103,0,0,69.9,
3768,2017-02-09 05:15:00,0,99.5,69.9,0,127,0,0,69.7,
3769,2017-02-09 05:30:00,0,99.5,70,0,114,2,0,69.8,
3770,2017-02-09 05:45:00,0,99.5,70.1,0,110,3,0,69.9,
3771,2017-02-09 06:00:00,0,99.5,70.2,0,98,2,0,70,
3772,2017-02-09 06:15:00,0,98.9,70.1,0,122,1,0,69.8,
3773,2017-02-09 06:30:00,1,98.4,70.1,0,156,3,0,69.6,
3774,2017-02-09 06:45:00,12,97.6,70,0,100,4,0,69.3,
3775,2017-02-09 07:00:00,15,96.9,70,0,110,2,0,69.1,
3776,2017-02-09 07:15:00,43,95.9,70.2,0,118,5,0,68.9,
3777,2017-02-09 07:30:00,86,94.7,70.3,0,80,2,0,68.7,
3778,2017-02-09 07:45:00,89,94.1,70.4,0,107,3,0,68.6,
3779,2017-02-09 08:00:00,106,93.1,70.6,0,90,5,0,68.5,
3780,2017-02-09 08:15:00,127,92.8,70.8,0,134,2,0,68.6,
3781,2017-02-09 08:30:00,112,92.6,71,0,160,2,0,68.7,
3782,2017-02-09 08:45:00,107,92.9,71,0,120,3,0,68.8,
3783,2017-02-09 09:00:00,69,93.1,70.9,0,103,3,0,68.8,
3784,2017-02-09 09:15:00,112,93.1,71,0,159,3,0,68.9,
3785,2017-02-09 09:30:00,114,93.1,71.2,0,117,0,0,69.1,
3786,2017-02-09 09:45:00,232,92.1,71.7,0,107,3,0,69.3,
3787,2017-02-09 10:00:00,174,91.2,72,0,177,3,0,69.3,
3788,2017-02-09 10:15:00,236,90.9,71.9,0,94,3,0,69.1,
