,Date,Tula_RNF,Aasu_RNF_in,Vaipito_RNF_in,Afono_RNF_in,Airport_RNF,ASCC_RNF,Aoloaufou_USGS_RNF,Aua_USGS_RNF,Fagaitua_USGS_RNF,Malaeimi_USGS_RNF,Pioa_USGS_RNF,Satala_USGS_RNF,Amouli_NCDC_RNF,Atuu_NCDC_RNF,Fagaalu_NCDC_RNF,Malaeloa_NCDC_RNF,Vatia_NCDC_RNF,taputimu_WRCC_RNF
126,1955-08-05,,,,,,,,,,,,,0.0,,,,0.44881914000000006,
127,1955-08-06,,,,,,,,,,,,,0.11023628,,,,0.0,
128,1955-08-07,,,,,,,,,,,,,0.0,,,,0.0,
129,1955-08-08,,,,,,,,,,,,,0.31102379,,,,0.33070884,
130,1955-08-09,,,,,,,,,,,,,0.0,,,,0.0,
131,1955-08-10,,,,,,,,,,,,,0.0,,,,0.0,
132,1955-08-11,,,,,,,,,,,,,0.0,,,,0.051181130000000005,
133,1955-08-12,,,,,,,,,,,,,0.44094512,,,,0.7519689100000001,
134,1955-08-13,,,,,,,,,,,,,0.0,,,,0.0,
135,1955-08-14,,,,,,,,,,,,,1.181103,,,,1.0787407400000002,
136,1955-08-15,,,,,,,,,,,,,0.0,,,,0.0,
137,1955-08-16,,,,,,,,,,,,,0.20078751000000003,,,,0.05905515000000001,
138,1955-08-17,,,,,,,,,,,,,0.0,,,,0.0,
139,1955-08-18,,,,,,,,,,,,,0.20078751000000003,,,,0.46063017000000006,
140,1955-08-19,,,,,,,,,,,,,0.0,,,,0.05905515000000001,
141,1955-08-20,,,,,,,,,,,,,0.35826791,,,,0.35826791,
142,1955-08-21,,,,,,,,,,,,,0.0,,,,0.38188997,
143,1955-08-22,,,,,,,,,,,,,0.0,,,,0.0,
144,1955-08-23,,,,,,,,,,,,,0.0,,,,0.5118113000000001,
145,1955-08-24,,,,,,,,,,,,,0.46850419000000004,,,,0.9094493100000001,
146,1955-08-25,,,,,,,,,,,,,0.7007877800000001,,,,1.1692919700000002,
147,1955-08-26,,,,,,,,,,,,,1.66141822,,,,0.07874020000000001,
148,1955-08-27,,,,,,,,,,,,,0.74015788,,,,1.4488196800000002,
149,1955-08-28,,,,,,,,,,,,,0.0,,,,0.11023628,
150,1955-08-29,,,,,,,,,,,,,0.0,,,,0.14173236,
151,1955-08-30,,,,,,,,,,,,,0.12992133,,,,0.20078751000000003,
152,1955-08-31,,,,,,,,,,,,,0.0,,,,0.12992133,
153,1955-09-01,,,,,,,,,,,,,0.29921276,,,,0.8188980800000001,
154,1955-09-02,,,,,,,,,,,,,0.0,,,,0.0,
155,1955-09-03,,,,,,,,,,,,,0.0,,,,0.0,
156,1955-09-04,,,,,,,,,,,,,0.0,,,,0.11811030000000002,
157,1955-09-05,,,,,,,,,,,,,0.0,,,,0.01181103,
158,1955-09-06,,,,,,,,,,,,,0.0,,,,0.25984266,
159,1955-09-07,,,,,,,,,,,,,0.0,,,,0.0,
160,1955-09-08,,,,,,,,,,,,,0.0,,,,0.24015761000000002,
161,1955-09-09,,,,,,,,,,,,,0.18110246000000002,,,,0.07874020000000001,
162,1955-09-10,,,,,,,,,,,,,0.0,,,,0.25196864,
163,1955-09-11,,,,,,,,,,,,,0.14173236,,,,0.14960638,
164,1955-09-12,,,,,,,,,,,,,0.0,,,,0.0,
165,1955-09-13,,,,,,,,,,,,,0.22047256,,,,0.05905515000000001,
166,1955-09-14,,,,,,,,,,,,,0.0,,,,0.11023628,
167,1955-09-15,,,,,,,,,,,,,0.0,,,,0.16929143000000002,
168,1955-09-16,,,,,,,,,,,,,0.25984266,,,,0.83070911,
169,1955-09-17,,,,,,,,,,,,,0.0,,,,0.27952771000000004,
170,1955-09-18,,,,,,,,,,,,,0.0,,,,0.11811030000000002,
171,1955-09-19,,,,,,,,,,,,,0.9606304400000001,,,,1.00000054,
172,1955-09-20,,,,,,,,,,,,,0.0,,,,0.019685050000000003,
173,1955-09-21,,,,,,,,,,,,,0.0,,,,0.0,
174,1955-09-22,,,,,,,,,,,,,0.0,,,,0.051181130000000005,
175,1955-09-23,,,,,,,,,,,,,0.0,,,,0.14960638,
176,1955-09-24,,,,,,,,,,,,,0.0,,,,0.18897648,
177,1955-09-25,,,,,,,,,,,,,0.0,,,,0.0,
178,1955-09-26,,,,,,,,,,,,,0.0,,,,0.9803154900000001,
179,1955-09-27,,,,,,,,,,,,,0.57086645,,,,0.25196864,
180,1955-09-28,,,,,,,,,,,,,0.0,,,,0.0,
181,1955-09-29,,,,,,,,,,,,,0.0,,,,0.0,
182,1955-09-30,,,,,,,,,,,,,0.0,,,,0.0,
183,1955-10-01,,,,,,,,,,,,,0.0,,,,0.01181103,
184,1955-10-02,,,,,,,,,,,,,0.0,,,,0.0,
185,1955-10-03,,,,,,,,,,,,,0.0,,,,0.11023628,
186,1955-10-04,,,,,,,,,,,,,0.0,,,,0.07874020000000001,
187,1955-10-05,,,,,,,,,,,,,0.0,,,,0.0,
188,1955-10-06,,,,,,,,,,,,,0.8700792100000001,,,,0.6811027300000001,
189,1955-10-07,,,,,,,,,,,,,0.0,,,,0.0,
190,1955-10-08,,,,,,,,,,,,,0.0,,,,0.0,
191,1955-10-09,,,,,,,,,,,,,0.0,,,,0.0,
192,1955-10-10,,,,,,,,,,,,,0.0,,,,0.20866153,
193,1955-10-11,,,,,,,,,,,,,0.0,,,,0.0,
194,1955-10-12,,,,,,,,,,,,,0.0,,,,0.05905515000000001,
195,1955-10-13,,,,,,,,,,,,,0.0,,,,0.0,
196,1955-10-14,,,,,,,,,,,,,0.0,,,,0.0,
197,1955-10-15,,,,,,,,,,,,,0.14173236,,,,0.05905515000000001,
198,1955-10-16,,,,,,,,,,,,,0.0,,,,0.09842525,
199,1955-10-17,,,,,,,,,,,,,1.00000054,,,,0.88189024,
200,1955-10-18,,,,,,,,,,,,,0.5511814,,,,0.40157502000000006,
201,1955-10-19,,,,,,,,,,,,,0.0,,,,1.3582684500000002,
202,1955-10-20,,,,,,,,,,,,,0.0,,,,0.16141741,
203,1955-10-21,,,,,,,,,,,,,0.7716539600000001,,,,0.0,
204,1955-10-22,,,,,,,,,,,,,0.22834658000000002,,,,0.35039389000000004,
205,1955-10-23,,,,,,,,,,,,,0.0,,,,0.051181130000000005,
206,1955-10-24,,,,,,,,,,,,,3.1102379000000004,,,,1.9606309800000001,
207,1955-10-25,,,,,,,,,,,,,1.0196855900000001,,,,0.46063017000000006,
208,1955-10-26,,,,,,,,,,,,,0.85826818,,,,1.42126061,
209,1955-10-27,,,,,,,,,,,,,0.64173263,,,,1.2204731000000002,
210,1955-10-28,,,,,,,,,,,,,0.0,,,,0.35826791,
211,1955-10-29,,,,,,,,,,,,,0.0,,,,0.05905515000000001,
212,1955-10-30,,,,,,,,,,,,,0.0,,,,0.07874020000000001,
213,1955-10-31,,,,,,,,,,,,,0.0,,,,0.0,
214,1955-11-01,,,,,,,,,,,,,0.0,,,,0.05905515000000001,
215,1955-11-02,,,,,,,,,,,,,0.40944904000000004,,,,0.07086618,
216,1955-11-03,,,,,,,,,,,,,0.0,,,,0.11811030000000002,
217,1955-11-04,,,,,,,,,,,,,0.0,,,,0.05905515000000001,
218,1955-11-05,,,,,,,,,,,,,0.0,,,,0.01181103,
219,1955-11-06,,,,,,,,,,,,,0.0,,,,0.22047256,
220,1955-11-07,,,,,,,,,,,,,0.0,,,,0.051181130000000005,
221,1955-11-08,,,,,,,,,,,,,0.12992133,,,,0.29133874000000004,
222,1955-11-09,,,,,,,,,,,,,0.0,,,,0.0,
223,1955-11-10,,,,,,,,,,,,,0.0,,,,0.0,
224,1955-11-11,,,,,,,,,,,,,0.0,,,,0.051181130000000005,
225,1955-11-12,,,,,,,,,,,,,0.5511814,,,,0.46063017000000006,
226,1955-11-13,,,,,,,,,,,,,0.0,,,,0.0,
227,1955-11-14,,,,,,,,,,,,,0.0,,,,0.0,
228,1955-11-15,,,,,,,,,,,,,0.0,,,,0.0,
229,1955-11-16,,,,,,,,,,,,,0.20866153,,,,0.29921276,
230,1955-11-17,,,,,,,,,,,,,0.85826818,,,,2.2204736400000002,
231,1955-11-18,,,,,,,,,,,,,0.0,,,,0.9094493100000001,
232,1955-11-19,,,,,,,,,,,,,0.8897642600000001,,,,0.6299216000000001,
233,1955-11-20,,,,,,,,,,,,,0.16929143000000002,,,,0.38976399000000006,
234,1955-11-21,,,,,,,,,,,,,0.7007877800000001,,,,1.0196855900000001,
235,1955-11-22,,,,,,,,,,,,,0.0,,,,0.09055123000000001,
236,1955-11-23,,,,,,,,,,,,,0.12992133,,,,0.35039389000000004,
237,1955-11-24,,,,,,,,,,,,,0.16929143000000002,,,,0.019685050000000003,
238,1955-11-25,,,,,,,,,,,,,0.22834658000000002,,,,0.22834658000000002,
239,1955-11-26,,,,,,,,,,,,,0.0,,,,0.0,
240,1955-11-27,,,,,,,,,,,,,0.0,,,,0.0,
241,1955-11-28,,,,,,,,,,,,,0.0,,,,0.11811030000000002,
242,1955-11-29,,,,,,,,,,,,,0.48031522000000004,,,,0.18897648,
243,1955-11-30,,,,,,,,,,,,,0.0,,,,0.019685050000000003,
244,1955-12-01,,,,,,,,,,,,,0.5787404700000001,,,,1.1417329,
245,1955-12-02,,,,,,,,,,,,,0.24015761000000002,,,,0.61811057,
246,1955-12-03,,,,,,,,,,,,,2.00000108,,,,0.5118113000000001,
247,1955-12-04,,,,,,,,,,,,,0.0,,,,0.051181130000000005,
248,1955-12-05,,,,,,,,,,,,,0.0,,,,0.0,
249,1955-12-06,,,,,,,,,,,,,0.9606304400000001,,,,0.5314963500000001,
250,1955-12-07,,,,,,,,,,,,,0.0,,,,0.09842525,
251,1955-12-08,,,,,,,,,,,,,0.25984266,,,,0.12992133,
252,1955-12-09,,,,,,,,,,,,,0.0,,,,0.0,
253,1955-12-10,,,,,,,,,,,,,0.0,,,,0.039370100000000005,
254,1955-12-11,,,,,,,,,,,,,0.0,,,,,
255,1955-12-12,,,,,,,,,,,,,0.18110246000000002,,,,,
256,1955-12-13,,,,,,,,,,,,,0.35826791,,,,3.7598445500000004,
257,1955-12-14,,,,,,,,,,,,,0.20078751000000003,,,,0.40944904000000004,
258,1955-12-15,,,,,,,,,,,,,0.09842525,,,,0.07874020000000001,
259,1955-12-16,,,,,,,,,,,,,0.0,,,,0.0,
260,1955-12-17,,,,,,,,,,,,,0.29921276,,,,0.31102379,
261,1955-12-18,,,,,,,,,,,,,0.33858286000000004,,,,0.019685050000000003,
262,1955-12-19,,,,,,,,,,,,,1.09842579,,,,1.2204731000000002,
263,1955-12-20,,,,,,,,,,,,,0.14173236,,,,0.22834658000000002,
264,1955-12-21,,,,,,,,,,,,,0.0,,,,0.0,
265,1955-12-22,,,,,,,,,,,,,0.0,,,,0.051181130000000005,
266,1955-12-23,,,,,,,,,,,,,0.0,,,,0.16141741,
267,1955-12-24,,,,,,,,,,,,,0.0,,,,0.7913390100000001,
268,1955-12-25,,,,,,,,,,,,,0.11023628,,,,0.07086618,
269,1955-12-26,,,,,,,,,,,,,0.92913436,,,,0.5905515,
270,1955-12-27,,,,,,,,,,,,,0.0,,,,0.01181103,
271,1955-12-28,,,,,,,,,,,,,0.0,,,,0.7204728300000001,
272,1955-12-29,,,,,,,,,,,,,0.22834658000000002,,,,1.00000054,
273,1955-12-30,,,,,,,,,,,,,2.3307099200000003,,,,1.2716542300000002,
274,1955-12-31,,,,,,,,,,,,,1.37007948,,,,1.1102368200000001,
275,1956-01-01,,,,,,,,,,,,,4.22834874,,,,3.0787418200000003,
276,1956-01-02,,,,,,,,,,,,,1.0314966200000002,,,,1.20078805,
277,1956-01-03,,,,,,,,,,,,,0.0,,,,0.03149608,
278,1956-01-04,,,,,,,,,,,,,2.00000108,,,,1.27952825,
279,1956-01-05,,,,,,,,,,,,,0.31102379,,,,0.25196864,
