"Date","Time, GMT-11:00","Abs Pres, psi","Temp, °F","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
01/26/18,13:00:00,14.9116,79.678,Logged,,,,
01/26/18,13:15:00,14.9038,78.800,,,,,
01/26/18,13:30:00,14.9055,78.624,,,,,
01/26/18,13:45:00,14.9078,78.624,,,,,
01/26/18,14:00:00,14.9049,78.449,,,,,
01/26/18,14:15:00,14.9026,78.449,,,,,
01/26/18,14:30:00,14.8980,78.449,,,,,
01/26/18,14:45:00,14.8957,78.449,,,,,
01/26/18,15:00:00,14.9049,78.449,,,,,
01/26/18,15:15:00,14.9090,78.274,,,,,
01/26/18,15:30:00,14.9999,78.274,,,,,
01/26/18,15:45:00,15.0110,78.098,,,,,
01/26/18,16:00:00,15.0150,77.923,,,,,
01/26/18,16:15:00,15.0291,77.923,,,,,
01/26/18,16:30:00,15.0121,77.749,,,,,
01/26/18,16:45:00,14.9998,77.574,,,,,
01/26/18,17:00:00,14.9975,77.574,,,,,
01/26/18,17:15:00,14.9975,77.574,,,,,
01/26/18,17:30:00,14.9946,77.400,,,,,
01/26/18,17:45:00,14.9969,77.400,,,,,
01/26/18,18:00:00,14.9923,77.400,,,,,
01/26/18,18:15:00,14.9923,77.400,,,,,
01/26/18,18:30:00,14.9969,77.400,,,,,
01/26/18,18:45:00,14.9940,77.225,,,,,
01/26/18,19:00:00,14.9869,77.225,,,,,
01/26/18,19:15:00,14.9894,77.225,,,,,
01/26/18,19:30:00,14.9917,77.225,,,,,
01/26/18,19:45:00,14.9940,77.225,,,,,
01/26/18,20:00:00,14.9910,77.050,,,,,
01/26/18,20:15:00,14.9886,77.050,,,,,
01/26/18,20:30:00,14.9886,77.050,,,,,
01/26/18,20:45:00,14.9863,77.050,,,,,
01/26/18,21:00:00,14.9834,76.876,,,,,
01/26/18,21:15:00,14.9811,76.876,,,,,
01/26/18,21:30:00,14.9834,76.876,,,,,
01/26/18,21:45:00,14.9857,76.876,,,,,
01/26/18,22:00:00,14.9834,76.876,,,,,
01/26/18,22:15:00,14.9782,76.703,,,,,
01/26/18,22:30:00,14.9805,76.703,,,,,
01/26/18,22:45:00,14.9759,76.703,,,,,
01/26/18,23:00:00,14.9711,76.703,,,,,
01/26/18,23:15:00,14.9664,76.703,,,,,
01/26/18,23:30:00,14.9664,76.703,,,,,
01/26/18,23:45:00,14.9618,76.703,,,,,
01/27/18,00:00:00,14.9595,76.703,,,,,
01/27/18,00:15:00,14.9572,76.703,,,,,
01/27/18,00:30:00,14.9525,76.703,,,,,
01/27/18,00:45:00,14.9502,76.703,,,,,
01/27/18,01:00:00,14.9432,76.703,,,,,
01/27/18,01:15:00,14.9402,76.528,,,,,
01/27/18,01:30:00,14.9379,76.528,,,,,
01/27/18,01:45:00,14.9338,76.703,,,,,
01/27/18,02:00:00,14.9292,76.703,,,,,
