,Baseflow,Month,Runoff,Total_flow,BF:TF,Site
4,2.0511221828554334,7,2.3080532672286593,4.346174149735989,0.4719374125815989,Fagaalu
4,1.42340952233922,7,3.617218533512741,4.93806799113824,0.28825231343384555,Leone
4,1.4630498693895404,7,1.3398684126157845,2.8021952391953033,0.5221084701470263,Fagasa
3,0.07404421996421844,7,0.5939094234443929,0.6658500344202724,0.11120254732536829,Afono
4,2.4027848753860708,7,2.0666725587314456,4.461921993529937,0.5385089382715021,Nuuuli
4,1.3673687836762556,7,1.5714736945392012,2.9366676826017937,0.46561917501840405,Vaipito
3,5.096923864243537,7,1.6975658944416279,6.7882473737590665,0.7508453336492155,Malota
3,0.17594270214298935,7,0.13962659872882172,0.31544658228699257,0.5577575159236219,Fagaitua
