,Date,Total_flow_CFS,Base_flow_CFS,Runoff_CFS,Month
135,2016-08-18,6.243612527792139,4.763606844302516,1.4800056834896225,8
136,2016-08-19,6.317619483095323,4.668411269153539,1.649208213941784,8
137,2016-08-20,5.247510757978824,4.5732156940045625,0.6742950639742613,8
138,2016-08-21,8.331771829120314,4.478020118855586,3.853751710264728,8
139,2016-08-22,5.353490109055714,4.382824543706609,0.9706655653491048,8
140,2016-08-23,6.914747931918098,4.287628968557632,2.6271189633604655,8
141,2016-08-24,5.340179362004216,4.192433393408655,1.1477459685955607,8
142,2016-08-25,4.002042243110702,4.0972378182596785,0.0,8
143,2016-08-26,4.145941159160027,4.002042243110702,0.14389891604932536,8
144,2016-08-27,4.44745094808306,4.003865162130096,0.4435857859529637,8
145,2016-08-28,4.54318327579412,4.005688081149491,0.5374951946446291,8
146,2016-08-29,4.702598829577364,4.007511000168885,0.6950878294084788,8
147,2016-08-30,4.758555680220049,4.00933391918828,0.7492217610317686,8
148,2016-08-31,4.785142093623355,4.011156838207674,0.7739852554156812,8
149,2016-09-01,6.336880629576807,4.012979757227068,2.323900872349739,9
150,2016-09-02,4.035143920230809,4.014802676246463,0.02034124398434578,9
151,2016-09-03,8.241195987391151,4.016625595265857,4.224570392125294,9
152,2016-09-04,6.953301479136857,4.018448514285252,2.934852964851605,9
153,2016-09-05,4.551431135422694,4.0202714333046465,0.5311597021180479,9
154,2016-09-06,4.0202714333046465,4.0135989810422945,0.006672452262352024,9
155,2016-09-07,3.9966466263268767,4.0069265287799425,0.0,9
156,2016-09-08,4.027444515093751,4.0002540765175905,0.027190438576160325,9
157,2016-09-09,4.044662518673087,3.9935816242552384,0.05108089441784891,9
158,2016-09-10,5.566722462827462,3.9869091719928864,1.5798132908345757,9
159,2016-09-11,3.9869091719928864,4.042240843474321,0.0,9
160,2016-09-12,4.125267120016065,4.097572514955757,0.027694605060307964,9
161,2016-09-13,4.263567529400062,4.152904186437191,0.11066334296287028,9
162,2016-09-14,4.396847990118569,4.208235857918627,0.18861213219994166,9
163,2016-09-15,4.571788762836095,4.263567529400062,0.3082212334360337,9
164,2016-09-16,4.5864576412368665,4.3042774031867,0.28218023805016657,9
165,2016-09-17,4.2751939826324845,4.344987276973338,0.0,9
166,2016-09-18,4.467116898333253,4.3856971507599765,0.08141974757327652,9
167,2016-09-19,4.681146945436687,4.426407024546615,0.25473992089007247,9
168,2016-09-20,4.542846599071449,4.467116898333253,0.07572970073819629,9
169,2016-09-21,4.758368849256368,4.391744910848536,0.36662393840783203,9
170,2016-09-22,5.033582503604324,4.3163729233638195,0.7172095802405041,9
171,2016-09-23,5.133748403180997,4.241000935879103,0.892747467301894,9
172,2016-09-24,7.62392371051713,4.165628948394386,3.458294762122744,9
173,2016-09-25,4.31781801183095,4.090256960909669,0.2275610509212811,9
174,2016-09-26,4.090256960909669,4.131618442504106,0.0,9
175,2016-09-27,4.393901519003042,4.172979924098542,0.22092159490449959,9
176,2016-09-28,4.691426662758106,4.214341405692979,0.47708525706512717,9
177,2016-09-29,4.681702309770947,4.255702887287416,0.42599942248353084,9
178,2016-09-30,4.871900487890078,4.297064368881853,0.574836119008225,9
179,2016-10-01,4.710075263839027,4.338425850476289,0.3716494133627375,10
180,2016-10-02,5.047687762227344,4.379787332070726,0.6679004301566183,10
181,2016-10-03,5.223944024024982,4.421148813665162,0.8027952103598199,10
182,2016-10-04,5.411351758903987,4.462510295259599,0.9488414636443876,10
183,2016-10-05,5.656360361775354,4.5038717768540355,1.1524885849213184,10
184,2016-10-06,5.7022824592842785,4.545233258448472,1.1570492008358064,10
185,2016-10-07,5.828599837486273,4.5865947400429095,1.2420050974433634,10
186,2016-10-08,6.002590763034967,4.627956221637346,1.3746345413976213,10
187,2016-10-09,4.710679184826219,4.6693177032317825,0.04136148159443653,10
188,2016-10-10,5.302064481284948,4.710679184826219,0.5913852964587285,10
189,2016-10-11,5.004226206593542,4.8123092366295435,0.19191696996399887,10
190,2016-10-12,5.455021120838369,4.913939288432868,0.5410818324055011,10
191,2016-10-13,5.695058514963492,5.015569340236191,0.6794891747273004,10
192,2016-10-14,5.675725660861582,5.117199392039516,0.5585262688220665,10
193,2016-10-15,6.066418311480591,5.21882944384284,0.847588867637751,10
194,2016-10-16,6.3283036002675175,5.320459495646165,1.0078441046213529,10
195,2016-10-17,5.328055375442025,5.422089547449489,0.0,10
196,2016-10-18,5.726979702859461,5.5237195992528125,0.2032601036066488,10
197,2016-10-19,5.993958234161244,5.625349651056137,0.36860858310510736,10
198,2016-10-20,6.345986792405942,5.726979702859461,0.6190070895464803,10
199,2016-10-21,6.356649112676079,5.720924490812762,0.635724621863317,10
200,2016-10-22,6.599385657626794,5.714869278766063,0.8845163788607309,10
201,2016-10-23,6.712732577874675,5.708814066719364,1.0039185111553115,10
202,2016-10-24,6.008245668710556,5.702758854672664,0.30548681403789146,10
203,2016-10-25,5.696703642625965,5.696703642625965,0.0,10
204,2016-10-26,6.291281177867725,5.814529803339201,0.4767513745285239,10
205,2016-10-27,5.705255952330726,5.932355964052436,0.0,10
