,Baseflow,Month,Runoff,Total_flow,BF:TF,Site
10,4.2193991717546675,1,5.422713720426786,9.624406743511205,0.43840615678461375,Fagaalu
10,3.1793660630842777,1,5.87427835348418,9.051976134912362,0.351234472528253,Leone
10,2.0265875046170856,1,3.3787531475958086,5.403308995396987,0.37506415167881585,Fagasa
9,1.7875372888779923,1,4.837617991528819,6.623830238871371,0.2698645986408265,Afono
10,1.8421291375190965,1,3.5018194611150983,5.343532452628236,0.3447399550484696,Nuuuli
10,1.8962784044433023,1,3.8299885370921465,5.720663064849738,0.331478778412046,Vaipito
9,4.514588418708582,1,0.9717259249691598,5.625307585400682,0.80254961176261,Malota
9,0.29304638234555686,1,0.6210256208485586,0.9119753955969269,0.321331456704208,Fagaitua
