,Baseflow,Month,Runoff,Total_flow,BF:TF,Site
9,4.964596888302347,12,4.486086482445411,9.448179857717664,0.5254553747986771,Fagaalu
9,3.1809700737747413,12,3.971130415715067,7.138604342361351,0.445601117700063,Leone
9,1.7990926909712361,12,1.222697110230712,3.010891421982328,0.597528252874273,Fagasa
8,1.5673392530809256,12,3.1783319388030504,4.6871379794094965,0.33439153273622746,Afono
9,2.0080408176664304,12,3.015885362365896,5.022452541035846,0.3998128008696496,Nuuuli
9,1.9306536487098171,12,2.836503727529751,4.76509028904681,0.4051662259470045,Vaipito
8,4.677000471651235,12,1.0543487948861054,5.873476486226122,0.7962916822122741,Malota
8,0.42657050038589284,12,0.3475103450880148,0.7390046846553778,0.5772229990460976,Fagaitua
