,Baseflow,Month,Runoff,Total_flow,BF:TF,Site
6,2.4505057410631963,9,1.8671146483854966,4.309959291246964,0.5685681871844808,Fagaalu
6,1.3660717848339015,9,3.9084439457157654,5.2628287472455035,0.2595698721051651,Leone
6,1.7652723446336804,9,1.1662767451033522,2.927496839095053,0.6029971821180039,Fagasa
5,0.06303996527715625,9,0.5829073460856828,0.6454495246358394,0.09766831157358617,Afono
6,2.2420267863411976,9,1.9318567807865434,4.169503134535173,0.5377203743465094,Nuuuli
6,1.3309002442876472,9,1.3552831266465788,2.6839933747675437,0.4958656965399232,Vaipito
5,5.55745735650911,9,1.3866011648180716,6.898961688504201,0.8055498214708959,Malota
5,0.16472192070535555,9,0.19965313805742912,0.3642084846662381,0.4522737048707343,Fagaitua
