,Baseflow,Month,Runoff,Total_flow,BF:TF,Site
0,4.295536445559898,3,2.029526193041193,6.257869987547555,0.686421490716094,Fagaalu
0,3.902757902173428,3,1.8243856614832894,5.674462475221041,0.6877757883175359,Leone
0,2.800669126778169,3,0.9775219036032158,3.711950936200192,0.7545005779750759,Fagasa
11,0.6569795449355028,3,0.764307022760214,1.3973040755339106,0.47017650376813697,Afono
0,2.0538492007115825,3,0.7442959974656337,3.131667470685077,0.6558324662299752,Nuuuli
0,2.0135546756861493,3,1.190409666731357,3.1615290183225624,0.6368926756694763,Vaipito
11,5.045677858189015,3,1.3121487492880497,6.354687249892898,0.7940088409974945,Malota
11,0.6721774576286011,3,0.397322517101783,1.0694999747303842,0.6284969364286838,Fagaitua
