,Baseflow,Month,Runoff,Total_flow,BF:TF,Site
2,2.517591526454133,5,7.230658089809296,9.745408870110143,0.2583361621876907,Fagaalu
2,5.642549502607068,5,7.691182659861731,13.185485412454872,0.4279364260095555,Leone
2,2.2692572920763507,5,2.8152873834725143,5.063729699719979,0.44813949927102925,Fagasa
1,0.4604084065573197,5,5.27921621388797,5.739425463133831,0.08021855314868544,Afono
2,2.1560430976537623,5,6.191597946877445,8.331683870507309,0.25877639276326536,Nuuuli
2,2.0550095257643815,5,5.621133572061078,7.658808518969252,0.268319741990488,Vaipito
1,4.30742203768076,5,9.181023701684335,13.481168237077366,0.31951400367766514,Malota
1,0.4891689302722992,5,0.7421650821382373,1.2233923393975679,0.3998463244531836,Fagaitua
