,Month,Total_flow,Baseflow,Runoff,BF:TF,Site
4,7,4.474688417495866,2.3120616784026327,2.1645675013091745,0.5166978038878768,Fagaalu
4,7,3.434439170528179,1.1453655440371866,2.4394668140360984,0.33349420012031894,Leone
4,7,1.8279576585326758,1.354497720862035,0.47454450188567304,0.7409896583432393,Fagasa
3,7,0.5575538405277762,0.11918456264699587,0.4425762127584686,0.21376332469376708,Afono
4,7,4.461921993529915,2.402784875386019,2.066672558731474,0.5385089382714933,Nuuuli
4,7,2.4584279689868582,1.3617152835565025,1.0982555787977575,0.5538967587151551,Vaipito
3,7,6.093432432087222,5.101019940116477,0.9993095241762292,0.8371340778729522,Malota
3,7,0.16229052761439633,0.14668920284877965,0.015622141791590154,0.903867927506616,Fagaitua
