,Date,Total_flow_CFS,Base_flow_CFS,Runoff_CFS,Month
44,2016-05-13,4.5197815973738935,2.4300890771628074,2.089692520211086,5
45,2016-05-14,3.2886737754380424,2.3609127332008413,0.9277610422372011,5
46,2016-05-15,3.1671838112662622,2.2917363892388742,0.875447422027388,5
47,2016-05-16,2.551051743150313,2.2225600452769076,0.3284916978734054,5
48,2016-05-17,3.0630682362090615,2.153383701314941,0.9096845348941205,5
49,2016-05-18,2.3038394955450645,2.0842073573529745,0.21963213819209004,5
50,2016-05-19,2.0674066986735404,2.015031013391008,0.05237568528253256,5
51,2016-05-20,1.807501981505108,1.9458546694290413,0.0,5
52,2016-05-21,16.926957850736986,1.8766783254670747,15.05027952526991,5
53,2016-05-22,5.5647639594085465,1.807501981505108,3.7572619779034384,5
54,2016-05-23,3.6250712460408097,1.7633950275845627,1.861676218456247,5
55,2016-05-24,2.7486193729087955,1.7192880736640173,1.0293312992447783,5
56,2016-05-25,2.3557106736659192,1.6751811197434718,0.6805295539224474,5
57,2016-05-26,1.984134334406014,1.6310741658229264,0.35306016858308764,5
58,2016-05-27,2.167529961447388,1.586967211902381,0.580562749545007,5
59,2016-05-28,1.6595896498831035,1.5428602579818356,0.11672939190126796,5
60,2016-05-29,1.4794560582291851,1.49875330406129,0.0,5
61,2016-05-30,1.4112304616389242,1.4546463501407445,0.0,5
62,2016-05-31,1.3915037847660927,1.410539396220199,0.0,5
63,2016-06-01,1.3676827102585885,1.3664324422996537,0.001250267958934792,6
64,2016-06-02,1.3664324422996537,1.3428954138467326,0.02353702845292105,6
65,2016-06-03,1.3153131200641168,1.3193583853938113,0.0,6
66,2016-06-04,1.2510094430696501,1.2958213569408903,0.0,6
67,2016-06-05,1.2499396471941042,1.272284328487969,0.0,6
68,2016-06-06,1.248747300035048,1.248747300035048,0.0,6
69,2016-06-07,1.2581506619921294,1.2493704174829676,0.008780244509161816,6
70,2016-06-08,1.3143023463466812,1.2499935349308873,0.06430881141579392,6
71,2016-06-09,1.2518628872746465,1.2506166523788071,0.0012462348958393044,6
72,2016-06-10,1.3106335987708062,1.2512397698267268,0.05939382894407941,6
73,2016-06-11,3.8229466698364414,1.2518628872746465,2.5710837825617947,6
74,2016-06-12,2.0835919026115906,1.2524709333087602,0.8311209693028303,6
75,2016-06-13,2.350773028490702,1.2530789793428743,1.0976940491478278,6
76,2016-06-14,1.7913313703667997,1.253687025376988,0.5376443449898116,6
77,2016-06-15,1.8173200797198308,1.254295071411102,0.5630250083087287,6
78,2016-06-16,2.0621393869018942,1.2549031174452159,0.8072362694566784,6
79,2016-06-17,1.9246819014427894,1.2555111634793297,0.6691707379634597,6
80,2016-06-18,1.4438646099687125,1.2561192095134437,0.18774540045526877,6
81,2016-06-19,1.3113381847177992,1.2567272555475575,0.054610929170241684,6
82,2016-06-20,1.3005052867957794,1.2573353015816715,0.043169985214107864,6
83,2016-06-21,1.5013728915146258,1.2579433476157853,0.24342954389884053,6
84,2016-06-22,1.2579433476157853,1.2564670068288084,0.001476340786976893,6
85,2016-06-23,1.2772258079558816,1.2549906660418313,0.022235141914050294,6
86,2016-06-24,1.2557908518290959,1.2535143252548544,0.0022765265742414886,6
87,2016-06-25,1.2521845796046192,1.2520379844678773,0.0001465951367418672,6
88,2016-06-26,1.2538783309498316,1.2505616436809004,0.0033166872689311955,6
89,2016-06-27,1.2505616436809004,1.252111570028518,0.0,6
90,2016-06-28,1.3902974672571682,1.2536614963761354,0.13663597088103274,6
91,2016-06-29,1.2583112754189878,1.2552114227237527,0.0030998526952350502,6
92,2016-06-30,1.289726814956598,1.2567613490713703,0.03296546588522764,6
93,2016-07-01,1.2647378365238906,1.2583112754189878,0.006426561104902806,7
94,2016-07-02,1.3066776800489315,1.27044514812377,0.036232531925161515,7
95,2016-07-03,1.3859820991584042,1.2825790208285524,0.10340307832985185,7
96,2016-07-04,1.4096613168445031,1.2947128935333345,0.11494842331116861,7
