,Baseflow,Month,Runoff,Total_flow,BF:TF,Site
1,3.4323821364892217,4,7.580893004143504,11.975500167591662,0.28661701711449206,Fagaalu
1,4.356314733764086,4,7.752123847105583,11.575037270510673,0.37635427272986155,Leone
1,2.554007382132904,4,3.8676482540563897,6.358899027818732,0.4016430157106921,Fagasa
0,0.46818490103372457,4,3.4283301675457323,3.3212927792812086,0.14096465808565325,Afono
1,2.32001999751385,4,8.730949876506203,11.016721649305305,0.2105907793050346,Nuuuli
1,1.9835149665129284,4,7.253991105753782,8.890965149681875,0.22309332374156252,Vaipito
0,5.1899397051728915,4,4.778771719505164,9.75539243937983,0.5320072705863206,Malota
0,0.6061988821850061,4,0.7781846226609087,1.2346029343992606,0.49100716132670896,Fagaitua
