,Baseflow,Month,Runoff,Total_flow,BF:TF,Site
5,2.523642816336992,8,3.1581591262436404,5.670070614342165,0.44508137340539666,Fagaalu
5,0.9602305606912315,8,3.7057006495168507,4.557715347490843,0.21068243351789548,Leone
5,1.568781304000513,8,1.4767290369899255,3.0447036596747883,0.5152492588287158,Fagasa
4,0.11313980623001826,8,1.53771509238728,1.6501541339880117,0.06856317473603966,Afono
5,2.241338664439948,8,2.410682371572813,4.634643193371111,0.48360544079115186,Nuuuli
5,1.3430563715727826,8,2.1953815024201777,3.5364627672663587,0.3797739323043823,Vaipito
4,5.736798060235917,8,1.5408681404872597,7.265694200264445,0.7895732881280798,Malota
4,0.16239651726650192,8,0.43129259407834275,0.593636004481054,0.2735624457422626,Fagaitua
