,Date,Total_flow_CFS,Base_flow_CFS,Runoff_CFS,Month
0,2017-04-18,0.7792636724109074,,,4
1,2017-04-19,0.7806315584924697,,,4
2,2017-04-20,0.7836929487314253,,,4
3,2017-04-21,0.8499373686994363,,,4
4,2017-04-22,0.7230299242077332,,,4
5,2017-04-23,0.8452905460927104,,,4
6,2017-04-24,0.8072384730543934,,,4
7,2017-04-25,0.8684776171218981,,,4
8,2017-04-26,0.684538701843669,0.684538701843669,0.0,4
9,2017-04-27,0.7773681212357079,0.6748397801550535,0.10252834108065434,4
10,2017-04-28,0.9477768952752583,0.6651408584664379,0.28263603680882043,4
11,2017-04-29,1.2453469553695402,0.6554419367778224,0.5899050185917178,4
12,2017-04-30,7.991914412167148,0.6457430150892067,7.346171397077941,4
13,2017-05-01,1.7525742647285973,0.6360440934005912,1.116530171328006,5
14,2017-05-02,0.85843709747299,0.6263451717119757,0.23209192576101434,5
15,2017-05-03,0.9902105851622205,0.61664625002336,0.37356433513886045,5
16,2017-05-04,9.99128680671101,0.6069473283347445,9.384339478376265,5
17,2017-05-05,2.4159898195962364,0.5972484066461289,1.8187414129501076,5
18,2017-05-06,13.515964404061831,0.5875494849575134,12.928414919104318,5
19,2017-05-07,3.625121100047124,0.5778505632688977,3.0472705367782265,5
20,2017-05-08,2.879154167591052,0.5681516415802822,2.31100252601077,5
21,2017-05-09,6.071020533821717,0.5584527198916667,5.512567813930051,5
22,2017-05-10,42.36450963723647,0.548753798203051,41.81575583903342,5
23,2017-05-11,47.53911092950317,0.5390548765144355,47.00005605298873,5
24,2017-05-12,11.414908103250953,0.52935595482582,10.885552148425134,5
25,2017-05-13,7.332103840434574,0.5196570331372043,6.81244680729737,5
26,2017-05-14,7.407206140665531,0.5099581114485888,6.897248029216942,5
27,2017-05-15,13.682407626626073,0.5002591897599732,13.1821484368661,5
28,2017-05-16,24.968591522771618,0.49056026807135766,24.47803125470026,5
29,2017-05-17,7.123396650883529,0.4808613463827421,6.642535304500787,5
30,2017-05-18,4.842735406741433,0.4711624246941265,4.371572982047306,5
31,2017-05-19,3.895728450806824,0.461463503005511,3.4342649478013128,5
32,2017-05-20,8.727189113614099,0.45176458131689534,8.275424532297203,5
33,2017-05-21,7.139092463968591,0.4420656596282798,6.697026804340312,5
34,2017-05-22,6.164138143459934,0.43236673793966424,5.73177140552027,5
35,2017-05-23,14.484960945642833,0.42266781625104866,14.062293129391783,5
36,2017-05-24,5.467106899290604,0.4129688945624331,5.054138004728171,5
37,2017-05-25,4.196750006024772,0.4032699728738175,3.793480033150955,5
38,2017-05-26,4.362714778567346,0.39357105118520197,3.969143727382144,5
39,2017-05-27,3.1124996907355893,0.3838721294965864,2.7286275612390027,5
40,2017-05-28,2.3015083673098955,0.3741732078079708,1.9273351595019248,5
41,2017-05-29,1.7277054448444855,0.36447428611935523,1.3632311587251302,5
42,2017-05-30,1.3762362373197674,0.35477536443073965,1.0214608728890278,5
43,2017-05-31,0.8693085833741493,0.3450764427421241,0.5242321406320252,5
44,2017-06-01,1.0279269259207395,0.33537752105350854,0.6925494048672309,6
45,2017-06-02,0.7088263812265356,0.32567859936489296,0.38314778186164267,6
46,2017-06-03,0.5878586960827404,0.3159796776762774,0.27187901840646306,6
47,2017-06-04,0.45434940944667385,0.3062807559876618,0.14806865345901205,6
48,2017-06-05,0.3570588386345706,0.2965818342990463,0.06047700433552433,6
