,Month,Total_flow,Baseflow,Runoff,BF:TF,Site
8,11,8.446189376580715,3.498281583961265,4.965251528386921,0.4141846018349023,Fagaalu
8,11,7.595080063694633,2.9594308830370664,4.645469808211047,0.38965104491570673,Leone
8,11,3.1410999117900023,1.5409631329889522,1.609076698947141,0.49058074440899,Fagasa
7,11,4.3184866672619,0.9778115687023793,3.366508064229911,0.22642458899203977,Afono
8,11,6.100612335335678,2.2014122215992704,3.9077109494206494,0.3608510261909865,Nuuuli
8,11,4.81240702789122,1.590037758262407,3.2287480406385565,0.3304038392943574,Vaipito
7,11,6.319091620640274,4.714865811684774,1.626616860302654,0.7461303134590485,Malota
7,11,0.7065716604741173,0.2761909804208006,0.43179661655195023,0.3908888452099443,Fagaitua
